model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
p56_late,0,180000,0.49943333333333334,48002,0.50227073871922,0.5804146092436009,0.5747510361326345,0.6831468264770978,0.2450456513476585,0.007900716341970804,0.4994516375611104
p56_late,1,180000,0.49993333333333334,48057,0.5002601077886676,0.5807523737485326,0.5736758871547826,0.6830945390663069,0.2450186794544761,0.0060349058008006395,0.4996718671915869
p56_late,2,180000,0.5004333333333333,48347,0.49827290214491077,0.5832366491701659,0.5734711400853127,0.6825742714492514,0.2447627635074334,0.010224547376701167,0.5006672652092661
p56_late,3,180000,0.5001777777777778,48131,0.4992832062496104,0.5806372189379865,0.5729258234679768,0.683118490999514,0.24503165753372208,0.00980350348054875,0.5000851359348002
p56_late,4,180000,0.5000166666666667,47463,0.4999262583486084,0.5771326321937225,0.5693180567352959,0.6838182590843829,0.24537815922603282,0.007613894764889732,0.49938437718634104
