model,feature,gain,split,gain_share,task
p56_late,w14_lgmv_mean,503.4299011230469,21.2,0.009171585606946663,p56_late
p56_late,w180_cart2ord,468.6283422470093,27.4,0.008537563917383256,p56_late
p56_late,w60_days_cat,455.47010135650635,22.8,0.008297844479791532,p56_late
p56_late,buygap_mean,454.79387950897217,27.8,0.008285524936295781,p56_late
p56_late,w90_lgmv_std,452.19556045532227,27.6,0.008238188245365128,p56_late
p56_late,w30_lgmv_std,451.4255802154541,27.2,0.008224160592915692,p56_late
p56_late,trend_srch_14_30,438.3075199127197,27.4,0.007985173173226827,p56_late
p56_late,rec_over_buygap,428.57951698303225,25.8,0.00780794648991854,p56_late
p56_late,trend_srch_30_90,405.1177581787109,23.2,0.00738051552309805,p56_late
p56_late,w30_days_search,404.81511478424073,19.0,0.007375001905820713,p56_late
p56_late,w180_days_search,392.20876159667966,20.0,0.007145336867663073,p56_late
p56_late,w14_aov,391.3438011169434,18.8,0.007129578846399675,p56_late
p56_late,w90_cart2ord,377.9498207092285,23.0,0.006885564659612034,p56_late
p56_late,w30_aov,357.42971324920654,20.8,0.006511725279365653,p56_late
p56_late,trend_srch_7_14,336.99716091156006,18.8,0.00613948099567274,p56_late
p56_late,w7_srch2cart,332.7178995132446,20.6,0.006061520564316559,p56_late
p56_late,w7_cart2ord,302.4557594299316,16.0,0.005510198905026244,p56_late
p56_late,w90_days_cat,300.7475788116455,14.0,0.005479078932339304,p56_late
p56_late,w60_ponly_share,289.19049949645995,18.2,0.005268529773322249,p56_late
p56_late,w60_lgmv_mean,288.6319393157959,17.4,0.005258353813368015,p56_late
p56_late,w90_srch2cart,280.63261966705323,18.4,0.00511262062431407,p56_late
p56_late,w60_srch2cart,272.24000148773194,18.4,0.004959722244765398,p56_late
p56_late,dlog_gmv_60_180,264.26699981689455,12.0,0.004814468521843324,p56_late
p56_late,w60_days_search,262.5670192718506,13.0,0.004783497939714148,p56_late
p56_late,dlog_gmv_30_90,261.1237714767456,10.0,0.0047572045656509195,p56_late
p56_late,w60_srch_per_day,259.84350032806395,16.4,0.004733880332398101,p56_late
p56_late,w7_lgmv_mean,251.13016033172607,11.8,0.004575138979291002,p56_late
p56_late,trend_pres_7_30,249.68818016052245,15.2,0.004548868699050971,p56_late
p56_late,trend_pres_7_14,243.1056188583374,13.2,0.004428946294042277,p56_late
p56_late,w60_carts,235.4181402206421,14.6,0.004288894286265403,p56_late
p56_late,w30_carts,232.78535346984864,13.4,0.0042409296560043264,p56_late
p56_late,w7_srch_per_day,222.13186893463134,14.4,0.004046842365581054,p56_late
p56_late,w7_searches,208.3921630859375,11.8,0.0037965296842634604,p56_late
p56_late,w14_gmv_max,204.86030044555665,10.4,0.0037321855114482018,p56_late
p56_late,w180_srch_per_day,197.4966588973999,13.2,0.0035980332318813154,p56_late
p56_late,rec_over_gap,195.53220081329346,11.6,0.0035622443455846373,p56_late
p56_late,w30_ponly_share,195.15664043426514,12.4,0.003555402312246626,p56_late
p56_late,trend_srch_30_60,187.3738784790039,11.8,0.003413614414126289,p56_late
p56_late,w180_days_buy,187.10071868896483,9.8,0.003408637934991597,p56_late
p56_late,buygap_cv,177.6282642364502,12.6,0.003236066884433544,p56_late
p56_late,w7_carts,171.1281198501587,10.4,0.003117645967115375,p56_late
p56_late,gap_std,167.36391944885253,10.2,0.0030490690189737026,p56_late
p56_late,w30_cart2ord,159.26148071289063,10.0,0.0029014571859734373,p56_late
p56_late,w90_buyday_rate,157.96249942779542,10.2,0.0028777920877512313,p56_late
p56_late,gap_max,157.94669971466064,9.4,0.0028775042454493387,p56_late
p56_late,w14_ponly_share,151.6139808654785,10.0,0.0027621335197128816,p56_late
p56_late,w60_cart2ord,147.65107975006103,9.4,0.002689936602623064,p56_late
p56_late,w60_buyday_rate,140.47678031921387,9.2,0.0025592337952349883,p56_late
p56_late,w90_lgmv_mean,139.56464023590087,9.2,0.0025426162466130843,p56_late
p56_late,w30_gmv_max,136.29106063842772,8.8,0.002482977525408003,p56_late
p56_late,w7_aov,136.0194004058838,9.0,0.002478028365508638,p56_late
p56_late,rec_cart,130.75737953186035,9.0,0.00238216382745878,p56_late
p56_late,w90_searches,130.21939964294432,8.4,0.002372362803334067,p56_late
p56_late,w14_srch2cart,129.42537956237794,8.8,0.0023578971883074194,p56_late
p56_late,w90_ponly_share,128.60362014770507,8.6,0.0023429262126002286,p56_late
p56_late,w14_orders,127.82381992340088,7.8,0.002328719657730191,p56_late
p56_late,w30_buyday_rate,127.47172012329102,7.6,0.002322305033863606,p56_late
p56_late,trend_gmv_30_60,125.84848022460938,6.4,0.0022927325280228546,p56_late
p56_late,rec_search,124.59517459869384,8.0,0.002269899558002382,p56_late
p56_late,trend_gmv_14_30,124.15607986450195,7.6,0.0022619000432035656,p56_late
p56_late,w60_gmv_max,121.92313346862792,8.0,0.0022212197836881976,p56_late
p56_late,w180_days_present,121.75925979614257,7.0,0.002218234300679399,p56_late
p56_late,w14_days_present,121.23565979003907,5.8,0.002208695252106671,p56_late
p56_late,w90_days_present,120.95951995849609,6.8,0.002203664481985877,p56_late
p56_late,w30_orders,119.36952133178711,6.8,0.0021746975722189803,p56_late
p56_late,w90_carts,117.83795967102051,6.8,0.002146795278666884,p56_late
p56_late,w60_days_presence_only,116.52528057098388,6.8,0.002122880630940202,p56_late
p56_late,w180_orders,112.53772144317627,7.2,0.002050234489298905,p56_late
p56_late,w180_aov,110.61300029754639,7.8,0.0020151695384144517,p56_late
p56_late,w14_lgmv_std,110.44396018981934,7.2,0.0020120899322655767,p56_late
p56_late,w180_carts,107.55319995880127,7.2,0.0019594254900685707,p56_late
p56_late,w60_aov,106.76760025024414,7.4,0.0019451132790462402,p56_late
p56_late,w60_days_cart,106.66300067901611,7.0,0.0019432076633491436,p56_late
p56_late,w180_gmv_per_day,105.21831932067872,6.4,0.0019168881723471325,p56_late
p56_late,w180_lgmv_mean,105.0440019607544,7.4,0.0019137124241729452,p56_late
p56_late,w14_searches,102.04813995361329,6.6,0.0018591332170106395,p56_late
p56_late,w90_days_buy,98.81713981628418,5.6,0.0018002702168402793,p56_late
p56_late,rec_any,95.68448028564453,6.2,0.0017431988053119116,p56_late
p56_late,w14_days_search,94.82047958374024,5.2,0.001727458269471073,p56_late
p56_late,w30_gmv_per_day,94.69225978851318,5.4,0.0017251223358568661,p56_late
p56_late,w90_gmv_max,94.61097660064698,6.6,0.0017236415026479976,p56_late
p56_late,w30_days_cat,93.86273918151855,5.2,0.0017100099652114084,p56_late
p56_late,w180_srch2cart,92.25188064575195,6.4,0.001680663025491487,p56_late
p56_late,w180_searches,91.76119995117188,6.0,0.0016717237074534085,p56_late
p56_late,w7_days_present,91.44991931915283,3.6,0.0016660527352724188,p56_late
p56_late,w14_srch_per_day,90.19019966125488,6.4,0.00164310291314745,p56_late
p56_late,w180_lgmv_std,88.55446033477783,6.0,0.0016133026902565044,p56_late
p56_late,w14_carts,82.30944023132324,4.8,0.0014995296776321762,p56_late
p56_late,w90_days_search,81.86568031311035,4.8,0.0014914451715872593,p56_late
p56_late,dlog_gmv_7_14,80.88560066223144,5.2,0.001473589886472867,p56_late
p56_late,gap_mean,79.88069953918458,5.0,0.0014552823988644016,p56_late
p56_late,w90_orders,79.75487937927247,4.6,0.0014529901822814388,p56_late
p56_late,dlog_gmv_30_60,79.61181945800782,5.2,0.0014503838883130535,p56_late
p56_late,w90_aov,73.22258033752442,5.4,0.0013339834650842326,p56_late
p56_late,w90_days_presence_only,72.67522048950195,4.2,0.0013240115550074883,p56_late
p56_late,w7_lgmv_std,72.6336805343628,4.6,0.0013232547718807458,p56_late
p56_late,w14_gmv_per_day,71.30419960021973,4.2,0.0012990340250139119,p56_late
p56_late,w30_srch2cart,71.13197975158691,5.4,0.0012958964897156952,p56_late
p56_late,w14_gmv,70.88305950164795,4.4,0.0012913616113214544,p56_late
p56_late,w14_days_presence_only,69.47315998077393,4.2,0.0012656757827204062,p56_late
p56_late,w180_cat_gmv_share,66.89585971832275,4.6,0.0012187220162890803,p56_late
p56_late,w7_gmv,62.03412017822266,4.0,0.0011301498828277287,p56_late
p56_late,dlog_buyd_14_30,56.50546016693115,3.8,0.0010294276601863104,p56_late
p56_late,w180_gmv_max,54.78730030059815,4.2,0.0009981258835827756,p56_late
p56_late,w90_gmv,54.482460021972656,3.4,0.0009925722430349612,p56_late
p56_late,dlog_gmv_7_30,54.185879135131835,3.6,0.0009871690737218617,p56_late
p56_late,w14_buyday_rate,52.727480506896974,3.6,0.0009605996787811343,p56_late
p56_late,w90_days_cart,52.124819946289065,3.2,0.0009496202893741572,p56_late
p56_late,w90_gmv_per_day,51.052119445800784,3.6,0.0009300776192846463,p56_late
p56_late,w90_presence_rate,49.35993976593018,2.4,0.0008992491548616014,p56_late
p56_late,w30_searches,48.14825172424317,3.4,0.0008771743822299897,p56_late
p56_late,dlog_buyd_30_60,47.84792003631592,3.0,0.0008717028800801199,p56_late
p56_late,w180_gmv,47.44335994720459,3.0,0.0008643325242824979,p56_late
p56_late,w60_gmv_per_day,46.99420013427734,3.0,0.0008561496418866118,p56_late
p56_late,dlog_buyd_7_14,46.395379829406735,2.8,0.000845240215018945,p56_late
p56_late,dlog_gmv_14_30,44.89835968017578,3.2,0.0008179672055624806,p56_late
p56_late,w60_searches,44.78416004180908,3.2,0.0008158866939416452,p56_late
p56_late,w180_days_cart,44.50423927307129,2.8,0.0008107870419584916,p56_late
p56_late,w180_gmv_cat,44.07007999420166,3.0,0.0008028774422618502,p56_late
p56_late,w60_gmv,41.90844020843506,2.8,0.0007634962606865935,p56_late
p56_late,w30_days_presence_only,41.6494800567627,2.2,0.0007587784733748891,p56_late
p56_late,w60_presence_rate,40.96794052124024,2.2,0.000746362051186579,p56_late
p56_late,w60_cat_gmv_share,37.07776012420654,2.4,0.0006754899745414143,p56_late
p56_late,w30_gmv,35.117279815673825,2.0,0.0006397735561476522,p56_late
p56_late,w60_orders,34.80107955932617,2.4,0.0006340129572766642,p56_late
p56_late,w60_gmv_cat,34.04398059844971,2.4,0.0006202199785181148,p56_late
p56_late,w30_presence_rate,33.55359783172607,1.2,0.0006112860881887085,p56_late
p56_late,trend_gmv_7_14,32.87941989898682,2.4,0.0005990037811373418,p56_late
p56_late,w30_days_cart,32.09142017364502,2.2,0.0005846478461340764,p56_late
p56_late,w180_presence_rate,29.221960258483886,1.6,0.0005323714573083563,p56_late
p56_late,w60_lgmv,27.023740386962892,1.6,0.0004923238524887564,p56_late
p56_late,w14_days_cart,26.628059768676756,1.6,0.0004851152646485718,p56_late
p56_late,w7_cat_gmv_share,26.447319793701173,1.6,0.000481822508001841,p56_late
p56_late,w60_days_buy,21.000160026550294,1.4,0.0003825850729434711,p56_late
p56_late,w7_ponly_share,20.19876003265381,1.4,0.00036798500919471165,p56_late
p56_late,w7_days_search,18.667640113830565,1.2,0.0003400907633847944,p56_late
p56_late,trend_gmv_7_30,18.50606002807617,1.4,0.0003371470653931409,p56_late
p56_late,w14_presence_rate,17.67678031921387,0.8,0.00032203908347755065,p56_late
p56_late,w7_buyday_rate,16.598720169067384,1.2,0.0003023987702294713,p56_late
p56_late,w7_days_presence_only,14.406839942932129,1.0,0.000262466662324622,p56_late
p56_late,w90_gmv_cat,14.394219589233398,1.0,0.0002622367422223801,p56_late
p56_late,w14_cat_gmv_share,14.00265998840332,1.0,0.00025510323189408283,p56_late
p56_late,dlog_buyd_7_30,13.920980072021484,1.0,0.0002536151710065728,p56_late
p56_late,w7_lgmv,13.001579856872558,0.8,0.00023686535586553184,p56_late
p56_late,w7_presence_rate,12.020279693603516,0.4,0.00021898783521478096,p56_late
p56_late,w14_days_cat,11.741180419921875,0.8,0.00021390314939119862,p56_late
p56_late,w7_days_cat,10.664440155029297,0.8,0.00019428688207398382,p56_late
p56_late,w14_lgmv,10.29523983001709,0.6,0.000187560717459192,p56_late
p56_late,w90_cat_gmv_share,9.876919937133788,0.8,0.00017993968283230714,p56_late
p56_late,w30_gmv_cat,8.676560020446777,0.6,0.00015807128822467047,p56_late
p56_late,w30_cat_gmv_share,8.4464599609375,0.6,0.00015387927978567027,p56_late
p56_late,w90_lgmv,6.936100006103516,0.4,0.00012636324310973546,p56_late
p56_late,w60_gmv30eq,5.903660011291504,0.4,0.0001075540468833486,p56_late
p56_late,w7_gmv_per_day,5.765279960632324,0.4,0.00010503301172416746,p56_late
p56_late,w7_days_cart,5.144539833068848,0.4,9.372424518702864e-05,p56_late
p56_late,w30_days_buy,3.488779830932617,0.2,6.355928166326107e-05,p56_late
p56_late,w180_lgmv,3.1215200424194336,0.2,5.6868470126592913e-05,p56_late
p56_late,w7_gmv_cat,2.838339996337891,0.2,5.1709439983524057e-05,p56_late
p56_late,w7_orders,2.768840026855469,0.2,5.044327577999493e-05,p56_late
p56_late,w14_days_buy,2.520260047912598,0.2,4.591459651012712e-05,p56_late
p56_late,w7_gmv30eq,2.49507999420166,0.2,4.545586130651248e-05,p56_late
p56_late,w14_gmv_cat,0.0,0.0,0.0,p56_late
p56_late,w14_gmv30eq,0.0,0.0,0.0,p56_late
p56_late,w180_gmv30eq,0.0,0.0,0.0,p56_late
p56_late,w30_gmv30eq,0.0,0.0,0.0,p56_late
p56_late,w30_lgmv,0.0,0.0,0.0,p56_late
p56_late,w7_days_buy,0.0,0.0,0.0,p56_late
p56_late,w90_gmv30eq,0.0,0.0,0.0,p56_late
