ckpt,fold_ckpt,fold_panel,depth,train_max,avail,over_train,seen_in_train,rmsle,rmsle_cal,offset,bias,mean_z,std_z,zero_share,var_vs_clip,corr_vs_clip,d_cal_vs_clip
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,212,212,289,0,1,1.7520884611254528,1.7520875327731944,0.0018036379062275005,0.0018036871435733737,2.6297154426574707,1.5503923892974854,0.00012159348258933321,0.0,1.0,0.0
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,230,212,289,18,0,1.7507010324883656,1.7502910030130234,-0.03789121918633793,-0.037868926000347525,2.6693880558013916,1.558631181716919,0.00007599592661833326,0.007913016714155674,0.9983767485458788,-0.0017965297601709729
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,247,212,289,35,0,1.7506013605192847,1.7490483620896173,-0.07374188465471561,-0.07369847006773034,2.7052175998687744,1.5679354667663574,0.00008612871683411103,0.015442367643117905,0.9968870553601046,-0.0030391706835770638
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,261,212,289,49,0,1.7514541757737427,1.7483789021024696,-0.10381455258821619,-0.10370940871213952,2.7352285385131836,1.581020474433899,0.00007092953151044438,0.023546872660517693,0.9953882245855182,-0.0037086306707247996
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,275,212,289,63,0,1.7527585453029797,1.7480243677161817,-0.12886277241622932,-0.1286873311517147,2.760206460952759,1.587192416191101,0.00005573034618677772,0.03268352895975113,0.9936342518689503,-0.004063165057012652
SEQ-D3A-G2-S44-V0904,2025-09-04,2025-10-16,289,212,289,77,0,1.7542164479464588,1.74787920579919,-0.1491118215663831,-0.14890641875242272,2.780425548553467,1.5853936672210693,0.00006079674129466661,0.040112610906362534,0.9920895433756369,-0.004208326974004306
