ckpt,fold_ckpt,fold_panel,depth,train_max,avail,over_train,seen_in_train,rmsle,rmsle_cal,offset,bias,mean_z,std_z,zero_share,var_vs_clip,corr_vs_clip,d_cal_vs_clip
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,212,212,289,0,1,1.752717561873561,1.7526565994060717,-0.01461858632141022,-0.014618107747784048,2.646137237548828,1.540539264678955,0.00002533197553944442,0.0,1.0,0.0
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,230,212,289,18,0,1.7515652261165042,1.7507625899391857,-0.05302803633734751,-0.053008744191875845,2.68452787399292,1.551338791847229,0.000020265580431555534,0.00963475089520216,0.9980086772029204,-0.0018940094668860041
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,247,212,289,35,0,1.7518809709558802,1.7495429157177262,-0.09053229264800233,-0.09045166678403893,2.721970796585083,1.5667665004730225,0.000020265580431555534,0.020133091136813164,0.9959718492451144,-0.0031136836883454144
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,261,212,289,49,0,1.7536749392007502,1.7492246361821329,-0.12489174069332719,-0.1248256654260067,2.756344795227051,1.5829962491989136,0.000020265580431555534,0.029294593259692192,0.9943633169083189,-0.0034319632239387943
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,275,212,289,63,0,1.7550182694807905,1.7490175762688367,-0.14504350364620214,-0.14497251219724694,2.776491641998291,1.5869888067245483,0.000020265580431555534,0.03814990445971489,0.9926390564993908,-0.0036390231372349646
SEQ-D3A-S42-V0904,2025-09-04,2025-10-16,289,212,289,77,0,1.7557002190591895,1.7489811213137954,-0.1535131846459959,-0.15341205306028405,2.784931182861328,1.5823253393173218,0.000015199185323666652,0.04611009359359741,0.9909001904931862,-0.0036754780922763075
