fold,depth,full,train_max,seen_in_train,rmsle,rmsle_cal,offset,mean_z,std_z,q99,zero_share,var_vs_full,corr_vs_full,best_cal
2025-10-02,150,0,240,1,1.7723114706540364,1.7679928391876822,0.12364978606108361,2.513930082321167,1.5685865879058838,6.1875,0.00014455791093167573,0.06963258236646652,0.985763280786422,1.7524729957651493
2025-10-02,180,0,240,1,1.7634046729664778,1.7614412643258646,0.08319082263152763,2.554388999938965,1.5482333898544312,6.15625,0.00016004625853149814,0.04519381746649742,0.990621917754088,1.7524729957651493
2025-10-02,220,0,240,1,1.7564769552594426,1.7563393545881134,0.021985583514935392,2.6155943870544434,1.5490288734436035,6.21875,0.0002013485187976912,0.022714795544743538,0.9952913553215882,1.7524729957651493
2025-10-02,240,0,240,1,1.7580808628735005,1.7541204440373401,0.11793976518662942,2.5196402072906494,1.5541253089904785,6.15625,0.0010170681590550043,0.013840744271874428,0.9971361708651402,1.7524729957651493
2025-10-02,254,0,240,0,1.7584181388527385,1.7531408495848007,0.1361304982853271,2.5014493465423584,1.557367205619812,6.1875,0.0016520904106477228,0.008442129008471966,0.9982581252736789,1.7524729957651493
2025-10-02,275,1,240,0,1.755317091281751,1.7524729957651493,0.0998823811277589,2.5376975536346436,1.5548231601715088,6.21875,0.0013474862411845488,0.0,1.0,1.7524729957651493
