ckpt,fold_ckpt,fold_panel,depth,train_max,avail,over_train,seen_in_train,rmsle,rmsle_cal,offset,bias,mean_z,std_z,zero_share,var_vs_clip,corr_vs_clip,d_cal_vs_clip
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,212,212,289,0,1,1.7531736240832103,1.7530828924738422,-0.01784423412010835,-0.017762848806133658,2.6492819786071777,1.5450698137283325,0.0002533197553944442,0.0,1.0,0.0
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,230,212,289,18,0,1.7524824695347947,1.751562499694814,-0.0568044806423571,-0.05671448416685143,2.6882336139678955,1.5490432977676392,0.00026345254561022194,0.010915281251072884,0.9977229918950289,-0.0015203927790281568
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,247,212,289,35,0,1.7533583259470382,1.7505145944369176,-0.09988328333479707,-0.09973711676572838,2.7312562465667725,1.557671070098877,0.00026345254561022194,0.021711591631174088,0.9955223535161353,-0.002568298036924599
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,261,212,289,49,0,1.754963680303453,1.7496101672636504,-0.13720028348381022,-0.13685912795042077,2.768378257751465,1.5671324729919434,0.00022798777985499978,0.030285310000181198,0.9938466542086278,-0.0034727252101918182
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,275,212,289,63,0,1.7573104792134069,1.749164117407839,-0.16937109487341248,-0.16885037131284752,2.8003695011138916,1.574011206626892,0.00021785498963922202,0.03901667147874832,0.9921505468580148,-0.003918775066003244
SEQ-D3A-G2-BASE-S44-V0904,2025-09-04,2025-10-16,289,212,289,77,0,1.7582859917023914,1.7493070914818394,-0.17789949815333875,-0.1772846669671444,2.8088037967681885,1.5644251108169556,0.0002583861505023331,0.0448899120092392,0.9907917683482551,-0.003775800992002809
