fold,depth,full,train_max,seen_in_train,rmsle,rmsle_cal,offset,mean_z,std_z,q99,zero_share,var_vs_full,corr_vs_full,best_cal
2025-09-18,150,0,226,1,1.7836615953451265,1.7782621119843485,0.13868146159485625,2.502131700515747,1.551244854927063,6.15625,0.0,0.058217208832502365,0.9882191590569991,1.7630793020031859
2025-09-18,180,0,226,1,1.7757393945707487,1.7720828105787532,0.11389868252879815,2.526914596557617,1.5378063917160034,6.125,0.0,0.0378669872879982,0.9924891604489231,1.7630793020031859
2025-09-18,212,0,226,1,1.7686702776908683,1.7675719731440334,0.06232071038428171,2.5784924030303955,1.542167067527771,6.15625,0.0,0.02103632129728794,0.9959081579493473,1.7630793020031859
2025-09-18,226,0,226,1,1.766177005174967,1.7657566365781707,0.03853198656909063,2.602281332015991,1.5486911535263062,6.1875,0.0,0.014862424694001675,0.9971083727267039,1.7630793020031859
2025-09-18,240,0,226,0,1.764544772950421,1.7644571348877693,0.01758621307433373,2.6232268810272217,1.5583351850509644,6.25,0.0,0.008913703262805939,0.9982489655807912,1.7630793020031859
2025-09-18,254,0,226,0,1.7632969480346583,1.7632440691941973,-0.013655746037080023,2.6544690132141113,1.573111891746521,6.34375,0.0,0.0025621044915169477,0.9994849966226856,1.7630793020031859
2025-09-18,261,1,226,0,1.763262430337194,1.7630793020031859,-0.025412065767808984,2.6662251949310303,1.5760196447372437,6.375,0.0,0.0,1.0,1.7630793020031859
