fold,baseline_rmsle,honest_rmsle,honest_delta,heldout_alpha,purchase_auc_base,purchase_auc_new,conditional_rmse_nu_C_A1,conditional_rmse_nu_F_A1,var_delta,corr_delta_residual,corr_residuals,corr_conditional_residuals_A1,share_abs_delta_gt_0.1,share_abs_delta_gt_0.25,share_abs_delta_gt_0.5,auc,logloss,brier
2025-09-04,1.7668833566716835,1.7675740782809428,0.0006907216092593149,0.25,0.8402109226231362,0.8400502410502964,1.7917755842208862,1.7972044944763184,0.0302183626718336,-0.0035988605372915777,0.9996977086494261,0.9949001336042491,0.5315354501957372,0.15126407027445654,0.004561898598542315,0.8973861654361435,0.08978948467256057,0.023245918406991823
2025-09-18,1.7605095767202485,1.7607890158277841,0.000279439107535584,0.25,0.842051330437261,0.8418762502251308,1.7859681844711304,1.7837334871292114,0.031226529538970087,0.006220951573835386,0.9996852174481479,0.9947379219493683,0.5278366705928543,0.15429394058369322,0.010323256118309122,0.8980239595599345,0.08343685929665454,0.02122825617370697
2025-10-02,1.7486292241899832,1.7487902815248475,0.00016105733486426743,0.25,0.8435785786866303,0.8434001361873573,1.7796517610549927,1.7714787721633911,0.03440113627914544,0.009785076239725729,0.9996484540458062,0.9940445662497324,0.5524435449729986,0.17576693134531787,0.005302177661672535,0.8979261938909119,0.07685908759962845,0.019097721925529654
2025-10-16,1.7412785662041037,1.7414911127121009,0.00021254650799718,0.25,0.8443152640633147,0.8443390909664751,1.7691618204116821,1.764756441116333,0.029930152111965414,0.007504698928628667,0.999691568346245,0.9948725595582917,0.5118629641451218,0.14502049356821142,0.010355711600524878,0.9008089447916827,0.07359116884119847,0.018227177098002464
