original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
src/authoritative_latest_audit.py,authoritative_latest_audit.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;leaderboard_evidence_candidate,experiment_or_pipeline_code,23218,ee9dc556acce27d7193d60c36a731cce2de1c49ca4973d77830ea4c8ba2df261,unknown,unknown,1787663324782772600,no,no
src/blend.py,blend.py,.py,code;ensemble_script,experiment_or_pipeline_code,8786,de0c325c07425ef23e107675816f4ee7fca0bbfc2ca88193d15cbfb18197d739,unknown,unknown,1786608990791355900,no,no
src/block4_saf.py,block4_saf.py,.py,code;config_or_parameter_source;feature_generation_script;inference_script;training_script,experiment_or_pipeline_code,41305,65f6a441987e2e0099233076429c67ee068e8a628c3b2a5dc248290427afe1ff,team_a:exp_039,unknown,1787309020933144300,no,no
src/btyd05_production.py,btyd05_production.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,22575,4be1d59b0bd9293bfa92f8c366783ac56a47cd2ca9757d8ea8fbeba8449a62ed,component_family:btyd,unknown,1787516513775555300,no,no
src/btyd_day_bgnbd.py,btyd_day_bgnbd.py,.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script,experiment_or_pipeline_code,61791,0a1c00a12e1659546bcde37fd7b2bc086914eb086e07a1711d6a364726ce8810,component_family:btyd;team_a:exp_047,unknown,1787501502097156500,no,no
src/btyd_exp051.py,btyd_exp051.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,16298,a24d4e49843f584871d8e94bdbbc3ce0e601d653c1ff379b32c7edce81a6d767,component_family:btyd;team_a:exp_051,unknown,1787517893780461100,no,no
src/btyd_stable_fit.py,btyd_stable_fit.py,.py,code;config_or_parameter_source;training_script,experiment_or_pipeline_code,7708,65e4ce3a68766332cc850adc1edbf4dc3b932706e7670a1d8f062afab9fc90cc,component_family:btyd,unknown,1787517027832771700,no,no
src/burst_gap_etx.py,burst_gap_etx.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,experiment_or_pipeline_code,44317,35a16900299d9a00dbd52f7e40b9d0ca2124f843056f60908e1e2cae6cb13bfa,component_family:gap,unknown,1787576497034575800,no,no
src/buyctrl_det.py,buyctrl_det.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,experiment_or_pipeline_code,41966,505e5997ee4d3e1f62e36edc5c12cc8323ec6a6a69e293b1711bc28077958582,unknown,unknown,1787411276899387900,no,no
src/calibrate.py,calibrate.py,.py,code;postprocessing_script,experiment_or_pipeline_code,3234,94ec6bbb6b4898fb76b46f17b22d2bac9d43e4d56d79d904211244eddbf6418c,unknown,unknown,1786385651603646000,no,no
