seed,baseline_rmsle_cal,vol_rmsle_cal,fresh_rmsle_cal,delta,vol_vs_baseline,fresh_vs_baseline,auc_vol,auc_fresh,auc_delta,positive_vol,positive_fresh,positive_delta,auxiliary_vol,auxiliary_fresh,auxiliary_delta,var_delta_z,max_abs_delta_z,pearson,mean_delta_z,offset_difference,baseline_prediction_sha256,vol_prediction_sha256,fresh_prediction_sha256
42,1.7393966191029853,1.7394597032685275,1.7393521936511578,-0.00010750961736971654,6.308416554223761e-05,-4.4425451827478923e-05,0.8440972665457293,0.844089623220808,-7.643324921202677e-06,1.67175288759064,1.671621893437442,-0.00013099415319794971,1.1189450313237685,1.1162287089400857,-0.002716322383682801,7.278918903899484e-05,0.0625,0.999984958309087,0.001140597661110824,-0.001140726362552219,e14e7fb3b5b4fa3d85c2862884d716acf843201b9f6ac039d5a786031c7c91b0,97d24e0b3cf8739e1bddb511bb36ecc09394f13d6cce39a6c0709a1853d3b6a2,9017800fa131914a2dcff7029c0bc8dc525ff4d73330a3a84f088921c0f671ea
43,1.737668562284753,1.7377901157170084,1.7377749273027194,-1.5188414288935803e-05,0.00012155343225539461,0.00010636501796645881,0.84487762026514,0.8448572960184731,-2.0324246666869605e-05,1.6707235758336858,1.6712979288346874,0.0005743530010016151,1.1201599098001713,1.1169392080139853,-0.003220701786186053,0.00013426939295085776,0.09375,0.9999760383252453,-0.0013828193362295143,0.001331464337170657,97a996d9a1b0efd35adc4a0fe21a3178ca5bfa6f6129422181080e0a4e71f0a1,f5d5edb4cdec52fca558c4d87369f66453292c6de65d4bf5f17da7160c46f086,9c0bc3356ee83538331e0879dbe9cc8ed65e9f2b1dba9bead2e4e2bc06391ae8
44,1.7387042535665207,1.7389409625898662,1.7387993791885779,-0.00014158340128833657,0.00023670902334549382,9.512562205715724e-05,0.8443198292428363,0.8443092915054196,-1.0537737416771442e-05,1.6689189045100237,1.669361882879745,0.0004429783697212919,1.1165821536786984,1.1138462175172132,-0.002735936161485153,0.00012194297272516668,0.09375,0.9999766784832519,-0.00024207946260405836,0.0002421370943009836,b8863e9412aaf666e91bc2ea706fb43077dfa36aca35bff7e33eacb0ba0ef25f,bd072024759e3298187c528444466c0794320b6f2f69451eada4b290fce7097f,e5957d0e9935a044ed1fceb6babbc0ab14a82f9272d3e45c2201143fcb475382
