feature,decile,n,x_min,x_max,mean_residual,mean_squared_loss,rmsle_bin,mse_share
w30_srch2cart,2,77062,0.0,0.045454543083906174,-0.014162609993709593,2.8603315193088115,1.6912514654269517,0.09295389850248494
w30_srch2cart,3,77061,0.045454543083906174,0.11538460850715637,0.007308487892661975,3.3168267325733938,1.8212157292790423,0.10778749684731506
w30_srch2cart,4,77062,0.11538460850715637,0.1785714328289032,0.000349588741203006,3.2272998080981306,1.7964687050149608,0.10487948574280447
w30_srch2cart,5,77061,0.1785714328289032,0.24999994039535522,-0.0016627938729027703,3.143795053630486,1.7730750276371516,0.10216445619662844
w30_srch2cart,6,77062,0.24999994039535522,0.33333322405815125,-0.010145603827146939,3.0845257405335307,1.7562817941701527,0.10023967175774802
w30_srch2cart,7,77062,0.33333322405815125,0.41999998688697815,-0.0073266286825488915,3.1232018531446366,1.7672582870493596,0.101496552445128
w30_srch2cart,8,77061,0.41999998688697815,0.555555522441864,-0.012071060366428497,3.0290208675785415,1.7404082473886813,0.0984346194536555
w30_srch2cart,9,77062,0.555555522441864,0.8333331942558289,-0.0007645562446532647,3.1089020111378174,1.7632078751916398,0.10103184195491717
w30_srch2cart,10,77061,0.8333331942558289,163000000.0,0.020540716992492724,3.1808930729317084,1.7835058376500226,0.10337003700047397
w30_buyday_rate,1,77062,0.0,0.0,-0.002240309951719121,2.9665553709736394,1.7223691157744438,0.09640591833289305
w30_buyday_rate,2,77062,0.0,0.0,-0.022527222458949378,2.9918126030861742,1.7296856948839503,0.09722671766136028
w30_buyday_rate,3,77061,0.0,0.0,-0.04032223725269016,2.9700323567100013,1.7233781815695595,0.09651765952722079
w30_buyday_rate,4,77062,0.0,0.045454543083906174,-0.026602717483151583,2.9397892561884924,1.7145813647034929,0.09553608394472898
w30_buyday_rate,5,77061,0.045454543083906174,0.09999998658895493,-0.02894777184679553,3.643741884394714,1.9088587911091575,0.1184113155563921
w30_buyday_rate,6,77062,0.09999998658895493,0.1428571343421936,-0.012390755670969908,3.5373034963204506,1.8807720479421344,0.11495386040038849
w30_buyday_rate,7,77062,0.1428571343421936,0.19999997317790985,-0.0021070702756543444,3.3786168169634796,1.8381014163977676,0.1097969247839853
w30_buyday_rate,8,77061,0.19999997317790985,0.27272725105285645,0.0046590294994472555,2.9980568045581237,1.7314897644970715,0.09742837489694817
w30_buyday_rate,9,77062,0.27272725105285645,0.3749999701976776,0.05452079379290775,2.804698578026171,1.6747234332946355,0.09114596164535066
w30_buyday_rate,10,77061,0.3749999701976776,0.9999999403953552,0.07595840889822057,2.5410573296327823,1.594069424345371,0.08257718325073217
w30_presence_rate,1,77062,0.03333333507180214,0.10000000149011612,0.029977951206680314,2.6487907247707083,1.627510591292944,0.08607933119730016
w30_presence_rate,2,77062,0.10000000149011612,0.13333334028720856,0.005491024444628706,3.1287895392813607,1.7688384717891459,0.10167813881248107
w30_presence_rate,3,77061,0.13333334028720856,0.20000000298023224,0.004576225123619954,3.4443449635657526,1.855894653143263,0.11193147904152513
w30_presence_rate,4,77062,0.20000000298023224,0.2666666805744171,-0.005429524633121254,3.574727035440218,1.890694855189546,0.11617003546032814
w30_presence_rate,5,77061,0.2666666805744171,0.3333333432674408,-0.009683136167501947,3.551001316846665,1.8844100713079055,0.11539750915703044
w30_presence_rate,6,77062,0.3333333432674408,0.4333333373069763,-0.002722693265571479,3.4361235809838924,1.853678392004366,0.11166575637566442
w30_presence_rate,7,77062,0.4333333373069763,0.5,-0.008491237993451133,3.2965526083694425,1.8156411012007418,0.10713003527665288
w30_presence_rate,8,77061,0.5,0.6000000238418579,-0.020005468223622324,3.017908149794906,1.7372127531753,0.0980734875255673
w30_presence_rate,9,77062,0.6000000238418579,0.7333333492279053,6.11759778272295e-05,2.642259582865369,1.6255028707650347,0.08586708478541538
w30_presence_rate,10,77061,0.7333333492279053,1.0,0.00622543844290879,2.031165587389092,1.425189667163319,0.06600714236803508
w30_ponly_share,1,77062,0.0,0.0,0.019149932569857836,3.0512921229124443,1.7467948141989786,0.0991596590744744
w30_ponly_share,2,77062,0.0,0.0,0.008814824750600464,3.038953347807123,1.743259403475892,0.09875867854440556
w30_ponly_share,3,77061,0.0,0.0,-0.005978609343827084,2.9972996833264514,1.7312711177994196,0.09740377059622589
w30_ponly_share,4,77062,0.0,0.045454543083906174,-0.008489697666050976,2.738152198944904,1.6547362928711342,0.0889833642942846
w30_ponly_share,5,77061,0.045454543083906174,0.0952380895614624,0.0142367942400379,2.8590344777157233,1.6908679657843553,0.092910542093362
w30_ponly_share,6,77062,0.0952380895614624,0.1428571343421936,-0.00586359729448571,3.157314639832587,1.7768834063698684,0.1026051360096635
w30_ponly_share,7,77062,0.1428571343421936,0.19999998807907104,-0.012980173179831125,3.1856800184463503,1.7848473375743792,0.10352694262782973
w30_ponly_share,8,77061,0.19999998807907104,0.2857142686843872,-0.0059721977236072395,3.2399875514315055,1.7999965420609856,0.10529044057550443
w30_ponly_share,9,77062,0.2857142686843872,0.4374999701976776,-0.006026343334006939,3.356598694785787,1.8321022610066795,0.10908138874199004
w30_ponly_share,10,77061,0.4374999701976776,0.9999999403953552,0.0031091369914880056,3.147352939745114,1.7740780534534308,0.10228007744225981
w30_cat_gmv_share,1,77062,0.0,0.0,-0.007854989322911714,3.159112623860279,1.7773892718986122,0.1026635661684374
w30_cat_gmv_share,2,77062,0.0,0.0,0.0009283682923716889,3.157033950329196,1.7768044209561153,0.10259601427554535
w30_cat_gmv_share,3,77061,0.0,0.0,-0.000493921441746823,3.1416551719410477,1.7724714869190556,0.10209491608812993
w30_cat_gmv_share,4,77062,0.0,0.0,0.0014889544724037743,3.1527673814011066,1.7756033851626625,0.1024573610416743
w30_cat_gmv_share,5,77061,0.0,0.0,-0.008019188538866354,3.0982380065449107,1.760181242527289,0.10068398089145637
w30_cat_gmv_share,6,77062,0.0,0.0,0.005472529681457843,3.1175458106979574,1.765657331052081,0.1013127446620213
w30_cat_gmv_share,7,77062,0.0,0.0,-0.00792743768071513,3.071779133313455,1.7526491757660616,0.09982543766432649
w30_cat_gmv_share,8,77061,0.0,0.0,-0.0020917050957741912,3.0771889163551216,1.754191812874271,0.09999994493618945
w30_cat_gmv_share,9,77062,0.0,0.0,-0.0039963619401585555,3.059002117579859,1.7490003194910684,0.09941021536731376
w30_cat_gmv_share,10,77061,0.0,1.0,0.022493905853490054,2.7373401070784613,1.6544908906000242,0.08895581890490566
w30_srch_per_day,1,77062,0.0,1.1999998092651367,0.024216521276595786,2.8183322433708753,1.6787889216250134,0.09158902299544715
w30_srch_per_day,2,77062,1.1999998092651367,1.6666661500930786,-0.005031445785894584,3.298964131198563,1.8163050765767745,0.10720840397160356
w30_srch_per_day,3,77061,1.6666661500930786,1.9999992847442627,-0.006487765486758156,3.2433187280097653,1.8009216329451332,0.10539869440178991
w30_srch_per_day,4,77062,1.9999992847442627,2.3333325386047363,-0.012871158190296703,3.364585466389435,1.834280640030155,0.10934093961992024
w30_srch_per_day,5,77061,2.3333325386047363,2.66666579246521,-0.020829468554627924,3.2695395489693055,1.8081868125194658,0.10625079699393156
w30_srch_per_day,6,77062,2.66666579246521,2.999999761581421,0.013283952976418106,3.2128868532506054,1.7924527478431909,0.10441109935717967
w30_srch_per_day,7,77062,2.999999761581421,3.5555553436279297,0.001636352511148129,3.104376051122364,1.7619239629230212,0.10088475913425014
w30_srch_per_day,8,77061,3.5555553436279297,4.277777671813965,-0.011316898078221187,3.016615301941097,1.7368406092503412,0.09803147362336434
w30_srch_per_day,9,77062,4.277777671813965,5.607142448425293,-0.004351064480422397,2.8674045312873204,1.6933412329732365,0.09318375438916063
w30_srch_per_day,10,77061,5.607142448425293,160.4999542236328,0.021750754723825504,2.575641021375233,1.604880376032816,0.08370105551335283
w30_lgmv,1,77062,0.0,0.0,-0.002240309951719121,2.9665553709736394,1.7223691157744438,0.09640591833289305
w30_lgmv,2,77062,0.0,0.0,-0.022527222458949378,2.9918126030861742,1.7296856948839503,0.09722671766136028
w30_lgmv,3,77061,0.0,0.0,-0.04032223725269016,2.9700323567100013,1.7233781815695595,0.09651765952722079
w30_lgmv,4,77062,0.0,1.8084156513214111,-0.023995082533516496,2.940348660356381,1.7147444883586536,0.09555426323544851
w30_lgmv,5,77061,1.8086183071136475,3.00681209564209,0.0005165907960623917,3.536624696068568,1.8805915814095755,0.11493030960404327
w30_lgmv,6,77062,3.006833553314209,3.742816209793091,-0.01043181043435211,3.5345032879951264,1.880027470010778,0.11486286036116196
w30_lgmv,7,77062,3.7428267002105713,4.352315902709961,0.008586058553018588,3.3918745879028243,1.8417042617920023,0.11022777046951018
w30_lgmv,8,77061,4.352316379547119,4.944809436798096,0.018577496348512787,3.173369848615723,1.7813954778812378,0.10312555346768122
w30_lgmv,9,77062,4.944814682006836,5.66550350189209,0.025058122255155305,2.8450638836147735,1.6867317165497224,0.09245773704389307
w30_lgmv,10,77061,5.665531635284424,10.067081451416016,0.046778726237172226,2.4214785347568033,1.556110065116476,0.07869121029678768
w30_gmv30eq,1,77062,0.0,0.0,-0.002240309951719121,2.9665553709736394,1.7223691157744438,0.09640591833289305
w30_gmv30eq,2,77062,0.0,0.0,-0.022527222458949378,2.9918126030861742,1.7296856948839503,0.09722671766136028
w30_gmv30eq,3,77061,0.0,0.0,-0.04032223725269016,2.9700323567100013,1.7233781815695595,0.09651765952722079
w30_gmv30eq,4,77062,0.0,1.8084156513214111,-0.023995082533516496,2.940348660356381,1.7147444883586536,0.09555426323544851
w30_gmv30eq,5,77061,1.8086183071136475,3.00681209564209,0.0005165907960623917,3.536624696068568,1.8805915814095755,0.11493030960404327
w30_gmv30eq,6,77062,3.006833553314209,3.742816209793091,-0.01043181043435211,3.5345032879951264,1.880027470010778,0.11486286036116196
w30_gmv30eq,7,77062,3.7428267002105713,4.352315902709961,0.008586058553018588,3.3918745879028243,1.8417042617920023,0.11022777046951018
w30_gmv30eq,8,77061,4.352316379547119,4.944809436798096,0.018577496348512787,3.173369848615723,1.7813954778812378,0.10312555346768122
w30_gmv30eq,9,77062,4.944814682006836,5.66550350189209,0.025058122255155305,2.8450638836147735,1.6867317165497224,0.09245773704389307
w30_gmv30eq,10,77061,5.665531635284424,10.067081451416016,0.046778726237172226,2.4214785347568033,1.556110065116476,0.07869121029678768
w60_aov,1,77062,0.0,0.0,-0.0018614849256753843,2.5272689787900715,1.589738651096485,0.08213016657583051
w60_aov,2,77062,0.0,0.0,-0.02043370783936035,2.5131264146764725,1.5852843324389705,0.0816705672390732
w60_aov,3,77061,0.0,7.579764366149902,-0.021249128364835137,2.7516345046734774,1.6588051436722389,0.08942034643677092
w60_aov,4,77062,7.57989501953125,12.198040008544922,0.00029675540926758553,3.1751441805137777,1.7818934256890275,0.1031845532218424
w60_aov,5,77061,12.198040008544922,16.323348999023438,-0.004003963984322683,3.06977702461784,1.7520779162519684,0.09975907939762542
w60_aov,6,77062,16.323415756225586,21.056535720825195,0.009855181161226533,3.0415650979120237,1.7440083422713388,0.09884355414449807
w60_aov,7,77062,21.056617736816406,27.366363525390625,0.008749520003457478,3.054245112851341,1.7476398693241526,0.09925562414887437
w60_aov,8,77061,27.366451263427734,37.01873016357422,0.005072990491849261,3.1734929767921964,1.7814300370186298,0.10312955478550802
w60_aov,9,77062,37.018836975097656,57.793128967285156,0.020886928245244903,3.404730855731992,1.8451912789009144,0.110645568269117
w60_aov,10,77061,57.79347229003906,9783.9130859375,0.0026866827986694853,4.060691064332818,2.0151156453992454,0.13196098578086002
w60_gmv_per_day,1,77062,0.0,0.0,-0.0018614849256753843,2.5272689787900715,1.589738651096485,0.08213016657583051
w60_gmv_per_day,2,77062,0.0,0.0,-0.02043370783936035,2.5131264146764725,1.5852843324389705,0.0816705672390732
w60_gmv_per_day,3,77061,0.0,0.6271598935127258,-0.02349086744350075,2.8357441004022257,1.6839667753261125,0.09215367063951198
w60_gmv_per_day,4,77062,0.6271787285804749,1.7330830097198486,-0.03155369338036567,3.4740439115413912,1.8638787276916358,0.11289807596310657
w60_gmv_per_day,5,77061,1.7330926656723022,3.1434829235076904,-0.02034137268927757,3.454675527318142,1.8586757456097989,0.11226719317363709
w60_gmv_per_day,6,77062,3.143493175506592,5.023787021636963,-0.01060337655563733,3.3563323023913605,1.832029558274473,0.1090727316295448
w60_gmv_per_day,7,77062,5.023930072784424,7.740346908569336,0.013578015186859914,3.250706280041174,1.8029715139294835,0.10564013981475648
w60_gmv_per_day,8,77061,7.740348815917969,12.171210289001465,0.018077729195943037,3.136001205895397,1.7708758301742664,0.10191117816738313
w60_gmv_per_day,9,77062,12.171403884887695,21.51171112060547,0.02659729518353828,3.054359597927246,1.7476726232127247,0.09925934463863366
w60_gmv_per_day,10,77061,21.511964797973633,1928.7000732421875,0.05003177830299679,3.169411925766838,1.780284226118638,0.10299693215852256
w60_cart2ord,1,77062,0.0,0.0,-0.0018614849256753843,2.5272689787900715,1.589738651096485,0.08213016657583051
w60_cart2ord,2,77062,0.0,0.0,-0.02043370783936035,2.5131264146764725,1.5852843324389705,0.0816705672390732
w60_cart2ord,3,77061,0.0,0.06896551698446274,-0.03290368869389688,2.9769077444990435,1.7253717699380164,0.0967410902034022
w60_cart2ord,4,77062,0.06896551698446274,0.1515151560306549,-0.04600976286989001,3.457996575561906,1.8595689219714084,0.11237657611953851
w60_cart2ord,5,77061,0.1515151560306549,0.23529410362243652,-0.029360654404113007,3.2667251374506354,1.8074084036129288,0.1061593365719214
w60_cart2ord,6,77062,0.23529410362243652,0.33333322405815125,-0.009420238501870295,3.2047810513469486,1.7901902276984278,0.10414768028063295
w60_cart2ord,7,77062,0.33333322405815125,0.4482758343219757,0.012358490669095236,3.168761245904245,1.7801014706763896,0.10297712319079974
w60_cart2ord,8,77061,0.4482758343219757,0.5921052694320679,0.030535908602003354,3.1073978074451927,1.7627812704488304,0.10098164853895968
w60_cart2ord,9,77062,0.5921052694320679,0.7999998331069946,0.042477150154976086,3.1669871432462258,1.7796030858723038,0.10291946911913243
w60_cart2ord,10,77061,0.7999998331069946,1.0,0.054618284840346004,3.3817199225529007,1.8389453288645916,0.10989634216070937
w60_srch2cart,1,77062,0.0,0.032608695328235626,0.010501536091200461,2.3551803410392247,1.5346596824831311,0.07653769952823858
w60_srch2cart,2,77062,0.032608695328235626,0.09756097197532654,0.010729541678811598,3.277648628133585,1.810427747283383,0.10651570136176407
w60_srch2cart,3,77061,0.09756097197532654,0.15217390656471252,0.0113972338175217,3.2111080877275078,1.7919564971637865,0.10435193960637734
w60_srch2cart,4,77062,0.15217390656471252,0.20689654350280762,-0.0021980033265150347,3.186366272757401,1.7850395717623184,0.10354924424327035
w60_srch2cart,5,77061,0.20689654350280762,0.2666666507720947,-0.00183693896343153,3.175589635006123,1.7820184160120576,0.10319769025318383
w60_srch2cart,6,77062,0.2666666507720947,0.3333333134651184,-0.021243923682819674,3.101020486479504,1.7609714610065388,0.10077571134971001
w60_srch2cart,7,77062,0.3333333134651184,0.42222222685813904,-0.019379320074142812,3.127282929451485,1.7684125450390484,0.10162917761470949
w60_srch2cart,8,77061,0.42222222685813904,0.5426008701324463,0.004438194776745937,3.094610160481144,1.7591504087147136,0.10056608614515547
w60_srch2cart,9,77062,0.5426356792449951,0.7654320597648621,-0.01352373186762702,3.1120891550762955,1.7641114349939166,0.10113541647142696
w60_srch2cart,10,77061,0.7654320597648621,184000000.0,0.021115867213966067,3.1307747594657056,1.7693995477182947,0.10174133342616387
w60_buyday_rate,1,77062,0.0,0.0,-0.0018614849256753843,2.5272689787900715,1.589738651096485,0.08213016657583051
w60_buyday_rate,2,77062,0.0,0.0,-0.02043370783936035,2.5131264146764725,1.5852843324389705,0.0816705672390732
w60_buyday_rate,3,77061,0.0,0.045454543083906174,-0.04046543708148359,2.998482772929991,1.7316127664492402,0.09744221766542589
w60_buyday_rate,4,77062,0.045454543083906174,0.0833333283662796,-0.04569500897410381,3.7771656463812278,1.9434931557330548,0.12274880367910504
w60_buyday_rate,5,77061,0.0833333283662796,0.11764705181121826,-0.026519680217331882,3.6865866456843435,1.9200486050317433,0.1198036492369781
w60_buyday_rate,6,77062,0.11764705181121826,0.15625,-0.007566707577160376,3.576231227457594,1.8910926015025267,0.11621891808500558
w60_buyday_rate,7,77062,0.15625,0.19999998807907104,0.008688881983393206,3.418505701403327,1.84892014467995,0.11109321764044935
w60_buyday_rate,8,77061,0.19999998807907104,0.25,0.017389843968802155,3.1566280385534395,1.7766901920575346,0.102581491945991
w60_buyday_rate,9,77062,0.25,0.34285712242126465,0.03999389898355451,2.782781339248572,1.6681670597540799,0.09043370407134749
w60_buyday_rate,10,77061,0.34285712242126465,1.0,0.07646975041774552,2.334888039236204,1.5280340438734354,0.07587726386079381
w60_presence_rate,1,77062,0.03333333507180214,0.10000000149011612,0.04426186237194206,2.605687805137525,1.6142142996323399,0.08467858992318664
w60_presence_rate,2,77062,0.10000000149011612,0.15000000596046448,0.01227889990173961,3.1573299634243117,1.7768877182940714,0.10260563398955859
w60_presence_rate,3,77061,0.15000000596046448,0.21666666865348816,-0.004888175357630789,3.4500534900688207,1.8574319610873558,0.11211699002297301
w60_presence_rate,4,77062,0.21666666865348816,0.2666666805744171,-0.006434435683592856,3.574346694364626,1.8905942701607412,0.11615767528966323
w60_presence_rate,5,77061,0.2666666805744171,0.3333333432674408,-0.0008387339554677185,3.565864576311597,1.8883496965105793,0.11588052309230291
w60_presence_rate,6,77062,0.3333333432674408,0.4000000059604645,-0.009294945556982646,3.4846654667046906,1.866725868119015,0.11324325097303914
w60_presence_rate,7,77062,0.4000000059604645,0.4833333194255829,-0.01260413704213849,3.2872558009556005,1.8130790939602168,0.10682791138405172
w60_presence_rate,8,77061,0.4833333194255829,0.5833333134651184,-0.012327725322951642,3.0038580007794566,1.733164158635718,0.09761689738239389
w60_presence_rate,9,77062,0.5833333134651184,0.7166666388511658,-0.014619377429641025,2.661645479487317,1.6314550191431318,0.08649707982438613
w60_presence_rate,10,77061,0.7166666388511658,1.0,0.004466591748610293,1.9809552451441663,1.4074641185991799,0.06437544811844473
w60_ponly_share,1,77062,0.0,0.0,0.01832114159056769,2.979957676829257,1.726255391542415,0.09684146105575316
w60_ponly_share,2,77062,0.0,0.0,-0.0006214759007615151,2.9110345259556,1.7061754089060128,0.09460162433489308
w60_ponly_share,3,77061,0.0,0.0476190447807312,-0.0027899946075725167,2.7061064029953337,1.6450247423656987,0.0879408117755528
w60_ponly_share,4,77062,0.0476190447807312,0.07894736528396606,0.008902076947236893,3.026353463420359,1.7396417629559136,0.09834921259036353
w60_ponly_share,5,77061,0.07894736528396606,0.1111111044883728,0.0006133040910541725,3.088246724967162,1.7573408107043897,0.1003592924713511
w60_ponly_share,6,77062,0.1111111044883728,0.1538461446762085,-0.009069980997785668,3.112850985617136,1.7643273465026652,0.10116017413266004
w60_ponly_share,7,77062,0.1538461446762085,0.19999998807907104,-0.0011176372769360647,3.2164287137158034,1.7934404684058525,0.1045262013081142
