model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
real_20251016_to_20260213,0,180000,0.5004388888888889,48079,0.49824247592504006,0.6451802116740403,0.6327919859078461,0.6622515296615124,0.2348962160785714,0.027501224525277992,0.5006865793967912
real_20251016_to_20260213,1,180000,0.49998888888888887,48014,0.5000416545174324,0.6471032546645594,0.6329962150365092,0.6619121429106377,0.23471887751117207,0.03178701254811486,0.4998224652462884
real_20251016_to_20260213,2,180000,0.5001,48053,0.4995941980729611,0.6425794315148198,0.6306554271994675,0.6632037381159964,0.23535662337346214,0.02447675803347816,0.5006819394942394
real_20251016_to_20260213,3,180000,0.5003944444444445,48195,0.4984334474530553,0.639575571356643,0.6258486109274078,0.6639220662797428,0.2357162480375395,0.019530710278055564,0.49942441399302245
real_20251016_to_20260213,4,180000,0.4990777777777778,47659,0.5037243752491659,0.6475540350071666,0.6371284915627243,0.6615526853225973,0.23455455587711063,0.030719127550962837,0.49866840667715756
