metric_record_id,run_id,experiment_association,source_path,source_kind,evidence_tier,cv_score,cv_key,weighted_cv,weighted_cv_key,oof_score,oof_key,delta,delta_key,lb_score,lb_key,folds_or_scores,folds_key,runtime,runtime_key,verdict,verdict_key,model,model_key,seed,seed_key,params,params_key,description,description_key,all_metric_candidates
json:artifacts/curve_ETX-01-S42-V0904.json,ETX-01-S42-V0904,unknown,artifacts/curve_ETX-01-S42-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4924.41531134,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7834721105356741,""hist[0].rmsle_cal"":1.773843362995857,""hist[1].rmsle"":1.7743560227877122,""hist[1].rmsle_cal"":1.7711686382046485,""hist[2].rmsle"":1.7820851845319772,""hist[2].rmsle_cal"":1.7721243251332874,""hist[3].rmsle"":1.778201925036056,""hist[3].rmsle_cal"":1.7699397091888533,""runtime_s"":4924.415311336517}"
json:artifacts/curve_ETX-01-S42-V0918.json,ETX-01-S42-V0918,unknown,artifacts/curve_ETX-01-S42-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5481.49805856,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7728869635782993,""hist[0].rmsle_cal"":1.7727349678632611,""hist[1].rmsle"":1.7675647754121226,""hist[1].rmsle_cal"":1.76473419021132,""hist[2].rmsle"":1.7755675001962792,""hist[2].rmsle_cal"":1.7633687661658468,""hist[3].rmsle"":1.7700727084114958,""hist[3].rmsle_cal"":1.7639041575479255,""runtime_s"":5481.49805855751}"
json:artifacts/curve_ETX-01-S42-V1002.json,ETX-01-S42-V1002,unknown,artifacts/curve_ETX-01-S42-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5930.99457335,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7540292067466072,""hist[0].rmsle_cal"":1.7536877866859673,""hist[1].rmsle"":1.7550604783740378,""hist[1].rmsle_cal"":1.7529765892859057,""hist[2].rmsle"":1.7513870243954723,""hist[2].rmsle_cal"":1.750409153081569,""hist[3].rmsle"":1.7518453287798181,""hist[3].rmsle_cal"":1.750166859806849,""runtime_s"":5930.994573354721}"
json:artifacts/curve_ETX-01-S42-V1016.json,ETX-01-S42-V1016,unknown,artifacts/curve_ETX-01-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6960.80204105,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7759013822716032,""hist[0].rmsle_cal"":1.7509955115731752,""hist[1].rmsle"":1.74545428048431,""hist[1].rmsle_cal"":1.744458531741677,""hist[2].rmsle"":1.744446009518156,""hist[2].rmsle_cal"":1.7429860394089647,""hist[3].rmsle"":1.7430790694295404,""hist[3].rmsle_cal"":1.7430640707522478,""runtime_s"":6960.802041053772}"
json:artifacts/curve_ETX-01-S43-V0904.json,ETX-01-S43-V0904,unknown,artifacts/curve_ETX-01-S43-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1752.68724036,runtime_s,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7711234572918444,""hist[0].rmsle_cal"":1.7697958078680092,""hist[1].rmsle"":1.7893589388856592,""hist[1].rmsle_cal"":1.7729283077698519,""hist[2].rmsle"":1.7915470535490639,""hist[2].rmsle_cal"":1.773274463356303,""hist[3].rmsle"":1.7802978540780083,""hist[3].rmsle_cal"":1.770493320933733,""runtime_s"":1752.6872403621674}"
json:artifacts/curve_ETX-01-S43-V0918.json,ETX-01-S43-V0918,unknown,artifacts/curve_ETX-01-S43-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1948.13515067,runtime_s,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7789188241951621,""hist[0].rmsle_cal"":1.7701239472821668,""hist[1].rmsle"":1.7736126006295827,""hist[1].rmsle_cal"":1.7643231022148609,""hist[2].rmsle"":1.7669159642944223,""hist[2].rmsle_cal"":1.7633418244990426,""hist[3].rmsle"":1.7684484026841556,""hist[3].rmsle_cal"":1.7628305214625002,""runtime_s"":1948.1351506710052}"
json:artifacts/curve_ETX-01-S43-V1002.json,ETX-01-S43-V1002,unknown,artifacts/curve_ETX-01-S43-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2144.89540029,runtime_s,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.779700506941355,""hist[0].rmsle_cal"":1.7592798932082794,""hist[1].rmsle"":1.7516108230857437,""hist[1].rmsle_cal"":1.751156615815799,""hist[2].rmsle"":1.7532348011802188,""hist[2].rmsle_cal"":1.751777033805682,""hist[3].rmsle"":1.751462899758842,""hist[3].rmsle_cal"":1.750790360262854,""runtime_s"":2144.895400285721}"
json:artifacts/curve_ETX-01-S43-V1016.json,ETX-01-S43-V1016,unknown,artifacts/curve_ETX-01-S43-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2363.36376595,runtime_s,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7455841934461138,""hist[0].rmsle_cal"":1.7455839144844811,""hist[1].rmsle"":1.7457951313718247,""hist[1].rmsle_cal"":1.745777988684898,""hist[2].rmsle"":1.745294912419793,""hist[2].rmsle_cal"":1.7433499433184767,""hist[3].rmsle"":1.7433192036451544,""hist[3].rmsle_cal"":1.7426107894876521,""runtime_s"":2363.3637659549713}"
json:artifacts/curve_ETX-01-S44-V0904.json,ETX-01-S44-V0904,unknown,artifacts/curve_ETX-01-S44-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4758.46269536,runtime_s,unknown,unknown,unknown,unknown,44,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.780918085330119,""hist[0].rmsle_cal"":1.7743869738651965,""hist[1].rmsle"":1.7754691702616276,""hist[1].rmsle_cal"":1.769817451708156,""hist[2].rmsle"":1.78116819289372,""hist[2].rmsle_cal"":1.7709552631041112,""hist[3].rmsle"":1.778745789339378,""hist[3].rmsle_cal"":1.7700166060284814,""runtime_s"":4758.462695360184}"
json:artifacts/curve_ETX-01-S44-V0918.json,ETX-01-S44-V0918,unknown,artifacts/curve_ETX-01-S44-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5339.27455139,runtime_s,unknown,unknown,unknown,unknown,44,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7718955351185193,""hist[0].rmsle_cal"":1.7684967319766378,""hist[1].rmsle"":1.7708898449518877,""hist[1].rmsle_cal"":1.7687346383892006,""hist[2].rmsle"":1.7702143663952223,""hist[2].rmsle_cal"":1.762385009269409,""hist[3].rmsle"":1.767512215180988,""hist[3].rmsle_cal"":1.7631376203948625,""runtime_s"":5339.274551391602}"
json:artifacts/curve_ETX-01-S44-V1002.json,ETX-01-S44-V1002,unknown,artifacts/curve_ETX-01-S44-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5740.22513962,runtime_s,unknown,unknown,unknown,unknown,44,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7629231788874888,""hist[0].rmsle_cal"":1.7628030475218968,""hist[1].rmsle"":1.7544150222178287,""hist[1].rmsle_cal"":1.753286489109626,""hist[2].rmsle"":1.755646572367901,""hist[2].rmsle_cal"":1.7514890377080203,""hist[3].rmsle"":1.7519672948056568,""hist[3].rmsle_cal"":1.7508949165758765,""runtime_s"":5740.22513961792}"
json:artifacts/curve_ETX-01-S44-V1016.json,ETX-01-S44-V1016,unknown,artifacts/curve_ETX-01-S44-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2349.80342007,runtime_s,unknown,unknown,unknown,unknown,44,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7470977032394137,""hist[0].rmsle_cal"":1.746588371558621,""hist[1].rmsle"":1.7434852567540262,""hist[1].rmsle_cal"":1.743483285821428,""hist[2].rmsle"":1.7437637852085563,""hist[2].rmsle_cal"":1.742848429797475,""hist[3].rmsle"":1.7428845605338985,""hist[3].rmsle_cal"":1.7426898562190534,""runtime_s"":2349.8034200668335}"
json:artifacts/curve_ETX-PROBE-LR0.00075-V1016.json,ETX-PROBE-LR0.00075-V1016,unknown,artifacts/curve_ETX-PROBE-LR0.00075-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,213.26950717,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.748826589397133,""hist[0].rmsle_cal"":1.7467352907704836,""runtime_s"":213.2695071697235}"
json:artifacts/curve_ETX-PROBE-LR0.0015-V1016.json,ETX-PROBE-LR0.0015-V1016,unknown,artifacts/curve_ETX-PROBE-LR0.0015-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,213.675905704,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7486200685388755,""hist[0].rmsle_cal"":1.7470951679036286,""runtime_s"":213.6759057044983}"
json:artifacts/curve_ETX-PROBE-LR0.003-V1016.json,ETX-PROBE-LR0.003-V1016,unknown,artifacts/curve_ETX-PROBE-LR0.003-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,222.346307516,runtime_s,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7485014342380125,""hist[0].rmsle_cal"":1.746859074338819,""runtime_s"":222.34630751609802}"
json:artifacts/curve_FNL-BASE-E3-L00-S42-V1016.json,FNL-BASE-E3-L00-S42-V1016,unknown,artifacts/curve_FNL-BASE-E3-L00-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.753486115273432,""hist[0].rmsle_cal"":1.7467064902624971,""hist[1].rmsle"":1.7458171823043616,""hist[1].rmsle_cal"":1.7458001528220057,""hist[2].rmsle"":1.747891735568314,""hist[2].rmsle_cal"":1.745215740243275}"
json:artifacts/curve_FNL-BASE-L00-S42-V1016.json,FNL-BASE-L00-S42-V1016,unknown,artifacts/curve_FNL-BASE-L00-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7563733343936643,""hist[0].rmsle_cal"":1.7515056068434864,""hist[1].rmsle"":1.7484156039832979,""hist[1].rmsle_cal"":1.7471231650375412,""hist[2].rmsle"":1.7473683915693852,""hist[2].rmsle_cal"":1.7470630109395489,""hist[3].rmsle"":1.7479237997523942,""hist[3].rmsle_cal"":1.7471317720499147}"
json:artifacts/curve_FNL-BASER2-L00-S42-V1016.json,FNL-BASER2-L00-S42-V1016,unknown,artifacts/curve_FNL-BASER2-L00-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.755707370511548,""hist[0].rmsle_cal"":1.75082731720435,""hist[1].rmsle"":1.7496041538284253,""hist[1].rmsle_cal"":1.7471828948968395,""hist[2].rmsle"":1.7478399622677367,""hist[2].rmsle_cal"":1.7477487010487605,""hist[3].rmsle"":1.7475101880033703,""hist[3].rmsle_cal"":1.747464656774005}"
json:artifacts/curve_FNL-BUYCTRL-L10-S42-V1016.json,FNL-BUYCTRL-L10-S42-V1016,unknown,artifacts/curve_FNL-BUYCTRL-L10-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.761987738527825,""hist[0].rmsle_cal"":1.7507818348213797,""hist[1].rmsle"":1.7504404514356755,""hist[1].rmsle_cal"":1.7481003383311389,""hist[2].rmsle"":1.7472230933640047,""hist[2].rmsle_cal"":1.7472179849943945,""hist[3].rmsle"":1.7468290619585143,""hist[3].rmsle_cal"":1.7460334803461666}"
json:artifacts/curve_FNL-BUYCTRL-L30-S42-V1016.json,FNL-BUYCTRL-L30-S42-V1016,unknown,artifacts/curve_FNL-BUYCTRL-L30-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7525107439410674,""hist[0].rmsle_cal"":1.7496094636906891,""hist[1].rmsle"":1.7518529321269098,""hist[1].rmsle_cal"":1.7482975946299335,""hist[2].rmsle"":1.746081514150258,""hist[2].rmsle_cal"":1.7460799467988164,""hist[3].rmsle"":1.7459965458956423,""hist[3].rmsle_cal"":1.7459117188153948}"
json:artifacts/curve_FNL-CART-L10-S42-V1016.json,FNL-CART-L10-S42-V1016,unknown,artifacts/curve_FNL-CART-L10-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7652621632231456,""hist[0].rmsle_cal"":1.7484142050238527,""hist[1].rmsle"":1.747597992456504,""hist[1].rmsle_cal"":1.7472770777168283,""hist[2].rmsle"":1.748114107061891,""hist[2].rmsle_cal"":1.746391369687699,""hist[3].rmsle"":1.748203672693596,""hist[3].rmsle_cal"":1.746089593452984}"
json:artifacts/curve_FNL-CART-L30-S42-V1016.json,FNL-CART-L30-S42-V1016,unknown,artifacts/curve_FNL-CART-L30-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7546844129453691,""hist[0].rmsle_cal"":1.7491903995885887,""hist[1].rmsle"":1.7490236972128357,""hist[1].rmsle_cal"":1.7490171556988403,""hist[2].rmsle"":1.7470293530227825,""hist[2].rmsle_cal"":1.7469728266738223,""hist[3].rmsle"":1.7476611832641202,""hist[3].rmsle_cal"":1.7474090605573154}"
json:artifacts/curve_FNL-FUNNEL-L10-S42-V1016.json,FNL-FUNNEL-L10-S42-V1016,unknown,artifacts/curve_FNL-FUNNEL-L10-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7514542631922836,""hist[0].rmsle_cal"":1.74714050425749,""hist[1].rmsle"":1.7478342460459342,""hist[1].rmsle_cal"":1.7472145006103512,""hist[2].rmsle"":1.7470649208901958,""hist[2].rmsle_cal"":1.746914245217493,""hist[3].rmsle"":1.746028731594973,""hist[3].rmsle_cal"":1.7459517301422516}"
json:artifacts/curve_FNL-FUNNEL-L30-S42-V1016.json,FNL-FUNNEL-L30-S42-V1016,unknown,artifacts/curve_FNL-FUNNEL-L30-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7566301847630699,""hist[0].rmsle_cal"":1.7474604766656279,""hist[1].rmsle"":1.7509281306426192,""hist[1].rmsle_cal"":1.7492036720272226,""hist[2].rmsle"":1.748281636554517,""hist[2].rmsle_cal"":1.747797176702831,""hist[3].rmsle"":1.7469716924627792,""hist[3].rmsle_cal"":1.7469710001318608}"
json:artifacts/curve_SEQ-01-S42-V1002.json,SEQ-01-S42-V1002,unknown,artifacts/curve_SEQ-01-S42-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7535811165609967,""hist[0].rmsle_cal"":1.7535221153129465}"
json:artifacts/curve_SEQ-01-S42-V1016.json,SEQ-01-S42-V1016,unknown,artifacts/curve_SEQ-01-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7566241479347153,""hist[0].rmsle_cal"":1.7487969166666233,""hist[1].rmsle"":1.7548616033255167,""hist[1].rmsle_cal"":1.747384673412122,""hist[2].rmsle"":1.7469184751283757,""hist[2].rmsle_cal"":1.7468372324133976,""hist[3].rmsle"":1.7475657096378072,""hist[3].rmsle_cal"":1.7470430856096806}"
json:artifacts/curve_SEQ-01-S43-V0904.json,SEQ-01-S43-V0904,unknown,artifacts/curve_SEQ-01-S43-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.772964580381274,""hist[0].rmsle_cal"":1.7703562719164572}"
json:artifacts/curve_SEQ-01-S43-V0918.json,SEQ-01-S43-V0918,unknown,artifacts/curve_SEQ-01-S43-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7643113579131604,""hist[0].rmsle_cal"":1.7639468822267894}"
json:artifacts/curve_SEQ-01-S43-V1002.json,SEQ-01-S43-V1002,unknown,artifacts/curve_SEQ-01-S43-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.755317091281751,""hist[0].rmsle_cal"":1.7524729957651493}"
json:artifacts/curve_SEQ-01-S43-V1016.json,SEQ-01-S43-V1016,unknown,artifacts/curve_SEQ-01-S43-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7445942722120258,""hist[0].rmsle_cal"":1.7445389683843135}"
json:artifacts/curve_SEQ-01-S44-V1016.json,SEQ-01-S44-V1016,unknown,artifacts/curve_SEQ-01-S44-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,44,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7464611968992818,""hist[0].rmsle_cal"":1.7463090880296062}"
json:artifacts/curve_SEQ-03A-A25-S42-V1016.json,SEQ-03A-A25-S42-V1016,unknown,artifacts/curve_SEQ-03A-A25-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7501769905640794,""hist[0].rmsle_cal"":1.749132577997039}"
json:artifacts/curve_SEQ-03A-B-S42-V1016.json,SEQ-03A-B-S42-V1016,unknown,artifacts/curve_SEQ-03A-B-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.752219920303069,""hist[0].rmsle_cal"":1.7498616813826273}"
json:artifacts/curve_SEQ-03A-BASE-S42-V1016.json,SEQ-03A-BASE-S42-V1016,unknown,artifacts/curve_SEQ-03A-BASE-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7500456236221407,""hist[0].rmsle_cal"":1.7480797589885821}"
json:artifacts/curve_SEQ-D3A-BASE-S42-V0904.json,SEQ-D3A-BASE-S42-V0904,unknown,artifacts/curve_SEQ-D3A-BASE-S42-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7712624776468497,""hist[0].rmsle_cal"":1.7697531561416444}"
json:artifacts/curve_SEQ-D3A-BASE-S42-V0918.json,SEQ-D3A-BASE-S42-V0918,unknown,artifacts/curve_SEQ-D3A-BASE-S42-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7662322561565236,""hist[0].rmsle_cal"":1.7649713621835346}"
json:artifacts/curve_SEQ-D3A-BASE-S42-V1002.json,SEQ-D3A-BASE-S42-V1002,unknown,artifacts/curve_SEQ-D3A-BASE-S42-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7560676583695336,""hist[0].rmsle_cal"":1.7549574406039887}"
json:artifacts/curve_SEQ-D3A-BASE-S42-V1016.json,SEQ-D3A-BASE-S42-V1016,unknown,artifacts/curve_SEQ-D3A-BASE-S42-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,42,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7500456236221407,""hist[0].rmsle_cal"":1.7480797589885821}"
json:artifacts/curve_SEQ-D3A-BASE-S43-V0918.json,SEQ-D3A-BASE-S43-V0918,unknown,artifacts/curve_SEQ-D3A-BASE-S43-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7646452948520461,""hist[0].rmsle_cal"":1.764022810479226}"
json:artifacts/curve_SEQ-D3A-G1-BASE-S43-V0904.json,SEQ-D3A-G1-BASE-S43-V0904,unknown,artifacts/curve_SEQ-D3A-G1-BASE-S43-V0904.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7712416911846496,""hist[0].rmsle_cal"":1.7699319325432286}"
json:artifacts/curve_SEQ-D3A-G1-BASE-S43-V0918.json,SEQ-D3A-G1-BASE-S43-V0918,unknown,artifacts/curve_SEQ-D3A-G1-BASE-S43-V0918.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7654368944763839,""hist[0].rmsle_cal"":1.7644938466231046}"
json:artifacts/curve_SEQ-D3A-G1-BASE-S43-V1002.json,SEQ-D3A-G1-BASE-S43-V1002,unknown,artifacts/curve_SEQ-D3A-G1-BASE-S43-V1002.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.75399250652837,""hist[0].rmsle_cal"":1.7525640136609648}"
json:artifacts/curve_SEQ-D3A-G1-BASE-S43-V1016.json,SEQ-D3A-G1-BASE-S43-V1016,unknown,artifacts/curve_SEQ-D3A-G1-BASE-S43-V1016.json,direct_run_metric_json,2_run_saved_metric,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,43,cfg.seed,unknown,unknown,unknown,unknown,"{""hist[0].rmsle"":1.7462524816703806,""hist[0].rmsle_cal"":1.7453760946124768}"
