model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
p28_early,0,180000,0.49990555555555555,48242,0.5003731188590854,0.547386198834996,0.5409726491174798,0.6897962076435169,0.24832976459792577,0.007367243443964266,0.4995929763900379
p28_early,1,180000,0.4998222222222222,47897,0.5007202956343821,0.550067262281288,0.5470705075664326,0.6893746304911279,0.24812104087586534,0.010194513290255034,0.49955952464868436
p28_early,2,180000,0.4999166666666667,48063,0.500322493394087,0.5471837901511827,0.5441612883693282,0.689662241485621,0.24826392780611073,0.005687823144395957,0.5000330989132574
p28_early,3,180000,0.49972777777777777,48327,0.5010863492457632,0.5498894392903694,0.5442156350317333,0.6895099714407222,0.24818753121707468,0.009390355157366732,0.49931524263677035
p28_early,4,180000,0.5006277777777778,47471,0.49746160813970636,0.5469909486206532,0.5426662045752964,0.6897225248622232,0.24829325653145884,0.006829932307240771,0.5003973879272431
