cutoff,n,candidate,RMSLE,RMSLE_EXP037,RMSLE_composition_proxy,Delta_vs_EXP037,Delta_vs_composition_proxy
2025-09-04,188518,reference_40,1.7707756796422705,1.7707756796422705,1.7720084671284062,0.0,-0.0012327874861357557
2025-09-04,188518,forward_deployable,1.7707756796422705,1.7707756796422705,1.7720084671284062,0.0,-0.0012327874861357557
2025-09-18,191025,reference_40,1.759047473457663,1.7622693780915686,1.767478861085252,-0.0032219046339054813,-0.008431387627588993
2025-09-18,191025,forward_deployable,1.7594076947883668,1.7622693780915686,1.767478861085252,-0.0028616833032018008,-0.008071166296885313
2025-10-02,193694,reference_40,1.748869001218406,1.7487550488080574,1.751288845059581,0.0001139524103486167,-0.0024198438411748846
2025-10-02,193694,forward_deployable,1.7492378866922096,1.7487550488080574,1.751288845059581,0.0004828378841521541,-0.002050958367371347
2025-10-16,197379,reference_40,1.7410910713304653,1.7416381072075755,1.741328904826044,-0.0005470358771102468,-0.00023783349557882083
2025-10-16,197379,forward_deployable,1.7410522605829735,1.7416381072075755,1.741328904826044,-0.0005858466246020377,-0.00027664424307061175
