candidate,cutoff,max_train_target_end,label_available,rho_raw,rho_vs_strong_residual,rho_post_projection,rho_deployed_correction,b,G,oracle_amplitude,deployable_amplitude,Delta_MSE,Delta_RMSLE,baseline_RMSLE,RMS_u_raw,RMS_u_centered,RMS_u_perp,perp_fraction,second_pass_projection_error_RMS,second_pass_relative_error
LightGBM_A,2025-08-07,2025-08-02,True,-0.19901520126462932,0.026880175338300498,0.015602724746150888,0.015602724746150886,0.0016008811716204962,0.0032367216844362045,0.4945995756503696,0.7242958908375547,-0.0006210244264192462,-0.0001719844423671013,1.8055528643169727,0.0731483177619736,0.07219652228305017,0.05689219352807733,0.7880184769153917,2.461067646195959e-14,4.3258441863054156e-13
LightGBM_A,2025-09-11,2025-09-06,True,-0.08121319033788639,-0.013074138332015976,-0.022811082104408603,-0.022811082104408614,-0.0018259793837437993,0.002059477084859172,-0.8866228214763849,0.7313305393259814,0.003772288673777009,0.0010666397082264023,1.76777168730214,0.0969033083627841,0.06371567163926298,0.045381461907470236,0.7122496042167622,5.452344432841177e-13,1.2014475082266284e-11
LightGBM_A,2025-10-16,2025-10-11,True,0.04821175194612699,0.01053288155836206,0.0027434412780390047,0.002743441278039005,0.0002504200139931736,0.0027471695990217396,0.09115564400623374,0.6683699632979684,0.0008924647982151081,0.000256184893122402,1.7417091941672558,0.06766968688319763,0.05677776513297946,0.05241344864652334,0.9231333520043553,3.11333653609891e-16,5.939957427902279e-15
LightGBM_B,2025-08-07,2025-08-02,True,-0.15718297706188775,0.027652449289405547,0.017737141506988855,0.01773714150698886,0.0022829363131968276,0.005093407089959408,0.44821398974709115,0.6226591213550156,-0.0008682459927044911,-0.0002404537213660518,1.8055528643169727,0.08578123741076477,0.08486311385987726,0.07136810975470352,0.8409791546483179,4.1586919378115545e-12,5.827101140979114e-11
LightGBM_B,2025-09-11,2025-09-06,True,-0.09732478223989742,-0.011577505278222,-0.018763911545995174,-0.01876391154599517,-0.001851385343722176,0.003128987934799332,-0.5916882334801681,0.5646930304562535,0.003088694899390759,0.0008733967456591163,1.76777168730214,0.10298285382751848,0.0738109775494726,0.05593735723824761,0.7578460426263152,2.584333318899775e-13,4.6200490092741036e-12
LightGBM_B,2025-10-16,2025-10-11,True,0.055651241564648644,0.013401321335855143,0.00486857315593982,0.004868573155939814,0.0005139884044900092,0.0036748700058398436,0.13986573774669994,0.6675797418345244,0.0009514960392256698,0.0002731286724388937,1.7417091941672558,0.07788713963412694,0.0671502719125571,0.06062070608166688,0.9027618854709479,4.0336055458284104e-16,6.653841247567169e-15
LightGBM_AB_mean,2025-08-07,2025-08-02,True,-0.18410620378803408,0.02698842925953022,0.016327256937129875,0.01632725693712988,0.0018567140693985904,0.0039760483792168014,0.46697471768799864,0.6732688914655441,-0.0006978286998255593,-0.000193255501211409,1.8055528643169727,0.0785566718126498,0.07764741643158077,0.06305591470446528,0.812080009899971,5.720251838548417e-13,9.071713360052708e-12
LightGBM_AB_mean,2025-09-11,2025-09-06,True,-0.08118315122193841,-0.012552935569773384,-0.02130337668897055,-0.02130337668897055,-0.0018564927503611321,0.002440881083598204,-0.7605830381643989,0.6363169865099799,0.003350946804777032,0.0009475344037339628,1.76777168730214,0.09987533810349827,0.06776476795004223,0.049405273843975445,0.7290702136012355,1.8727236670856896e-13,3.790533927612371e-12
LightGBM_AB_mean,2025-10-16,2025-10-11,True,0.05755510709479832,0.01175264407512964,0.003537781697847413,0.0035377816978474155,0.0003398816765822062,0.0030432118088973316,0.1116851858909413,0.7280202658211072,0.0011180618676692752,0.00032093729270865623,1.7417091941672558,0.07135076450065148,0.060418896917183204,0.055165313457800014,0.913047345657695,4.666927299717205e-16,8.459894464820325e-15
