cutoff,n,rho_before,dMSE_before,dRMSLE_before,rms_before,span_pred_rank,rho_after_pred,dMSE_after_pred,dRMSLE_after_pred,rms_after_pred,perp_fraction_pred,corr_removed_resid_pred,max_proj2_pred,span_wide_rank,rho_after_wide,dMSE_after_wide,dRMSLE_after_wide,rms_after_wide,perp_fraction_wide,corr_removed_resid_wide,max_proj2_wide,source
2025-09-04,188518,0.0394406897009653,-0.0048537702887856285,-0.0013612886298579596,0.0762405703959899,10,0.03429345967315104,-0.0035848823146306806,-0.0010053158856591082,0.0715264935944303,0.8801599381678634,0.020993892639565564,1.5952870555809103e-15,67,0.020370798416717767,-0.0007892748513690599,-0.0002212893081614542,0.0588472573825476,0.5957721262019289,0.03730360613652309,2.1719013204937482e-15,EXP075_original
2025-09-18,191025,0.04148742616322258,-0.0053682684792395255,-0.0015168327428953798,0.0721002284856233,9,0.0385780964046282,-0.004641486249926418,-0.001311400446157629,0.06935361737925663,0.9252624857094535,0.016017671633153673,7.395410781159406e-16,67,0.0246282180357862,-0.0016792877137960652,-0.0004743519294647669,0.05809340717072223,0.6492028460579846,0.0365429413290713,2.8463148764672215e-15,EXP075_original
2025-10-02,193694,0.041172700344595456,-0.005214769311898756,-0.001486812025313533,0.0727199156988196,9,0.042860837578844686,-0.005626658998604802,-0.0016043019372924405,0.07019824576625847,0.9318495187018956,-0.0007732990096881924,1.8684036741334796e-15,67,0.02940808486648796,-0.0026593111415551727,-0.0007580535545281819,0.05269265958608353,0.5250413470982911,0.02882250980117956,1.4397527224249695e-15,EXP075_original
2025-10-16,197379,0.03502661008374016,-0.0037435176602418534,-0.0010706230005881334,0.06024457522665017,10,0.03603759642024575,-0.003936842213464594,-0.0011259304419417582,0.05777663037714102,0.9197473089963311,0.0016425246028012157,1.0987794320939798e-15,67,0.02498435622132137,-0.001903154733086775,-0.0005442086039262328,0.04505230238107251,0.5592398202966541,0.024616328265798078,1.4200100784903663e-15,EXP075_original
2025-10-16,197379,0.03558653199426989,-0.0038600899651918407,-0.0011039724914372329,0.05993486221059898,10,0.035779806201145056,-0.003879349910911485,-0.001109482518235616,0.05723181506197817,0.9118344923368703,0.004783623951712242,1.871720520480567e-15,67,0.024995293869129187,-0.0019056696154527012,-0.0005449278486060471,0.04472812723939633,0.5569323011085534,0.02543903627032747,1.4855189039805431e-15,audit_new_fold
2025-10-30,201074,0.037382860876976114,-0.004182884486991301,-0.001198340588121516,0.07361525048619394,10,0.036819704940751825,-0.004109541438419715,-0.0011773216940142994,0.06831846963684211,0.8612726781553398,0.008624833394556473,2.4821732725449233e-15,68,0.025445321510376817,-0.0018911896864068814,-0.0005416987047794919,0.05330521373747093,0.5243288927049606,0.027487400492966167,1.7259143333253624e-15,audit_new_fold
2025-11-13,204634,0.04535693944662658,-0.006243527247536858,-0.0017894962018309979,0.07433470894495316,10,0.04368117167406799,-0.005777237196771121,-0.0016557864530244437,0.07031507654733833,0.8947745379917378,0.012447617297284306,1.137741741649378e-15,68,0.028189728997952985,-0.002368131328438833,-0.0006785288004111933,0.056452003544667534,0.5767338335780585,0.03681096954895815,1.4688334810865778e-15,audit_new_fold
2025-12-11,215823,0.040617905522423225,-0.005111762276967871,-0.0014518656869737523,0.07042300763697028,10,0.04040991177651223,-0.0050461476008726545,-0.0014332219225692278,0.06732351834407693,0.9139121905850828,0.0067705659410801766,2.022646915407489e-15,68,0.025759517462634787,-0.0019925254555186313,-0.000565783641277795,0.05334069847991944,0.5737045028966292,0.03232712224166404,2.4127447918463816e-15,audit_new_fold
2026-01-14,233152,0.03622305776205187,-0.003613115640364404,-0.0010589521055337503,0.07145570618032357,10,0.03976460917096735,-0.004479587280240701,-0.001313000214808513,0.0694388074031703,0.9443449786748193,-0.010254455741718897,1.5370589720915428e-15,68,0.032471518668848655,-0.0029860295824366127,-0.0008751150711854283,0.056953719072329385,0.6352875527275754,0.017124379595655576,2.23314349942398e-15,audit_new_fold
