fold,donor_group,r,alpha,a,b,log_likelihood,gradient_norm,mean_nll_spread,max_log_parameter_spread,stable,n_users
2025-09-04,0,0.4725964247286576,11.78263435110609,0.05723112495752621,70.52858485527824,-4433459.525348449,7.034014193105872e-06,2.3367051937839278e-07,0.09451533578717974,True,124787
2025-09-04,1,0.47322631221614664,11.822011519405699,0.045767907156345024,58.510767451576655,-4446058.206443852,7.105427400784031e-07,7.093717613315675e-09,0.008607422167696832,True,125213
2025-09-18,0,0.48237438072980104,11.870253964379817,0.044763422332990015,56.948127671147965,-4735179.502950754,4.380079570578004e-06,3.895543443377392e-09,0.00974823788309287,True,124787
2025-09-18,1,0.4829973725466523,11.910241169272087,0.04635221658555982,63.565522668896,-4748557.294620322,3.4823843736580747e-05,1.7191943157968126e-07,0.06124501299130891,True,125213
2025-10-02,0,0.49300258390397106,11.957548393650274,0.044061526911188975,61.778392976737365,-5049459.167862859,1.7404671504105911e-06,2.2120563158978257e-07,0.06750386525851848,True,124787
2025-10-02,1,0.49360069925457034,12.001724286590346,0.04101748599377446,61.10846397579073,-5062645.002466791,1.804554735041881e-05,9.133751177614613e-08,0.060825550942050555,True,125213
2025-10-16,0,0.5044632718397712,12.04650336807503,0.03713616568696644,57.12224269167398,-5376574.48162399,8.702335726932968e-06,4.27717949946782e-08,0.05784454915183623,True,124787
2025-10-16,1,0.5064562489456351,12.124613744001985,0.03503214827150098,56.81108820885804,-5390999.301349362,1.0728960005259457e-05,1.8669979340302234e-07,0.06983212570419006,True,125213
