cutoff,method,n_train_labels,latest_known_cutoff,latest_known_target_end,target_level,level_hat,error,abs_error,actual_change,predicted_change,sign_correct,beta,features
2025-08-21,L0,4,2025-06-26,2025-07-26,2.128658360315101,1.9402354946473832,-0.18842286566771782,0.18842286566771782,0.18842286566771782,0.0,False,,
2025-08-21,L1,4,2025-06-26,2025-07-26,2.128658360315101,2.2655496634095136,0.13689130309441255,0.13689130309441255,0.18842286566771782,0.3253141687621304,True,1.5811316852174861,state_level_gmv30
2025-08-21,L2,4,2025-06-26,2025-07-26,2.128658360315101,2.1698820857810377,0.04122372546593667,0.04122372546593667,0.18842286566771782,0.2296465911336545,True,,state_level_gmv30|state_level_gmv90|log1p_gmv30_q75|frac_purchase_30|mean_searches_30|mean_event_days_30|step_level_gmv30
2025-09-18,L0,5,2025-07-24,2025-08-23,2.1941488258053323,2.0675251535594974,-0.12662367224583493,0.12662367224583493,0.12662367224583493,0.0,False,,
2025-09-18,L1,5,2025-07-24,2025-08-23,2.1941488258053323,2.3212559842716756,0.12710715846634324,0.12710715846634324,0.12662367224583493,0.25373083071217817,True,1.285111918132834,state_level_gmv30
2025-09-18,L2,5,2025-07-24,2025-08-23,2.1941488258053323,2.2882576803893535,0.09410885458402118,0.09410885458402118,0.12662367224583493,0.2207325268298561,True,,state_level_gmv30|state_level_gmv90|mean_searches_30|mean_event_days_30|step_level_gmv30
2025-10-16,L0,6,2025-08-21,2025-09-20,2.2527922430050635,2.128658360315101,-0.1241338826899625,0.1241338826899625,0.1241338826899625,0.0,False,,
2025-10-16,L1,6,2025-08-21,2025-09-20,2.2527922430050635,2.2777093920347027,0.024917149029639152,0.024917149029639152,0.1241338826899625,0.14905103171960166,True,1.125057828401881,state_level_gmv30
2025-10-16,L2,6,2025-08-21,2025-09-20,2.2527922430050635,2.262136637012217,0.00934439400715359,0.00934439400715359,0.1241338826899625,0.1334782766971161,True,,state_level_gmv30|state_level_gmv90|mean_searches_30|mean_event_days_30|step_level_gmv30
