recency_weight,post_order_dist_weight,behavior_dist_weight,xgb_behavior_weight,cat_behavior_weight,rmsle_mean,rmsle_std,bias_mean,pred_log_mean,pred_mean
0.1,0.3,0.25,0.25,0.1,1.707186237177221,0.05152606966848808,0.06425992037563799,2.270511694273724,34.23117621148765
0.05,0.25,0.3,0.2,0.2,1.7071863885012022,0.05155585375297915,0.06518063775811966,2.269590976891242,34.16145096619877
0.25,0.2,0.35,0.15,0.05,1.7071878645983125,0.051439706848617386,0.06317066271978744,2.2716009519295746,34.27920697285154
0.05,0.05,0.4,0.3,0.2,1.7071885578794848,0.05143165630335149,0.06537841462762906,2.2693932000217325,34.30507436915563
0.2,0.0,0.5,0.15,0.15,1.7071886200028779,0.05141838305071112,0.06442411292612626,2.2703475017232355,34.276750453150626
0.05,0.2,0.35,0.2,0.2,1.707189125576349,0.05155940101757459,0.06541485714286543,2.2693567575064963,34.15923068989603
0.4,0.1,0.25,0.05,0.2,1.7071892267418043,0.051088770549338844,0.0610045053465591,2.2737671093028027,34.51739660122374
0.2,0.3,0.25,0.1,0.15,1.7071894760444222,0.05146384235702331,0.06338970305570268,2.271381911593659,34.215194230434946
0.4,0.15,0.2,0.1,0.15,1.7071902721345915,0.05108872353583646,0.06067005532680403,2.274101559322558,34.55003186151376
0.25,0.3,0.2,0.2,0.05,1.7071908426629392,0.05137239533481795,0.06233346125762895,2.272438153391733,34.359050151909514
0.25,0.15,0.4,0.15,0.05,1.7071914166168907,0.051442546211110315,0.06340473153100801,2.271366883118354,34.2772211930167
0.4,0.0,0.35,0.2,0.05,1.707192575268211,0.05109468947220905,0.061170432846864076,2.2736011818024977,34.605784685731
0.3,0.15,0.35,0.2,0.0,1.707193057856696,0.05134739341414169,0.06244892651643186,2.27232268813293,34.39124300987428
0.35,0.05,0.4,0.15,0.05,1.7071931253938781,0.05125050907955884,0.062162023984501324,2.2726095906648602,34.44033376535334
0.05,0.25,0.3,0.25,0.15,1.7071937245477895,0.05155497714577716,0.06508039858063897,2.269691216068723,34.19193479676018
0.25,0.2,0.35,0.05,0.15,1.7071938152030295,0.05143629295122952,0.06337217264958817,2.2713994419997734,34.21859146495331
0.1,0.0,0.45,0.3,0.15,1.7071938442283479,0.05140826457759792,0.065026443360233,2.269745171289129,34.33998644677804
0.35,0.2,0.25,0.1,0.1,1.7071945553911423,0.051242563499250895,0.061561146160562075,2.2732104684887995,34.415908952550375
0.15,0.3,0.25,0.25,0.05,1.707195219643813,0.051498388576127895,0.06367420942650837,2.2710974052228536,34.26949014022915
0.25,0.15,0.4,0.05,0.15,1.7071958335612676,0.051439653135297796,0.06360617891008813,2.271165435739274,34.21655431754519
0.35,0.05,0.4,0.05,0.15,1.707196671539052,0.05124717793202442,0.062363503065860026,2.272408111583502,34.379127141261264
0.2,0.2,0.35,0.25,0.0,1.7071968282968781,0.051475759067372104,0.06355598376116722,2.271215630888195,34.303386848160976
0.2,0.1,0.45,0.2,0.05,1.7071969434256977,0.05147918028371857,0.06412460229795713,2.2706470123514046,34.26774534769302
0.05,0.2,0.35,0.25,0.15,1.7071972288464818,0.05155826292254394,0.06531464974640833,2.2694569649029535,34.18974005722615
0.3,0.05,0.45,0.1,0.1,1.7071975860401098,0.05134718419837324,0.06311830912922689,2.271653305520135,34.32516055513413
0.25,0.25,0.3,0.1,0.1,1.7071978223619042,0.05143377564973593,0.06303785650682348,2.2717337581425383,34.251258482356675
0.3,0.25,0.2,0.25,0.0,1.707197907213342,0.051283183318432846,0.06161169992804716,2.2731599147213144,34.473280032921096
0.4,0.0,0.35,0.05,0.2,1.707198112513141,0.05109023245797002,0.06147270242633618,2.2732989122230256,34.513650422025734
0.3,0.25,0.25,0.1,0.1,1.707198477918071,0.05133666174271118,0.06218276990967886,2.272588844739683,34.33382327453316
0.2,0.0,0.5,0.1,0.2,1.7071986011453324,0.05141846255613854,0.06452516038671585,2.270246454262646,34.247301607569526
0.2,0.0,0.5,0.2,0.1,1.7071987235507669,0.05141788943748192,0.06432393590702201,2.2704476787423395,34.30775482036051
0.15,0.05,0.45,0.3,0.05,1.7071990085093693,0.051446755872353866,0.06447495927858804,2.2702966553707737,34.333697591059675
0.2,0.1,0.45,0.05,0.2,1.70720049063417,0.05147760254918827,0.064426588386995,2.270345026262367,34.17710214271547
0.35,0.2,0.25,0.15,0.05,1.7072005207065872,0.05124480438459801,0.06146073524857787,2.2733108794007837,34.447218440605965
0.2,0.3,0.25,0.2,0.05,1.7072010590481028,0.05146656862993116,0.06318898266290329,2.2715826319864583,34.2769718249335
0.3,0.2,0.3,0.2,0.0,1.7072016533931451,0.05134461882442244,0.06221543020487208,2.2725561844444897,34.39392074924305
0.35,0.2,0.2,0.25,0.0,1.707201861157414,0.05119010966909637,0.06099027292361914,2.2737813417257424,34.55801600720028
0.4,0.15,0.2,0.2,0.05,1.7072020549165532,0.051092847053889674,0.06046920566464342,2.2743024089847186,34.61287578553195
0.1,0.1,0.45,0.2,0.15,1.7072022291102225,0.051538122243582056,0.06529745176087753,2.2694741628884842,34.19229813300288
0.1,0.2,0.35,0.3,0.05,1.7072022858981089,0.05153305419881037,0.06462802494911712,2.2701435897002447,34.25822426351574
0.1,0.25,0.3,0.3,0.05,1.707202573352843,0.05152994039244442,0.0643939982254691,2.2703776164238927,34.26060845512294
0.1,0.1,0.45,0.15,0.2,1.7072028928536842,0.05153891703159702,0.06539805264284615,2.269373562006516,34.16237210924042
0.35,0.1,0.35,0.2,0.0,1.7072033597639997,0.05125124589589599,0.06182787959106251,2.2729437350582993,34.47442664392466
0.05,0.3,0.25,0.2,0.2,1.7072034618959977,0.051550980803210765,0.06494731982173674,2.2698242948276253,34.16479279218211
0.15,0.0,0.5,0.15,0.2,1.7072038539121035,0.05144882837887763,0.06501119305735403,2.2697604215920077,34.240159277743075
0.3,0.15,0.35,0.0,0.2,1.707204088846766,0.051340126556146545,0.06285196333860443,2.2719196513107573,34.26946999983863
0.25,0.25,0.3,0.15,0.05,1.7072041213231808,0.05143553707888761,0.06293749372048718,2.2718341209288746,34.28231872320892
0.15,0.0,0.5,0.2,0.15,1.7072041746582867,0.05144788130066471,0.06491061517996499,2.2698609994693966,34.270241446795595
0.3,0.25,0.25,0.15,0.05,1.707204226754615,0.05133879309825223,0.06208236743778239,2.2726892472115794,34.36499396412691
0.3,0.1,0.4,0.2,0.0,1.7072042735709099,0.05134883623766276,0.06268332408184762,2.272088290567514,34.38969264789259
0.35,0.0,0.4,0.25,0.0,1.707204321977255,0.05119338947925934,0.06192597748797013,2.2728456371613914,34.54928916304448
0.05,0.1,0.4,0.3,0.15,1.707204646831403,0.051495790287058835,0.06541381833120319,2.2693577963181584,34.26102442699669
0.35,0.15,0.3,0.2,0.0,1.7072050584235745,0.051249605621475146,0.06159408572122871,2.273177528928133,34.4766958790405
0.25,0.3,0.2,0.05,0.2,1.7072052365230972,0.051366583053355834,0.06263593921035149,2.27213567543901,34.268390959521625
0.25,0.0,0.45,0.3,0.0,1.707205944270624,0.0513239985986685,0.06326745434834757,2.2715041603010144,34.45514219522837
0.4,0.05,0.25,0.3,0.0,1.7072061006614914,0.05103931400864366,0.06046633330729545,2.274305281342066,34.724021263307634
0.25,0.0,0.5,0.15,0.1,1.7072061637530804,0.05138454405430351,0.06383845107835451,2.2709331635710073,34.31573007591555
0.25,0.1,0.45,0.1,0.1,1.7072061804567906,0.05144307452026025,0.0637399705787034,2.2710316440706584,34.245222364854726
0.25,0.0,0.5,0.1,0.15,1.7072063608697978,0.05138417037155011,0.06393909690205501,2.2708325177473068,34.2853582296776
0.3,0.05,0.45,0.15,0.05,1.707206403086298,0.05134827181636799,0.06301803209816326,2.2717535825511987,34.35643279015656
0.2,0.15,0.4,0.25,0.0,1.707206472173002,0.05147798524761353,0.0637903709849188,2.270981243664443,34.30166931058227
0.4,0.1,0.3,0.1,0.1,1.7072067341708466,0.05114807990338813,0.06117387170233535,2.273597742947026,34.49879680396708
0.2,0.25,0.3,0.25,0.0,1.7072069974923072,0.05147220267000761,0.06332249901837983,2.2714491156309817,34.30622994704328
0.2,0.3,0.2,0.3,0.0,1.7072074244329647,0.05140723491508164,0.06271899621216681,2.272052618437195,34.38423882208707
0.35,0.2,0.25,0.05,0.15,1.7072086651994287,0.051239911040721016,0.06166239967112386,2.2731092149782377,34.3861626334824
0.3,0.05,0.45,0.05,0.15,1.7072088489901802,0.0513456813056548,0.06321943189213797,2.271552182757224,34.29544715829435
0.45,0.0,0.2,0.2,0.15,1.7072094238911284,0.05088075215392197,0.059776389854723444,2.2749952247946386,34.807777680896876
0.15,0.35,0.2,0.15,0.15,1.7072097947030818,0.05149074731185194,0.06364212637606137,2.2711294882733,34.21137373190162
0.25,0.05,0.45,0.25,0.0,1.7072098480774178,0.05138562290323107,0.06340326371174054,2.271368350937621,34.38021744610188
0.05,0.3,0.25,0.25,0.15,1.7072100324223074,0.05155036544755948,0.0648470498617193,2.2699245647876425,34.195251767309145
0.4,0.05,0.35,0.1,0.1,1.7072103988293261,0.05114910813946701,0.061407901158561984,2.2733637134907996,34.49688540704397
0.1,0.35,0.2,0.2,0.15,1.7072113244674338,0.05151994009306614,0.06412762743421307,2.2706439872151485,34.20448204069966
0.25,0.25,0.3,0.05,0.15,1.70721160217232,0.051431602953455696,0.06313906432046745,2.2716325503288943,34.22175332266515
0.05,0.15,0.4,0.2,0.2,1.7072116768780257,0.05156162038937652,0.06564998022760293,2.269121634421759,34.15813008135205
0.15,0.2,0.35,0.3,0.0,1.7072119361885185,0.051506007902561345,0.06404220453727327,2.2707294101120885,34.297030765959015
0.3,0.1,0.4,0.0,0.2,1.707212234722824,0.05134261153878357,0.063086234687171,2.2716853799621908,34.26781673459051
0.45,0.0,0.2,0.15,0.2,1.7072123988264094,0.050879474719117725,0.05987720299059163,2.27489441165877,34.77699776730178
0.15,0.1,0.45,0.25,0.05,1.7072124018416006,0.05150959321344224,0.06461097616031242,2.2701606384890494,34.26123169794022
0.3,0.25,0.25,0.05,0.15,1.7072128056033014,0.05133411952750914,0.06228401593752797,2.272487598711834,34.30421169365628
0.1,0.05,0.45,0.3,0.1,1.707213117351731,0.05147253802379406,0.06506200168841447,2.2697096129609475,34.296513509792504
0.4,0.05,0.3,0.25,0.0,1.7072134668035313,0.05109632676928491,0.06083671344800812,2.2739349012013537,34.640853201947465
0.45,0.0,0.25,0.15,0.15,1.7072135003542739,0.050936451781426605,0.060146762369423845,2.274624852279938,34.72046850500882
0.35,0.1,0.35,0.0,0.2,1.7072135170099996,0.051243540592844174,0.062230946054516734,2.272540668594845,34.352106189857636
0.4,0.1,0.3,0.15,0.05,1.7072136843703585,0.05115016949728943,0.06107348443641447,2.2736981302129475,34.53027362941552
0.2,0.3,0.25,0.05,0.2,1.7072138030917525,0.0514618654540979,0.06349134195359363,2.271280272695768,34.18663476033335
0.4,0.15,0.2,0.05,0.2,1.7072144895028778,0.051086045340196895,0.060771752393069534,2.273999862256292,34.520964160628914
0.15,0.25,0.35,0.15,0.1,1.7072145776285859,0.05156336236200784,0.06437905419881051,2.270392560450551,34.1640731523583
0.25,0.1,0.45,0.15,0.05,1.707214781220431,0.051444053071763744,0.06363970247642015,2.2711319121729416,34.276359614597624
0.25,0.2,0.35,0.2,0.0,1.7072150131452763,0.05144079630473311,0.06307120056313753,2.271700414086224,34.31185128641843
0.15,0.35,0.2,0.2,0.1,1.7072150807725135,0.05149171203748636,0.06354176991795102,2.271229844731411,34.242092284184736
0.3,0.2,0.3,0.0,0.2,1.7072157474028664,0.05133631102077496,0.06261858947816301,2.2721530251711988,34.27224810370376
0.15,0.2,0.4,0.15,0.1,1.7072157929454126,0.051567245777481396,0.06461308244935116,2.2701585322000106,34.16189336642479
0.1,0.35,0.2,0.15,0.2,1.7072158201411323,0.05151943132458174,0.06422838438247669,2.270543230266885,34.17468333493386
0.4,0.1,0.25,0.25,0.0,1.70721585979951,0.051095974581249974,0.06060293991693744,2.274168674732424,34.643191692463674
0.4,0.0,0.3,0.3,0.0,1.7072159271255767,0.051038180896176205,0.0607006898265543,2.2740709248228077,34.7223361533821
0.3,0.0,0.45,0.25,0.0,1.7072160310236661,0.05128962255529395,0.06278209838175264,2.271989516267609,34.46314871878434
0.4,0.1,0.2,0.3,0.0,1.7072160868788577,0.05103911649207806,0.06023287907082775,2.274538735578534,34.72683902704445
0.15,0.25,0.3,0.3,0.0,1.7072167814366144,0.0515028042546284,0.06380843332016939,2.2709631813291926,34.29963126187758
0.15,0.25,0.35,0.1,0.15,1.70721750908724,0.05156242494794598,0.06447977689709039,2.2702918377522714,34.13403997879375
0.25,0.1,0.45,0.05,0.15,1.7072176610365528,0.051441681378742214,0.0638410853757605,2.2709305292736013,34.21564004963086
0.2,0.05,0.45,0.3,0.0,1.7072176835349642,0.05141758212277918,0.06388933919884954,2.2708822754505125,34.37327792917552
0.15,0.2,0.4,0.1,0.15,1.7072179577838875,0.05156656884733714,0.06471377385070709,2.2700578407986547,34.13183441497157
0.4,0.05,0.35,0.15,0.05,1.7072181164656344,0.051150936680655686,0.061307545335483216,2.273464069313879,34.52838737318517
0.35,0.15,0.3,0.0,0.2,1.7072182812088288,0.051240858843005624,0.061997275742766256,2.2727743389065953,34.35447594273603
0.45,0.05,0.2,0.15,0.15,1.7072188871452862,0.050936602080012994,0.059913101454509565,2.274858513194852,34.72295296827435
0.0,0.25,0.25,0.3,0.2,1.7072189072362407,0.05150976211625083,0.06529817190589182,2.26947344274347,34.23239928937093
0.25,0.15,0.4,0.2,0.0,1.7072193332841652,0.051443373597041916,0.06330530149775271,2.271466313151609,34.30989112570934
0.0,0.2,0.3,0.3,0.2,1.707219376772053,0.05151279849733373,0.06553235938786162,2.2692392552615,34.22994768070703
0.1,0.25,0.35,0.15,0.15,1.7072196369034898,0.05159285806948472,0.06496536995379487,2.269806244695567,34.12684463976174
0.4,0.1,0.3,0.05,0.15,1.7072198584495921,0.05114557695336956,0.061275101189195436,2.2734965134601666,34.46888733953011
0.05,0.15,0.4,0.25,0.15,1.70722054910255,0.051560220586667434,0.06554980563598956,2.2692218090133722,34.188665696227275
0.45,0.0,0.25,0.2,0.1,1.7072208536744324,0.05093781219203316,0.06004638701148801,2.274725227637874,34.75206216495942
0.05,0.25,0.3,0.3,0.1,1.7072211464508447,0.05155368959066038,0.06498098395245311,2.2697906306969085,34.22397829623452
0.35,0.0,0.45,0.1,0.1,1.7072212479701236,0.05124854758244061,0.062497874580527135,2.272273740068835,34.4088817793379
0.35,0.05,0.4,0.2,0.0,1.707221473216783,0.05125155336038249,0.06206257528198034,2.2727090393673812,34.47328568663875
0.1,0.1,0.45,0.25,0.1,1.7072216527348096,0.051536914883804276,0.06519771052908307,2.2695739041202785,34.22377883238814
0.1,0.15,0.4,0.3,0.05,1.707221815171679,0.051534838981140925,0.06486295664657415,2.2699086580027874,34.25696285952635
0.1,0.3,0.25,0.3,0.05,1.7072226737091274,0.05152549973630757,0.06416087423520067,2.270610740414161,34.26411734292924
0.4,0.05,0.35,0.05,0.15,1.7072227565191054,0.05114686515933653,0.06150909975710883,2.273262514892253,34.466950746910925
0.4,0.15,0.25,0.1,0.1,1.7072228754248195,0.05114572063054688,0.06094074047375564,2.273830874175606,34.501838002925936
0.15,0.0,0.5,0.25,0.1,1.707224582320881,0.05144651983037779,0.06481089660720007,2.269960718042162,34.30188218355582
0.15,0.35,0.2,0.1,0.2,1.7072245893067342,0.05148937594450243,0.06374335096041128,2.2710282636889505,34.18220731103375
0.1,0.2,0.4,0.15,0.15,1.7072254103368105,0.051596651306008025,0.06519965390755611,2.2695719607418057,34.12487983012629
0.05,0.2,0.35,0.3,0.1,1.7072254188436897,0.051556712759156964,0.06521526747868367,2.269556347170678,34.2218090326995
0.45,0.05,0.2,0.2,0.1,1.7072254736664383,0.05093822372253476,0.05981269513062104,2.274958919518741,34.754522333430145
0.2,0.05,0.5,0.15,0.1,1.7072257799156942,0.05147915271289727,0.06446053211845082,2.270311082530911,34.236451361734495
0.25,0.0,0.5,0.2,0.05,1.7072260515773943,0.0513845030467531,0.06373867593352722,2.271032938715835,34.34766116830163
0.2,0.05,0.5,0.1,0.15,1.7072261930347201,0.051478888294882924,0.06456116877584228,2.2702104458735195,34.20621110691695
0.25,0.3,0.2,0.25,0.0,1.7072262052066483,0.051373515348467284,0.06223435067999428,2.2725372639693675,34.3923944381845
0.45,0.0,0.25,0.1,0.2,1.707226219948534,0.05093467914952275,0.06024800070633085,2.274523613943031,34.690452504036095
0.15,0.05,0.5,0.15,0.15,1.7072263746767433,0.05151068468179435,0.06504690438706962,2.269724710262292,34.19866981835776
0.45,0.0,0.2,0.25,0.1,1.707226521867799,0.05088161736235516,0.0596764269391572,2.2750951877102046,34.84014319149537
0.35,0.2,0.25,0.2,0.0,1.7072265653826062,0.0512466347060737,0.061361191437974805,2.273410423211387,34.48009531771001
0.25,0.0,0.5,0.05,0.2,1.707226638443695,0.051383380912085025,0.06404058889382314,2.2707310257555386,34.256541612491894
0.15,0.15,0.4,0.3,0.0,1.7072269066469978,0.051507881822720834,0.06427688000260412,2.270494734646758,34.29555482829478
0.25,0.2,0.35,0.0,0.2,1.7072269069328312,0.05143396809516314,0.06347420141414606,2.2712974132352155,34.190610166428826
0.1,0.35,0.2,0.25,0.1,1.7072269117015781,0.05152004192710193,0.06402772737137052,2.270743887277991,34.23583584812843
0.1,0.25,0.35,0.2,0.1,1.7072270079581668,0.0515929312825647,0.06486511727943878,2.269906497369923,34.157509145588676
0.25,0.15,0.4,0.0,0.2,1.7072281597449042,0.05143758702188325,0.06370817721856947,2.2710634374307923,34.18854725378275
0.35,0.05,0.4,0.0,0.2,1.70722855811375,0.05124489077054694,0.062465514415670276,2.2723061002336915,34.35086215768919
0.2,0.0,0.5,0.25,0.05,1.7072289143388395,0.051416980836611406,0.0642246183873092,2.270546996262053,34.340321414126876
0.4,0.15,0.25,0.15,0.05,1.7072290598209272,0.051148070960253034,0.06084032272031026,2.2739312919290517,34.53329034958265
0.3,0.25,0.25,0.2,0.0,1.7072300563646863,0.05134051465120168,0.06198283302695784,2.272788781622404,34.39772794453329
0.35,0.0,0.45,0.15,0.05,1.7072302839462823,0.05124974422135294,0.06239759026382696,2.2723740243855346,34.440293039047205
0.25,0.25,0.3,0.2,0.0,1.7072305033272053,0.05143688834830384,0.0628380004832636,2.271933614166098,34.314938199531184
0.4,0.0,0.35,0.25,0.0,1.7072308866191672,0.051095346693549246,0.06107138932360945,2.2737002253257526,34.639645629796405
0.2,0.2,0.4,0.1,0.1,1.707231333418402,0.05153331805350208,0.0641282188300345,2.2706433958193273,34.17031002319564
0.15,0.25,0.35,0.2,0.05,1.7072317311480503,0.05156388987778354,0.06427920238047546,2.2704924122688865,34.1956580045218
0.35,0.0,0.45,0.05,0.15,1.7072322904633375,0.05124693502306787,0.06259900376089145,2.2721726108884703,34.379033544790815
0.1,0.25,0.35,0.1,0.2,1.7072323504287024,0.05159237557068004,0.06506649334079251,2.2697051213085695,34.09772826439111
0.45,0.05,0.2,0.1,0.2,1.707232372645228,0.050934569299749904,0.06001437023275713,2.2747572444166044,34.692961386031584
0.15,0.3,0.3,0.15,0.1,1.7072331711272541,0.051558150392907606,0.0641459261376307,2.270625688511731,34.167376654540604
0.1,0.2,0.4,0.2,0.1,1.7072335488681611,0.05159646328001851,0.0650994331186856,2.269672181530676,34.15557022703872
0.1,0.3,0.3,0.15,0.15,1.7072336732150395,0.051587736989614205,0.06473198691526916,2.270039627734093,34.129931429962895
0.15,0.2,0.4,0.2,0.05,1.7072337139602107,0.051567511686104156,0.06451326248836442,2.2702583521609974,34.19350393983767
0.4,0.0,0.4,0.1,0.1,1.707233873169887,0.051148803157751464,0.06164283114767288,2.273128783501689,34.49610197409103
0.25,0.3,0.25,0.1,0.1,1.707234647981168,0.051428017300580324,0.0628056149617664,2.2719659996875956,34.25552279670789
0.3,0.05,0.45,0.2,0.0,1.7072353043991852,0.051348945224550635,0.06291862536168447,2.2718529892876775,34.38926807903222
0.2,0.25,0.35,0.1,0.1,1.7072354408143524,0.05152908439913422,0.06389447628927303,2.2708771383600888,34.17273176571668
0.2,0.1,0.45,0.25,0.0,1.7072359330025617,0.05147887914551022,0.06402566312345326,2.2707459515259085,34.30107571084802
0.15,0.05,0.5,0.2,0.1,1.7072362644207526,0.051510082226746204,0.06494673806528506,2.2698248765840767,34.22954218686519
0.2,0.35,0.2,0.15,0.1,1.7072365380265717,0.05145867656973319,0.06305728144758804,2.271714333201774,34.25045334033483
0.15,0.05,0.5,0.1,0.2,1.7072365708106247,0.05151087377466059,0.0651479421997827,2.269623672449579,34.169349225752846
0.05,0.3,0.25,0.3,0.1,1.7072366878484875,0.05154934029141933,0.06474760394053947,2.2700240107088225,34.22727057288091
0.4,0.15,0.25,0.05,0.15,1.7072367645704463,0.051142958053422186,0.061041999961114035,2.2737296146882477,34.47195317446988
0.15,0.15,0.45,0.15,0.1,1.707236820918067,0.05156979853736819,0.064848013162633,2.269923601486729,34.160835458787254
0.15,0.3,0.3,0.1,0.15,1.7072368674769423,0.051556952768742004,0.06424667918110005,2.270524935468262,34.13736862535182
0.2,0.3,0.25,0.25,0.0,1.7072369759269022,0.05146731823914113,0.06308991466340585,2.271681699985956,34.31020071929802
0.45,0.05,0.25,0.15,0.1,1.7072372924028265,0.05099328213328266,0.06018333305583634,2.2745882815935254,34.66986766164253
0.1,0.2,0.4,0.1,0.2,1.7072373572412713,0.05159642892269072,0.06530074598178226,2.2694708686675797,34.095737522887305
0.35,0.25,0.2,0.1,0.1,1.7072373950845199,0.05123774250707541,0.061329208505409794,2.273442406143952,34.4204883463673
0.4,0.15,0.2,0.25,0.0,1.707238061826367,0.051094292367109176,0.0603700665191238,2.274401548130238,34.64666310401476
0.15,0.15,0.45,0.1,0.15,1.707238217380303,0.05156938234798179,0.06494867229058077,2.269822942358781,34.13075006589083
0.0,0.3,0.2,0.3,0.2,1.7072382504104535,0.051505402102863855,0.0650648876420632,2.2697067270072986,34.23597305195982
0.2,0.2,0.4,0.15,0.05,1.7072389522560814,0.051534448679322414,0.06402792904508159,2.2707436856042804,34.2012899712894
0.0,0.15,0.35,0.3,0.2,1.7072396627347382,0.05151450894472835,0.0657674522812901,2.2690041623680717,34.22861624181902
0.05,0.05,0.45,0.25,0.2,1.7072398537499616,0.051497354853548144,0.06575019678427063,2.2690214178650914,34.230384656960055
0.25,0.3,0.25,0.15,0.05,1.707240182989047,0.05143003911144929,0.0627052225475595,2.2720663921018023,34.28655870748359
0.3,0.05,0.45,0.0,0.2,1.7072401887888664,0.051343763836164534,0.06332140588729018,2.2714502087620714,34.267286599450685
0.15,0.2,0.4,0.05,0.2,1.7072402039713044,0.05156547971705587,0.06481531220543846,2.2699563024439233,34.10332315313378
0.45,0.0,0.3,0.15,0.1,1.7072402646857294,0.050993023476696216,0.060417343691171466,2.2743542709581903,34.66788669863115
0.1,0.3,0.3,0.2,0.1,1.7072402784955445,0.05158807119780177,0.06463170335380797,2.270139911295554,34.16057073632395
0.05,0.35,0.2,0.2,0.2,1.7072403420413527,0.051544784506023185,0.06471490141998104,2.2700567132293807,34.16925854136744
0.15,0.35,0.2,0.25,0.05,1.7072404500604077,0.051492269216129274,0.06344227056007012,2.271329344089292,34.27436958085437
0.45,0.05,0.25,0.1,0.15,1.7072404503719816,0.05099116586853917,0.06028416450974383,2.2744874501396177,34.639060576335154
0.15,0.25,0.35,0.05,0.2,1.707240521024429,0.051561076459225044,0.06458134600286058,2.270190268646501,34.10555455979304
0.4,0.1,0.3,0.2,0.0,1.70724071327543,0.051151846698684354,0.060973963906592044,2.27379765074277,34.563322084149064
0.15,0.3,0.25,0.3,0.0,1.707241438549013,0.05149827305096036,0.06357556417240495,2.2711960504769566,34.30335831083219
0.2,0.35,0.2,0.1,0.15,1.7072415496813853,0.05145684950828852,0.06315810479793349,2.271613509851428,34.2203662942613
0.2,0.25,0.35,0.15,0.05,1.7072422930061333,0.05153047587444643,0.06379415522752985,2.270977459421832,34.20368610286899
0.4,0.0,0.4,0.15,0.05,1.7072423599006308,0.0511503703438584,0.06154250774616066,2.273229106903201,34.5276297755607
0.1,0.0,0.5,0.2,0.2,1.7072424084238471,0.05147448248118855,0.06549871630128101,2.2692728983480808,34.235114218312376
0.35,0.25,0.2,0.15,0.05,1.7072425968249294,0.0512402436752919,0.06122876832938906,2.2735428463199727,34.45177403317118
0.45,0.0,0.3,0.1,0.15,1.7072426556606133,0.050991167886402684,0.060518144071545876,2.2742534705778157,34.637054840021435
0.35,0.2,0.25,0.0,0.2,1.707242846989855,0.05123684775110411,0.061764501338273714,2.2730071133110883,34.35797347331483
0.25,0.1,0.45,0.2,0.0,1.7072434676134804,0.05144461814616054,0.06354030563446544,2.2712313090148966,34.3090559782907
0.2,0.2,0.4,0.05,0.15,1.7072437962904026,0.05153177466093676,0.06422935576630917,2.2705422588830526,34.14088136546056
0.35,0.15,0.35,0.1,0.05,1.7072453733933304,0.051303235861952616,0.062066261321207516,2.2727053533281545,34.37073569789733
0.2,0.05,0.5,0.2,0.05,1.7072454530285937,0.05147900317157189,0.06436076713624872,2.270410847513113,34.26824700465566
0.25,0.25,0.3,0.0,0.2,1.7072454576073428,0.05142901969235838,0.06324112270233417,2.2715304919470274,34.19379731108343
0.4,0.0,0.4,0.05,0.15,1.7072454625256361,0.05114682047529452,0.061743997947201645,2.2730276167021604,34.46614152516703
0.4,0.05,0.35,0.2,0.0,1.7072459136600306,0.05115235174841835,0.0612080568173623,2.2735635578319995,34.561460922020245
0.05,0.35,0.2,0.25,0.15,1.7072461487269144,0.05154443014894037,0.0646146016518716,2.2701570129974904,34.199693311456166
0.2,0.05,0.5,0.05,0.2,1.7072466878858452,0.051478208783387644,0.06466265259457171,2.27010896205479,34.177522258016474
0.3,0.0,0.5,0.1,0.1,1.7072468927013964,0.051346481671554714,0.06335444847752836,2.271417166171833,34.32580613840315
0.2,0.15,0.45,0.1,0.1,1.7072470359190135,0.05153622061527179,0.06436286216412435,2.2704087524852374,34.16901127516202
0.1,0.3,0.3,0.1,0.2,1.7072471515715915,0.051586994646749505,0.06483314068519985,2.269938473964162,34.10084039539744
0.3,0.25,0.25,0.0,0.2,1.707247206666323,0.05133116717869155,0.06238611107779812,2.272385503571564,34.27615325511548
0.3,0.15,0.4,0.1,0.05,1.7072478630505397,0.05140235389201574,0.06292159767981276,2.271850016969549,34.28817686055269
0.3,0.3,0.2,0.1,0.1,1.707248211545591,0.05133070877319077,0.06195112842638584,2.272820486222976,34.33880970621257
0.45,0.0,0.25,0.25,0.05,1.7072482824486457,0.05093875941094991,0.05994686360908852,2.2748247510402733,34.78524039740611
0.35,0.15,0.35,0.05,0.1,1.7072483854278908,0.05130075963946348,0.06216704425256436,2.2726045703967976,34.34014572561948
0.25,0.05,0.5,0.1,0.1,1.7072485908733022,0.05144350838355153,0.06397581274691433,2.2707958019024472,34.24545659275014
0.2,0.25,0.35,0.05,0.15,1.7072486694422557,0.051527281282157084,0.06399564396855162,2.27077597068081,34.14332879992051
0.25,0.3,0.25,0.05,0.15,1.7072491907112965,0.051425585384361414,0.06290685198317658,2.271864762666185,34.22604221888102
0.25,0.1,0.45,0.0,0.2,1.7072492198090419,0.051439874328788195,0.06394305236595321,2.2708285622834086,34.18760671057704
0.05,0.15,0.4,0.3,0.1,1.7072495088401949,0.05155840762167073,0.06545045682210282,2.269321157827259,34.22076095865994
0.15,0.3,0.3,0.2,0.05,1.7072495587937504,0.05155893926923761,0.06404604348224763,2.270725571167114,34.198936519809344
0.3,0.2,0.35,0.1,0.05,1.7072496310106176,0.05139916532368937,0.06268781273458957,2.272083801914772,34.290406276295045
