task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks
p105_max,2025-07-03,2025-10-16,w14_days_present,4.9439,5.549016666666667,0.16205877467712396,0.06791666666666674,0.026253091526182073,0.0,0.0,1.0,1.0,4.0,5.0,10.0,11.0,0.16666666666666666,127.11195793151856,3.8,0.001360388824501225,-0.055681825,0.06791666666666674
p105_max,2025-07-03,2025-10-16,w180_days_present,60.85065,62.7406,0.049430302969878784,0.021983333333333244,0.002749360544766543,0.0,0.0,18.0,18.0,53.0,55.0,118.0,120.0,0.03636363636363636,121.85411987304687,5.4,0.0013041179255852031,0.009436662,0.021983333333333244
p105_max,2025-07-03,2025-10-16,rec_over_buygap,2.0206593781031787,1.935268197424037,-0.012558333039773965,0.01978802487643272,0.005621597638502717,0.2425166666666667,0.21706666666666663,0.05369127541780472,0.035087719559669495,0.7100591063499451,0.6685712933540344,3.7793763637542757,3.6042184829711914,-0.027504201646636504,119.61038093566894,5.8,0.0012801047845308294,-0.013580401,-0.01978802487643272
p105_max,2025-07-03,2025-10-16,w30_presence_rate,0.3528838938890025,0.39097556029794117,0.15605540351432282,0.06131666666666663,0.024433778025810055,0.0,0.0,0.06666667014360428,0.10000000149011612,0.30000001192092896,0.36666667461395264,0.699999988079071,0.7666666507720947,0.19999999105930316,116.19255981445312,2.6,0.001243526277417036,0.24309435,0.06131666666666663
p105_max,2025-07-03,2025-10-16,w7_days_cat,0.37298333333333333,0.43703333333333333,0.071894428359968,0.0279166666666667,0.004205278541231181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,112.71602020263671,4.2,0.0012063193480862894,0.031366587,0.0279166666666667
p105_max,2025-07-03,2025-10-16,gap_std,4.638096560655782,4.582983315825214,-0.013079552660487046,0.011316666666666642,0.0005416564755218279,0.0,0.0,1.0238426685333253,0.9989274263381959,3.3353540897369385,3.2589638233184814,9.880917167663574,9.807154750823972,-0.01751515001929567,104.00224056243897,5.2,0.001113061965896663,-0.06613662,-0.011316666666666642
p105_max,2025-07-03,2025-10-16,w90_lgmv_mean,3.308510620133422,3.282494105475641,-0.03574934212413677,0.02015001100002778,0.0068626635164902305,0.22663333333333335,0.19794999999999996,2.4521076679229736,2.45073823928833,3.2596515417099,3.233224630355835,4.2109369277954105,4.162713241577149,-0.02989589536780508,100.03458099365234,5.4,0.0010705989291797666,0.10706534,-0.02015001100002778
p105_max,2025-07-03,2025-10-16,w180_days_search,49.8628,50.70985,0.024491767275325937,0.01228333333333334,0.0009497638192068945,0.0,0.0,12.0,13.0,42.0,43.0,101.0,102.0,0.020833333333333332,98.96071968078613,5.4,0.0010591061557785853,-0.20419946,0.01228333333333334
p105_max,2025-07-03,2025-10-16,w60_days_search,17.1458,18.5174,0.11019207077141839,0.045633333333333304,0.0126745092950879,0.0,0.0,4.0,4.0,14.0,16.0,35.0,37.0,0.1111111111111111,97.55396041870117,4.0,0.0010440506125390186,-0.23008987,0.045633333333333304
p105_max,2025-07-03,2025-10-16,w7_lgmv_std,0.7689169684211242,0.8130966362673775,0.07833168038877858,0.04008172593764852,0.005664366173243997,0.9096166666666666,0.88895,0.1403101086616516,0.1518094003200531,0.6711985468864441,0.7208794951438904,1.5111732482910156,1.5970288515090942,0.06863026241519103,94.29025974273682,4.2,0.0010091215468684938,0.033033647,0.04008172593764852
p105_max,2025-07-03,2025-10-16,trend_gmv_60_180,0.9554466948636674,1.0204695661671708,0.06759301252931818,0.03939999999999999,0.006920438309330694,0.0,0.0,0.0,0.0,0.7220939993858337,0.826496422290802,2.556314802169799,2.620761442184448,0.06627193547084213,84.80265998840332,4.8,0.0009075825186986233,-0.0057238555,0.03939999999999999
