fold,exp,n,offset,rmsle,rmsle_cal,d_rmsle_cal,auc,d_auc,var_vs_base,var_cal_vs_base,corr_pred,corr_resid,mean_z,std_z
2025-09-04,SEQ-D3A-BASE-S42,188518,-0.07319132666366489,1.7712624776598846,1.7697531561582953,0.0,0.8393553572275951,0.0,0.0,0.0,1.0,1.0,2.664822620569956,1.5547411865929692
2025-09-04,SEQ-D3A-S42,188518,-0.06918404828262316,1.7712376636557385,1.7698868569084734,0.00013370075017804517,0.8392312225762177,-0.00012413465137739443,0.01954957428988637,0.019542765807623097,0.9959493802894939,0.9968804105973418,2.6609408783375668,1.5493279933704627
2025-09-18,SEQ-D3A-BASE-S42,191025,-0.06674569817016074,1.7662322561477286,1.764971362176542,0.0,0.8406278226715943,0.0,0.0,0.0,1.0,1.0,2.7075145310161157,1.582049900526178
2025-09-18,SEQ-D3A-S42,191025,-0.08942160436229307,1.7707849720980813,1.7685257120216473,0.0035543498451053868,0.8392553271655191,-0.0013724955060752109,0.0350824404768667,0.03506638431279702,0.9934656980795238,0.9943849263207883,2.7302347942023295,1.522037627481631
2025-10-02,SEQ-D3A-BASE-S42,193694,0.06243398465322544,1.756067658328942,1.7549574405635069,0.0,0.8417592880736647,0.0,0.0,0.0,1.0,1.0,2.5751458653970705,1.5732286057512461
2025-10-02,SEQ-D3A-S42,193694,0.040979455074460436,1.7541506333436592,1.753671898823084,-0.0012855417404229463,0.8425860211755796,0.0008267331019148338,0.0326524351810783,0.0326524351810783,0.9940422093014329,0.9946954485336275,2.5966003949758356,1.5068587193404528
2025-10-16,SEQ-D3A-BASE-S42,197379,0.08292672043414259,1.7500456236602866,1.7480797590300503,0.0,0.8424762537908504,0.0,0.0,0.0,1.0,1.0,2.548592409297773,1.5411903626467247
2025-10-16,SEQ-D3A-S42,197379,0.08998456149421331,1.7486892975107449,1.7463725369809606,-0.001707222049089685,0.8429462875739374,0.000470033783086965,0.023767799766870563,0.023767799766870563,0.9949878827637378,0.9961076885213296,2.541534568237702,1.5376165100094918
