model,feature,gain,split,gain_share,task
p56_early,w180_days_cart,85.86953983306884,4.8,0.0015431547166687765,p56_early
p56_early,w30_carts,84.9183738708496,5.8,0.001526061388303598,p56_early
p56_early,w60_searches,84.20075950622558,5.4,0.0015131651972482877,p56_early
p56_early,w14_days_buy,83.13604049682617,1.8,0.0014940312160428956,p56_early
p56_early,gap_std,82.90787982940674,5.4,0.0014899309587133344,p56_early
p56_early,w90_gmv_cat,81.45456066131592,5.0,0.0014638134747554106,p56_early
p56_early,w90_srch2cart,80.0672737121582,5.4,0.001438882650587405,p56_early
p56_early,trend_pres_7_14,79.63090019226074,5.0,0.0014310406165347223,p56_early
p56_early,w7_cart2ord,78.13662052154541,4.6,0.0014041870346200023,p56_early
p56_early,w60_gmv_per_day,78.03974056243896,4.4,0.001402446012528392,p56_early
p56_early,w60_days_cart,74.09278011322021,4.2,0.0013315154981043303,p56_early
p56_early,dlog_buyd_14_30,73.28878040313721,4.6,0.0013170668828301965,p56_early
p56_early,w90_lgmv_std,72.42514057159424,5.0,0.0013015464796448599,p56_early
p56_early,w90_days_present,71.93916034698486,4.8,0.001292812967420716,p56_early
p56_early,trend_gmv_14_30,66.3603593826294,4.4,0.0011925567760141084,p56_early
p56_early,trend_gmv_30_90,66.35518074035645,4.8,0.0011924637110429326,p56_early
p56_early,w14_ponly_share,66.12183990478516,4.4,0.0011882703613207465,p56_early
p56_early,w60_gmv_max,66.07325992584228,4.4,0.0011873973343569696,p56_early
p56_early,rec_any,64.33002033233643,3.4,0.0011560697133375503,p56_early
p56_early,w30_ponly_share,64.29862003326416,4.4,0.001155505421043538,p56_early
p56_early,w60_lgmv_mean,63.464599800109866,4.4,0.0011405173093209035,p56_early
p56_early,w30_gmv_max,63.23513965606689,4.6,0.001136393699199599,p56_early
p56_early,w60_gmv,61.99133987426758,3.6,0.0011140414715807426,p56_early
p56_early,w90_aov,57.045839881896974,3.4,0.0010251662819110632,p56_early
p56_early,w180_days_buy,56.632640266418456,3.4,0.0010177407042639608,p56_early
p56_early,w90_days_search,56.10714111328125,3.8,0.0010082970004972284,p56_early
p56_early,w180_days_search,54.337160682678224,3.4,0.0009764888220068549,p56_early
p56_early,w180_gmv_max,53.8625602722168,3.8,0.0009679598155237615,p56_early
p56_early,w60_days_present,51.447919845581055,3.4,0.000924566503172656,p56_early
p56_early,w7_aov,50.98120040893555,3.6,0.0009161791250474137,p56_early
p56_early,w30_days_present,50.28368072509765,3.0,0.0009036440539130364,p56_early
p56_early,w14_aov,50.23253974914551,3.4,0.0009027250034743242,p56_early
p56_early,w180_gmv,49.79609985351563,3.6,0.0008948817765885978,p56_early
p56_early,w30_days_cat,49.435119819641116,3.0,0.0008883946329171677,p56_early
p56_early,w30_orders,49.413679885864255,2.4,0.0008880093375610129,p56_early
p56_early,w180_gmv_per_day,48.903099632263185,3.2,0.0008788337401592553,p56_early
p56_early,w60_srch2cart,48.88162040710449,3.0,0.0008784477387007816,p56_early
p56_early,gap_mean,47.302060508728026,3.0,0.000850061592551879,p56_early
p56_early,w7_ponly_share,47.26303005218506,3.2,0.0008493601793007413,p56_early
