cutoff,train_folds,raw_rho,meta_rho,joint_oracle_rho,post_span_nested_rho,G_raw_raw,G_raw_meta,G_meta_meta,b_raw,b_meta,oracle_coef_raw,oracle_coef_meta,deployed_coef_raw,deployed_coef_meta,baseline_mse,corrected_mse,delta_mse,delta_rmsle,mean_correction,rms_correction
2025-08-07,2025-07-03,-3.1107258159250506e-05,0.003634938399977764,0.003793354703553156,3.110725815925242e-05,0.0029925501800489554,0.0014929912821160267,0.009630805030353322,-3.068940194701417e-06,0.0006433307672377912,-0.03723137908650075,0.07257097298017391,-0.11891546481703981,0.0,3.2600211458432247,3.2600627332705745,4.158742735060664e-05,1.1516498780617113e-05,6.0136554305679135e-21,0.006505176112151288
2025-09-11,2025-07-03+2025-08-07,-0.0052090626847047065,-0.011497646103760976,0.011565374454270276,-0.008447611297403549,0.003769343848042265,0.0017708470056244253,0.006741972540814195,-0.0005641102123865432,-0.0016652288513703698,-0.03835136464581895,-0.23692093707827697,-0.06417395135650622,0.07674767735640436,3.1250167384270555,3.125237732280993,0.00022099385393729463,6.250522865069996e-05,1.1113050848393423e-20,0.006147464792660503
2025-10-16,2025-07-03+2025-08-07+2025-09-11,0.004210449913358629,0.004908182759234302,0.005506993020667139,-0.005480804642876037,0.0038076465280469478,0.001870991129429131,0.006071352188765572,0.00045246756124556463,0.0006660304262933855,0.07651304076978983,0.08612170558891102,-0.06555750442694894,-0.10197235620873452,3.033550917046752,3.0338505876350985,0.00029967058834619444,8.602560890902389e-05,-3.3748971003758958e-21,0.01022310697858993
