cutoff,segment,bucket,population_share,mse_share,mean_signed_residual,residual_variance,oracle_indicator_intercept_gain,whole_segmentation_after_span_gain
2025-10-02,recent_channel_mix,mixed,0.029009675054467356,0.025691363550953673,0.11595925243328446,2.704566904353305,2.5362859337794324e-06,0.0006945623641264156
2025-10-02,recent_channel_mix,catalog-heavy,0.021048664388158642,0.024859033545853698,0.12347233557737329,3.609412354190928,1.543106825508865e-05,0.0006945623641264156
2025-10-16,recency,0-7,0.337224324776192,0.3009853376582438,0.034249696238888516,2.7069456641342597,3.945763091712221e-05,0.0006301814592263036
2025-10-16,recency,8-30,0.27904184335719606,0.3328621655099955,0.05107628630078467,3.6167893048977637,0.00017723231244450623,0.0006301814592263036
2025-10-16,recency,31-90,0.18875361613950825,0.2292609930274398,0.026648298202937626,3.684617807649034,9.907329080035198e-05,0.0006301814592263036
2025-10-16,recency,>90/never,0.1949802157271037,0.1368915038043208,0.027417723733576184,2.1294817135336284,0.00020169439948291133,0.0006301814592263036
2025-10-16,purchase_frequency,0,0.19640893914752836,0.13849203995617795,0.026940871211053385,2.138737353772315,0.0002129156264807557,0.00036764862638341686
2025-10-16,purchase_frequency,1,0.12541354450068143,0.14354121578506046,0.046394158189342304,3.4705968558115865,1.1635014337469829e-06,0.00036764862638341686
2025-10-16,purchase_frequency,2-3,0.19080043976309535,0.2499554996394196,0.0528302349028641,3.9720940409273346,3.506435253659761e-05,0.00036764862638341686
2025-10-16,purchase_frequency,4-7,0.22632600225961222,0.28058981714161707,0.04600491339702494,3.759536322739468,8.507532098834931e-05,0.00036764862638341686
2025-10-16,purchase_frequency,8+,0.26105107432908264,0.18742142747772483,0.017529535844207845,2.1780795696707633,2.250820972954279e-05,0.00036764862638341686
2025-10-16,activity_intensity,1-3,0.14638842024734142,0.1324402665929431,0.08066617275110557,2.738570235496163,5.074191276650886e-07,9.72630844707907e-05
2025-10-16,activity_intensity,4-7,0.2107063061419908,0.23617532894313079,0.04396208791499454,3.399001667258338,4.670120387581719e-05,9.72630844707907e-05
2025-10-16,activity_intensity,8-15,0.33824773658798557,0.37912100988221503,0.03147140695036955,3.3998339234100445,2.2670322248495648e-07,9.72630844707907e-05
2025-10-16,activity_intensity,16+,0.3046575370226822,0.25226339458171104,0.014643698729243931,2.5121553361984974,5.730095385786938e-05,9.72630844707907e-05
2025-10-16,tenure_quartile,Q1,0.25000126659877697,0.25060475191624626,0.05730669200957001,3.03821960604875,3.882610370808467e-05,4.571254305565517e-05
2025-10-16,tenure_quartile,Q2,0.25000126659877697,0.2664658990906131,0.03456848002425628,3.232809970019013,1.5163883494020314e-05,4.571254305565517e-05
2025-10-16,tenure_quartile,Q3,0.25000126659877697,0.25072872322259937,0.033346085181565455,3.041896298698501,6.472662738001256e-07,4.571254305565517e-05
2025-10-16,tenure_quartile,Q4,0.24999620020366908,0.23220062577054115,0.019490917039291393,2.8178163314512124,5.95061419270664e-06,4.571254305565517e-05
2025-10-16,baseline_prediction_decile,D1,0.1000005066395108,0.043854597798648344,0.040890572792495354,1.3289483785065597,3.819886803406344e-05,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D2,0.1000005066395108,0.08312049363077607,0.03644943022281343,2.5206835309368727,2.2343006788519233e-05,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D3,0.1000005066395108,0.11330140384156975,0.06067734689951485,3.4340686630661903,8.71792328976068e-06,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D4,0.1000005066395108,0.12839983654905546,0.025289204468169516,3.8952220689569845,4.4027376441167094e-05,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D5,0.1000005066395108,0.1364125254107612,0.06918558416972534,4.134193088398795,0.000119693958112187,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D6,0.1000005066395108,0.13617612969834555,0.05031972535807075,4.129275025098945,4.036972131899185e-05,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D7,0.1000005066395108,0.1266812572826909,0.03148379468181801,3.8427258701315568,2.7994736584382387e-06,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D8,0.1000005066395108,0.10535477581685551,0.028694216654585266,3.1958133189195834,1.9254071308694028e-07,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D9,0.1000005066395108,0.07841849321675401,0.040822266456654585,2.3776792307592203,2.1917267964972037e-05,0.0004267581695364982
2025-10-16,baseline_prediction_decile,D10,0.0999954402444029,0.048280486754543106,-0.022033809863212978,1.4644978793908137,0.0002010307978954901,0.0004267581695364982
2025-10-16,zero_probability_quintile,Q1,0.2000010132790216,0.12905389820504196,0.03262495506286409,1.9567890703591215,0.00023370284773461685,0.0003388871902776242
2025-10-16,zero_probability_quintile,Q2,0.2000010132790216,0.24953804726618256,0.06120743130196921,3.7819504448772516,3.033576919072308e-05,0.0003388871902776242
2025-10-16,zero_probability_quintile,Q3,0.2000010132790216,0.2774916427898216,0.04347471949997295,4.207885708915364,1.4782545797222842e-05,0.0003388871902776242
2025-10-16,zero_probability_quintile,Q4,0.2000010132790216,0.22956183325115595,0.033479015537812296,3.481520403235438,4.154034363331037e-05,0.0003388871902776242
2025-10-16,zero_probability_quintile,Q5,0.1999959468839137,0.11435457848779788,0.010103858624205977,1.7347945848956627,4.496408856640041e-05,0.0003388871902776242
2025-10-16,recent_channel_mix,no_recent_gmv,0.3905886644475856,0.3749969576190184,0.027381599383549518,2.9123097807829765,0.00057809800448165,0.0005912873435769381
2025-10-16,recent_channel_mix,search-heavy,0.5580127571828817,0.5712332518420381,0.03977723618754851,3.1044832251650645,0.0003195787317788362,0.0005912873435769381
2025-10-16,recent_channel_mix,mixed,0.030150117287046748,0.02818621049970896,0.049032813949284056,2.8341359392991694,1.8282622190861913e-06,0.0005912873435769381
2025-10-16,recent_channel_mix,catalog-heavy,0.02124846108248598,0.025583580039234475,0.08511842043303544,3.645968630629664,4.467041734917459e-05,0.0005912873435769381
weighted_1_2_4_8,recency,0-7,0.32912423599879326,0.2925532975844288,0.07011531108522444,2.7124603517579504,0.00018837108297043795,0.0006588652935652478
weighted_1_2_4_8,recency,8-30,0.28588713503474306,0.33895227490363217,0.06373429065943023,3.6231864114739767,0.00013664374089668158,0.0006588652935652478
weighted_1_2_4_8,recency,31-90,0.18927285308355066,0.23070164765724016,0.044523177295933254,3.727245412868036,0.00014900819623052657,0.0006588652935652478
weighted_1_2_4_8,recency,>90/never,0.19571577588291308,0.1377927798546988,0.04878990016247117,2.1501172577805865,0.00014374027704280079,0.0006588652935652478
weighted_1_2_4_8,purchase_frequency,0,0.1970908180487643,0.13939609359963953,0.04870239771905227,2.159922401902928,0.00014840772910607516,0.0002732608622368717
weighted_1_2_4_8,purchase_frequency,1,0.12635840811582477,0.144925231748058,0.06219140179643137,3.50467656227976,5.213037331447292e-06,0.0002732608622368717
weighted_1_2_4_8,purchase_frequency,2-3,0.19181804520343987,0.25088141809386105,0.0673813389667321,3.9962857465799337,6.240893054103671e-05,0.0002732608622368717
weighted_1_2_4_8,purchase_frequency,4-7,0.22667733223397654,0.27956698793457574,0.06547616992358113,3.768634994425313,5.512018225741218e-05,0.0002732608622368717
weighted_1_2_4_8,purchase_frequency,8+,0.25805539639799446,0.18523026862386566,0.05394724571516734,2.1913090249889158,1.6804702942001875e-05,0.0002732608622368717
weighted_1_2_4_8,activity_intensity,1-3,0.15023160987883052,0.1365051896698906,0.10233818164938754,2.768253022769277,4.5801826457944484e-05,0.00014800093009113315
weighted_1_2_4_8,activity_intensity,4-7,0.21336649080247258,0.2387881165761776,0.07007034935402584,3.418168407115014,2.878148910535778e-05,0.00014800093009113315
weighted_1_2_4_8,activity_intensity,8-15,0.3388871850532485,0.37859256262879687,0.054062274396006665,3.4142616250576583,6.130601995262614e-06,0.00014800093009113315
weighted_1_2_4_8,activity_intensity,16+,0.2975147142654484,0.24611413112513497,0.034792324682154104,2.5287644219081424,5.7447791531506694e-05,0.00014800093009113315
weighted_1_2_4_8,tenure_quartile,Q1,0.25000206419981685,0.2521943191572146,0.07993995294162166,3.0789125815122618,9.851669651368359e-05,0.00010895882662787059
weighted_1_2_4_8,tenure_quartile,Q2,0.24999963583333829,0.2658320304999316,0.05509020554648642,3.2496436691319968,1.921209541962651e-05,0.00010895882662787059
weighted_1_2_4_8,tenure_quartile,Q3,0.2500013662108974,0.2504579395745067,0.055937345805471606,3.0614338751650063,1.888268751858082e-05,0.00010895882662787059
weighted_1_2_4_8,tenure_quartile,Q4,0.24999693375594742,0.23151571076834715,0.04515738597554727,2.829897704970504,6.756855146634234e-06,0.00010895882662787059
weighted_1_2_4_8,baseline_prediction_decile,D1,0.10000151597451419,0.044172159802640006,0.06351475505627652,1.3452292209169536,2.936175126493372e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D2,0.09999944124358588,0.0836224903756143,0.058246768588271124,2.5537895150612075,1.9680257014768264e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D3,0.10000151597451419,0.1133459784227414,0.07463974018416025,3.4613593913201184,7.360206847809769e-06,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D4,0.09999944124358588,0.1285082726345522,0.04426260048913946,3.929432586128597,4.3771956598021815e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D5,0.09999978559695503,0.13606311349264305,0.06441187522674421,4.158273468716178,9.21808313321278e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D6,0.10000081798559475,0.13526903588465114,0.06257412791901985,4.133876254772951,4.4309513940778334e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D7,0.10000013923250532,0.12592648177247734,0.061931467664087074,3.847969406714537,1.397477267765189e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D8,0.10000081798559475,0.10538042900003984,0.06613375860737344,3.2175125500821578,2.7503536153077136e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D9,0.10000013923250532,0.07962390099202936,0.07046689048037774,2.4299543200177927,2.1292127369058225e-05,0.00037245140275586814
weighted_1_2_4_8,baseline_prediction_decile,D10,0.09999638553064473,0.04808813762261128,0.024128715149227993,1.4681165997293992,0.00012777794239951553,0.00037245140275586814
weighted_1_2_4_8,zero_probability_quintile,Q1,0.20000095721810007,0.1303610226660189,0.05760250911084694,1.989145633967292,0.0001565794562831752,0.00026896478457844367
weighted_1_2_4_8,zero_probability_quintile,Q2,0.20000095721810007,0.248911214031538,0.0709335687567025,3.8021482860260263,1.8971549797435902e-05,0.00026896478457844367
weighted_1_2_4_8,zero_probability_quintile,Q3,0.2000006035825498,0.27584425593643164,0.05482529285320515,4.216209666244345,3.535751970161231e-05,0.00026896478457844367
weighted_1_2_4_8,zero_probability_quintile,Q4,0.20000095721810007,0.22964702896202785,0.0629890812284933,3.5082558005675555,6.194325746700929e-05,0.00026896478457844367
weighted_1_2_4_8,zero_probability_quintile,Q5,0.19999652476315005,0.11523647840398352,0.04880572511623014,1.7584372633931418,3.959338559932594e-05,0.00026896478457844367
weighted_1_2_4_8,recent_channel_mix,no_recent_gmv,0.3919409429867025,0.3773610165286035,0.04634070220618676,2.9427913778207375,0.0005178781686252036,0.0005263559635496563
weighted_1_2_4_8,recent_channel_mix,search-heavy,0.5573645425089827,0.570222967692952,0.06612810530460497,3.124506774464255,0.0003118107302332416,0.0005263559635496563
weighted_1_2_4_8,recent_channel_mix,mixed,0.02963978776185324,0.027249040787677172,0.07328507625408527,2.805681672628096,1.7924899965945567e-06,0.0005263559635496563
