fold,scheme,bin,n,mean_p_alive,mean_expected_count,mean_actual_count,actual_any_rate,predicted_any_rate,mae_count,brier_any
2025-09-18,p_alive_decile,8,38245,0.9997578263282776,2.110391855239868,2.7507386586481894,0.5129559419531965,0.46342963650995306,1.2434794916438345,0.07755195850977953
2025-09-18,expected_count_decile,0,10366,0.9881139397621155,0.052558254450559616,0.19091259888095696,0.13004051707505307,0.04857028915273529,0.22993122903820615,0.11995594452254887
2025-09-18,expected_count_decile,1,27828,0.9901898503303528,0.13702872395515442,0.33466292942360215,0.21747879833261463,0.11939416494634417,0.4019356832024424,0.1751811883161118
2025-09-18,expected_count_decile,2,18999,0.9936539530754089,0.3332676291465759,0.6581399021001105,0.3925996105058161,0.26968058698572256,0.7273576892553565,0.2533692845407113
2025-09-18,expected_count_decile,3,19145,0.991875946521759,0.5379812121391296,0.9180987202925046,0.49751893444763645,0.3978851305345668,0.9181710794237271,0.259608254259239
2025-09-18,expected_count_decile,4,19150,0.9919528961181641,0.7819107174873352,1.1667362924281985,0.5820365535248042,0.5206799000875134,1.0370395586851682,0.24753175014107587
2025-09-18,expected_count_decile,5,19050,0.9941715598106384,1.0832607746124268,1.5811548556430446,0.6920209973753281,0.6385309310628986,1.2174491771156082,0.21662339701246497
2025-09-18,expected_count_decile,6,19166,0.994764506816864,1.4806710481643677,2.030783679432328,0.778253156631535,0.7502313900684919,1.4451390407061286,0.17341705184811382
2025-09-18,expected_count_decile,7,19110,0.9949445724487305,2.0426385402679443,2.6590790162218734,0.861904761904762,0.8505796789783792,1.6369244927701248,0.11856176707174221
2025-09-18,expected_count_decile,8,19097,0.9962567687034607,2.9599897861480713,3.6165889930355553,0.9282609834005341,0.9335458792054342,1.921386684042787,0.06598625850385507
2025-09-18,expected_count_decile,9,19114,0.9974539875984192,5.679574489593506,6.513968818666946,0.9818457675002615,0.9866609606737478,2.53191484510119,0.01761034479002695
2025-09-18,x_bin,0,20572,1.0,0.05306059122085571,0.1864670425821505,0.1247812560762201,0.04909837372266386,0.22628588282584494,0.11493895489453637
2025-09-18,x_bin,1,13312,0.9958677887916565,0.16230827569961548,0.41150841346153844,0.2663010817307692,0.14268917944103193,0.48734299883094184,0.21064149784367486
2025-09-18,x_bin,2,23219,0.9938806891441345,0.3226245045661926,0.6254360652913562,0.3783108661010379,0.2624935432610737,0.699858340995513,0.24721840953001425
2025-09-18,x_bin,3,53950,0.991957426071167,0.7743905186653137,1.2025949953660797,0.5844856348470806,0.5091126333275142,1.0469790284483653,0.24212563778338778
2025-09-18,x_bin,4,79972,0.9922027587890625,2.9582509994506836,3.6066623318161355,0.8773695793527735,0.8697002520135555,1.8532412959300228,0.09983520866306621
2025-09-18,recency_bin,0,20572,1.0,0.05306059122085571,0.1864670425821505,0.1247812560762201,0.04909837372266386,0.22628588282584494,0.11493895489453637
2025-09-18,recency_bin,1,85135,0.9991142749786377,2.4881489276885986,3.2801315557643744,0.825488929347507,0.7612668508979432,1.742536093505969,0.12933903418509712
2025-09-18,recency_bin,2,32720,0.9974684715270996,1.3105499744415283,1.5987775061124694,0.648838630806846,0.6043777592970038,1.1678307532353331,0.20451991691031268
2025-09-18,recency_bin,3,24364,0.9923542141914368,0.867844820022583,1.0394434411426696,0.5184288294204564,0.4868342666745313,0.9237134421454006,0.23183450792955865
2025-09-18,recency_bin,4,11175,0.983775794506073,0.5831960439682007,0.7366442953020135,0.4170917225950783,0.3827962326163414,0.7619881005766354,0.233238084631815
2025-09-18,recency_bin,5,17059,0.957282304763794,0.3303905725479126,0.48003986165660356,0.30640717509818866,0.25135936758339184,0.5772113504925368,0.21296098435892655
2025-10-02,p_alive_decile,0,19369,0.9473007917404175,1.2800734043121338,1.3098249780577211,0.52367184676545,0.535769108741917,1.0299830572742135,0.20422161341957817
2025-10-02,p_alive_decile,1,19370,0.996792733669281,1.3742128610610962,1.5313887454827053,0.5836344863190501,0.5774422424120461,1.0678616759776454,0.18981735621808987
2025-10-02,p_alive_decile,2,19353,0.998226523399353,1.336979627609253,1.5931380147780705,0.5975817702681755,0.5713928488117123,1.1009178130737738,0.18801043996970457
2025-10-02,p_alive_decile,3,19354,0.9987390637397766,1.3033878803253174,1.6396093830732665,0.6020460886638421,0.5600061385424456,1.1242383632920947,0.18616504362012534
2025-10-02,p_alive_decile,4,19389,0.9990007281303406,1.2792292833328247,1.7244829542524112,0.6287069988137604,0.5517043296149108,1.1557385438514338,0.1901322150132257
2025-10-02,p_alive_decile,5,19372,0.9991612434387207,1.2424947023391724,1.7821081973983068,0.6437641957464382,0.5446100076641073,1.2016879654036199,0.1965082644016654
2025-10-02,p_alive_decile,6,19248,0.9992700219154358,1.2888450622558594,1.96571072319202,0.6862011637572735,0.5561618554979574,1.3095739797316646,0.20369950324554428
2025-10-02,p_alive_decile,7,19498,0.999361515045166,1.7759040594100952,2.726895066160632,0.8165452866960714,0.715330745730695,1.6866071341003879,0.15310269612770738
2025-10-02,p_alive_decile,8,38741,0.9997732043266296,2.144106864929199,2.809375080663896,0.5205596138457964,0.4731165045748945,1.2802951951911201,0.0760926958904883
2025-10-02,expected_count_decile,0,10259,0.9868075251579285,0.0510207898914814,0.19768008577834098,0.1281801345160347,0.047288405615191834,0.23579285019852858,0.1185292330923309
2025-10-02,expected_count_decile,1,28448,0.9911928772926331,0.13643790781497955,0.3219206974128234,0.20996203599550056,0.11925726035280892,0.39188667795690524,0.17019204621875614
2025-10-02,expected_count_decile,2,19389,0.9905473589897156,0.33519336581230164,0.6790963948630667,0.3991954200835525,0.2709429572835973,0.7456298020441946,0.2574100988236138
2025-10-02,expected_count_decile,3,19364,0.9934238791465759,0.5391863584518433,0.9064242925015492,0.4976760999793431,0.3990437961165212,0.907880511865146,0.2605383431872412
2025-10-02,expected_count_decile,4,19363,0.994754433631897,0.7792354822158813,1.2172184062387026,0.5976346640499922,0.5209410115549314,1.061735290064519,0.24618140825152918
2025-10-02,expected_count_decile,5,19384,0.9935014247894287,1.0866779088974,1.5839352042921997,0.6942839455220801,0.6404641212075273,1.2127931675559669,0.215358920963432
2025-10-02,expected_count_decile,6,19320,0.9953029751777649,1.4872121810913086,2.051449275362319,0.7858695652173913,0.7528969817218326,1.443820861833436,0.1690866910546874
2025-10-02,expected_count_decile,7,19414,0.9954831004142761,2.047590970993042,2.6645204491603995,0.8597919027505924,0.852140624355899,1.6454676040982172,0.1201060273171752
2025-10-02,expected_count_decile,8,19375,0.9964109063148499,2.9677767753601074,3.656774193548387,0.930116129032258,0.9344588402032852,1.951688236359627,0.06453458998387207
2025-10-02,expected_count_decile,9,19378,0.997911810874939,5.697262287139893,6.554339973165446,0.982093095262669,0.9873638824113825,2.5675051463426652,0.01740610785914721
2025-10-02,x_bin,0,20357,1.0,0.051565662026405334,0.18244338556761802,0.12162892371174534,0.04786388978406735,0.22146549736482984,0.11227679466119503
2025-10-02,x_bin,1,12926,0.9961360096931458,0.15548847615718842,0.39455361287327867,0.2565372118211357,0.13744402291437946,0.4702393560322025,0.20488764790440214
2025-10-02,x_bin,2,22725,0.9943846464157104,0.3084603548049927,0.624950495049505,0.3724972497249725,0.25318055199317807,0.6992953945020965,0.24629314585651457
2025-10-02,x_bin,3,53378,0.9924519062042236,0.7394205331802368,1.160009741841208,0.5744314136910338,0.4945790551117376,1.0220312721574636,0.2445572190991183
2025-10-02,x_bin,4,84308,0.99250328540802,2.8982558250427246,3.5638966646107133,0.8742112255064762,0.8633043876359612,1.8509086919437288,0.10243505535388937
2025-10-02,recency_bin,0,20357,1.0,0.051565662026405334,0.18244338556761802,0.12162892371174534,0.04786388978406735,0.22146549736482984,0.11227679466119503
2025-10-02,recency_bin,1,87932,0.9991936087608337,2.4772698879241943,3.282286312150298,0.827730519037438,0.7602119540391471,1.7499267449364815,0.12954361538290496
2025-10-02,recency_bin,2,30217,0.9976932406425476,1.3262053728103638,1.6317966707482543,0.6569811695403249,0.609572626440503,1.1791541052389296,0.20320934580065783
2025-10-02,recency_bin,3,26482,0.9934943914413452,0.8578298091888428,1.0320972736198173,0.5156710218261461,0.48392761789994354,0.9293461714062697,0.23353762811414053
2025-10-02,recency_bin,4,11124,0.9837421178817749,0.5771663188934326,0.7238403451995685,0.41576770945702984,0.3795930434852913,0.7501862679693566,0.23204054051395928
2025-10-02,recency_bin,5,17582,0.9591205716133118,0.3294202387332916,0.47639631441246727,0.2974064384029121,0.2507598004847877,0.5749699415262179,0.20693271152007772
2025-10-16,p_alive_decile,0,19733,0.9496989846229553,1.2409783601760864,1.2683829118735115,0.5168499467896417,0.5289328872639004,1.015609397975101,0.20528183904796826
2025-10-16,p_alive_decile,1,19741,0.9971940517425537,1.3149683475494385,1.4647180993870625,0.5724127450483765,0.5648817381037655,1.0515044241355584,0.19320221070731206
2025-10-16,p_alive_decile,2,19725,0.9984453916549683,1.2858340740203857,1.5395690747782003,0.5900633713561471,0.5600711856914581,1.0753198419966474,0.18980222099523408
2025-10-16,p_alive_decile,3,19719,0.9988908767700195,1.2507109642028809,1.5973933769460926,0.5985090521831736,0.5460039141604006,1.102024458532758,0.1899877560728978
2025-10-16,p_alive_decile,4,19724,0.999119222164154,1.235081672668457,1.694179679578179,0.6155445142973027,0.538232375792869,1.1409290815438962,0.19164712425570923
2025-10-16,p_alive_decile,5,19727,0.999260425567627,1.24440336227417,1.8329193491154256,0.6545343944847164,0.5444998329961744,1.2373064116490269,0.1984940393929549
2025-10-16,p_alive_decile,6,19769,0.9993555545806885,1.2512050867080688,1.9793616267894178,0.6947746471748697,0.5611335844458493,1.3471369331882457,0.20705791768410092
2025-10-16,p_alive_decile,7,19748,0.9994378089904785,1.9150155782699585,2.865758557828641,0.8323880899331578,0.7464609067598718,1.7330797616515368,0.1407520928969346
2025-10-16,p_alive_decile,8,39493,0.9998000264167786,2.2202744483947754,2.9029701466082596,0.526675613399843,0.484486258939633,1.31042904083298,0.07173244643164524
2025-10-16,expected_count_decile,0,10274,0.9863404631614685,0.04973762854933739,0.19262215300759197,0.12195834144442282,0.04623407485746377,0.23039004854327252,0.11301748145564508
2025-10-16,expected_count_decile,1,29159,0.9917160272598267,0.13456575572490692,0.31763777907335644,0.20978085668232793,0.11803864434797368,0.38624260078968325,0.1698809006389392
2025-10-16,expected_count_decile,2,19779,0.9911397695541382,0.33470419049263,0.6654026998331564,0.3971889377622731,0.2710962606649246,0.733515335791899,0.2567998667618929
2025-10-16,expected_count_decile,3,19707,0.993920624256134,0.5351054072380066,0.911249809712285,0.49860455675648246,0.3972987074427828,0.9133884789310719,0.26227542452215763
2025-10-16,expected_count_decile,4,19769,0.993198573589325,0.7748134732246399,1.2274773635489908,0.6015478779907937,0.519136122219889,1.069537299818078,0.2476614260835123
2025-10-16,expected_count_decile,5,19664,0.9954412579536438,1.084629774093628,1.5891985353946299,0.6956366965012205,0.6412375493246404,1.214776099585997,0.21459534649316644
2025-10-16,expected_count_decile,6,19787,0.9952697157859802,1.4871644973754883,2.0744933542224695,0.783797442765452,0.7535289845456613,1.4650469777281279,0.1702607739330013
2025-10-16,expected_count_decile,7,19762,0.9961674809455872,2.0512428283691406,2.682724420605202,0.8624633134298147,0.853638615222061,1.6542464566790567,0.11819363824401201
2025-10-16,expected_count_decile,8,19739,0.997105598449707,2.9735496044158936,3.70682405390344,0.9325700390090683,0.9357103737531368,1.9805785023252365,0.06213410856184136
2025-10-16,expected_count_decile,9,19739,0.9981403946876526,5.710333824157715,6.618673691676377,0.9819139774051371,0.9877903010903801,2.5998217340865826,0.017581123632763904
2025-10-16,x_bin,0,20384,1.0,0.05036187916994095,0.1748430141287284,0.11621860282574568,0.046876004378032084,0.21349958360876473,0.10752084742664268
2025-10-16,x_bin,1,12807,0.9964200854301453,0.1494547724723816,0.3898649176231748,0.2544702116030296,0.13276224899805802,0.46321514393007707,0.2044925727829354
2025-10-16,x_bin,2,22354,0.9945507645606995,0.2955660820007324,0.6048134562047061,0.3664221168470967,0.2445421838382814,0.6799357083556182,0.24554931296586094
2025-10-16,x_bin,3,53219,0.9928424954414368,0.7077695727348328,1.1306676187076043,0.5652680433679701,0.4808633998256182,1.010375898375735,0.24718105763112613
2025-10-16,x_bin,4,88615,0.9930525422096252,2.8483386039733887,3.5378321954522374,0.8696496078542008,0.857810367950555,1.85077735946897,0.10497363840239947
2025-10-16,recency_bin,0,20384,1.0,0.05036187916994095,0.1748430141287284,0.11621860282574568,0.046876004378032084,0.21349958360876473,0.10752084742664268
2025-10-16,recency_bin,1,91095,0.999301552772522,2.4615981578826904,3.2894670399033976,0.8248531752566003,0.758347729512457,1.7620157666076217,0.130953594623286
2025-10-16,recency_bin,2,30543,0.9980107545852661,1.3144495487213135,1.6257734996562223,0.6590380774645581,0.6058238151366788,1.1799835216085557,0.20406986393332732
2025-10-16,recency_bin,3,25602,0.994257926940918,0.8486513495445251,1.0175376923677837,0.5132020935864385,0.4816934243912609,0.9134584678257311,0.23135236789688873
2025-10-16,recency_bin,4,11654,0.9853724241256714,0.5641357898712158,0.7161489617298782,0.4109318688862193,0.37340884556875886,0.7516542536449088,0.23444163240988883
2025-10-16,recency_bin,5,18101,0.9600933790206909,0.32624465227127075,0.46870338655322913,0.29832605933373846,0.24878913808722475,0.564184547430057,0.20703407167806157
