fold,slice,calibration_mode,model,n,target_zero_rate,mean_log1p_target,mse_contribution_to_fold,rmsle,prediction_bias_mean_z_minus_ly,auc_y_positive,offset,delta_to_strongest,corr_candidate_correction_strongest_residual
2025-09-04,all,slice_shape_only,FRESH,188518,0.3998185849627091,2.591790730513112,3.1210186124408263,1.7666404876037531,-2.3217641033122657e-17,0.8402307412737533,-0.11734445661741116,-0.00024286919596638867,0.01671625945562181
2025-09-04,all,slice_shape_only,ZERO2D,188518,0.3998185849627091,2.591790730513112,3.122003368655976,1.7669191743415928,-3.1057363979371865e-17,0.840210962550069,-0.11271433687689565,3.581754187331754e-05,-0.002449953116747354
2025-09-04,all,slice_shape_only,BTYD05,188518,0.3998185849627091,2.591790730513112,3.1195637792058935,1.7662286882524283,-2.3519168838747628e-17,0.8403100916259961,-0.10030743519317234,-0.0006546685472912372,0.03394427855382438
2025-09-04,all,slice_shape_only,SEQ_SLOT_25,188518,0.3998185849627091,2.591790730513112,3.121328403503616,1.766728163443266,-1.0794695441373911e-16,0.8402732014853496,-0.10467780895937277,-0.00015519335645342025,0.013738702984970045
2025-09-04,all,slice_shape_only,SEQ_SLOT_50,188518,0.3998185849627091,2.591790730513112,3.121876796535845,1.7668833567997195,5.321965769280713e-17,0.8402109222127273,-0.11734465876764334,0.0,-0.0036267923957970473
2025-09-04,all,slice_shape_only,SEQ_SLOT_75,188518,0.3998185849627091,2.591790730513112,3.123064724212083,1.7672194895405842,9.588584218874032e-17,0.8401042913293166,-0.13001153866393822,0.0003361327408646364,-0.013738702984970002
2025-09-04,all,slice_shape_only,BTYD05_FRESH1,188518,0.3998185849627091,2.591790730513112,3.1189262567781597,1.7660482034129645,-8.985528607624093e-17,0.8403039767664136,-0.10030732923966469,-0.0008351533867549943,0.03263572049733629
2025-09-04,future_k_lt3,fixed_fold,STRONGEST,7237,0.8108332181843305,0.711999485752706,0.08491394908487272,1.487259134720601,0.45815164773478867,0.7748641528280062,-0.11734465876764338,0.0,
2025-09-04,future_k_lt3,fixed_fold,CAP,7237,0.8108332181843305,0.711999485752706,0.08607179539580051,1.4973645829486906,0.4666173017845168,0.7704863709672198,-0.08171608833146897,0.010105448228089564,0.00936506795892095
2025-09-04,future_k_lt3,fixed_fold,UNC,7237,0.8108332181843305,0.711999485752706,0.08589821733247532,1.495853978846404,0.4533340013146506,0.7714731395298466,-0.1758524590347353,0.008594844125803025,-0.06443050478749088
2025-09-04,future_k_lt3,fixed_fold,DIST,7237,0.8108332181843305,0.711999485752706,0.0849189198832894,1.4873026655965156,0.47260846014207475,0.7741229249478295,-0.07727053594752385,4.353087591457694e-05,0.0867671310762105
2025-09-04,future_k_lt3,fixed_fold,ETX-AVG3,7237,0.8108332181843305,0.711999485752706,0.0853168356103453,1.4907832176834834,0.4515279839121527,0.7757766056555644,-0.1779746356962283,0.0035240829628824244,-0.029446564142459143
2025-09-04,future_k_lt3,fixed_fold,SEQ-AVG3,7237,0.8108332181843305,0.711999485752706,0.08493314454659133,1.487427228495924,0.4490760204661018,0.7732100364333825,-0.06531329494292291,0.0001680937753230083,0.0027718080249667827
2025-09-04,future_k_lt3,fixed_fold,BTYD,7237,0.8108332181843305,0.711999485752706,0.09249177862870428,1.5522036167714868,0.5184135795642193,0.7537894800786527,0.22339644322651336,0.06494448205088577,0.011274504442470213
2025-09-04,future_k_lt3,fixed_fold,FRESH,7237,0.8108332181843305,0.711999485752706,0.08539785907924839,1.491490931248544,0.4745792586390397,0.7749761865994663,-0.11734445661741116,0.0042317965279430325,0.07822572379202125
2025-09-04,future_k_lt3,fixed_fold,ZERO2D,7237,0.8108332181843305,0.711999485752706,0.08479439076564993,1.4862117400419788,0.4502494755884858,0.774860169405021,-0.11271433687689565,-0.0010473946786222488,-0.15905985033428435
2025-09-04,future_k_lt3,fixed_fold,BTYD05,7237,0.8108332181843305,0.711999485752706,0.0850109854239152,1.4881086828598882,0.46116491280102334,0.7747539862860705,-0.10030743519317234,0.0008495481392871707,0.011274504442470488
2025-09-04,future_k_lt3,fixed_fold,SEQ_SLOT_25,7237,0.8108332181843305,0.711999485752706,0.08487655684499443,1.4869316380341462,0.45786926977566644,0.7745480931105206,-0.10467780895937277,-0.0003274966864548201,0.021634211516539527
2025-09-04,future_k_lt3,fixed_fold,SEQ_SLOT_50,7237,0.8108332181843305,0.711999485752706,0.08491394908487272,1.487259134720601,0.4581516477347887,0.7748641528280062,-0.11734465876764334,0.0,0.004406887892804606
2025-09-04,future_k_lt3,fixed_fold,SEQ_SLOT_75,7237,0.8108332181843305,0.711999485752706,0.08497032632627743,1.4877527736072773,0.45843399560588666,0.7751169757056011,-0.13001153866393822,0.0004936388866763064,-0.021634211516539513
2025-09-04,future_k_lt3,fixed_fold,BTYD05_FRESH1,7237,0.8108332181843305,0.711999485752706,0.08550642223782152,1.4924386689311169,0.47759242750854974,0.7748475967262239,-0.10030732923966469,0.005179534210515868,0.04528744467929594
2025-09-04,future_k_lt3,slice_shape_only,STRONGEST,7237,0.8108332181843305,0.711999485752706,0.07573202720072704,1.4045490703060897,-0.06001050409687667,0.7748641528280062,-0.7193867661188679,0.0,
2025-09-04,future_k_lt3,slice_shape_only,CAP,7237,0.8108332181843305,0.711999485752706,0.07672006113264514,1.4136815681584345,-0.06501223541094617,0.7704863709672198,-0.6950766688859187,0.009132497852344823,0.00936506795892095
2025-09-04,future_k_lt3,slice_shape_only,UNC,7237,0.8108332181843305,0.711999485752706,0.0764887341970346,1.4115486872476057,-0.07107507806283485,0.7714731395298466,-0.8059980115406536,0.006999616941516074,-0.06443050478749088
2025-09-04,future_k_lt3,slice_shape_only,DIST,7237,0.8108332181843305,0.711999485752706,0.07551444620392639,1.4025299575452113,-0.051204441176541916,0.7741229249478295,-0.6658195663363428,-0.0020191127608784054,0.0867671310762105
2025-09-04,future_k_lt3,slice_shape_only,ETX-AVG3,7237,0.8108332181843305,0.711999485752706,0.07590954494490985,1.4061942556552791,-0.06790957155388223,0.7757766056555644,-0.8052191109531375,0.0016451853491894486,-0.029446564142459143
2025-09-04,future_k_lt3,slice_shape_only,SEQ-AVG3,7237,0.8108332181843305,0.711999485752706,0.07612087539419209,1.4081503016416903,-0.06229295484578769,0.7732100364333825,-0.6593868825575071,0.003601231335600641,0.0027718080249667827
2025-09-04,future_k_lt3,slice_shape_only,BTYD,7237,0.8108332181843305,0.711999485752706,0.08088197238504735,1.4515198930816127,-0.0594263395065845,0.7537894800786527,-0.44147205607568907,0.046970822775523,0.011274504442470213
2025-09-04,future_k_lt3,slice_shape_only,FRESH,7237,0.8108332181843305,0.711999485752706,0.0756995001585917,1.404247409733477,-0.058464841167039996,0.7749761865994663,-0.7303614667562359,-0.0003016605726127164,0.07822572379202125
2025-09-04,future_k_lt3,slice_shape_only,ZERO2D,7237,0.8108332181843305,0.711999485752706,0.07579664244980051,1.4051481295239256,-0.060940664534603096,0.774860169405021,-0.7125369291266882,0.0005990592178359844,-0.15905985033428435
2025-09-04,future_k_lt3,slice_shape_only,BTYD05,7237,0.8108332181843305,0.711999485752706,0.07574140799560075,1.4046360571412202,-0.0603068230928036,0.7747539862860705,-0.705187436251192,8.69868351305314e-05,0.011274504442470488
2025-09-04,future_k_lt3,slice_shape_only,SEQ_SLOT_25,7237,0.8108332181843305,0.711999485752706,0.07576063885385194,1.404814365435337,-0.05917548422273176,0.7745480931105206,-0.7027505204439803,0.0002652951292474448,0.021634211516539527
2025-09-04,future_k_lt3,slice_shape_only,SEQ_SLOT_50,7237,0.8108332181843305,0.711999485752706,0.07573202720072704,1.4045490703060897,-0.060010504096876686,0.7748641528280062,-0.7193867661188679,0.0,0.004406887892804606
2025-09-04,future_k_lt3,slice_shape_only,SEQ_SLOT_75,7237,0.8108332181843305,0.711999485752706,0.07571835301986289,1.4044222618356843,-0.059898833159996945,0.7751169757056011,-0.7347128822226203,-0.00012680847040535959,-0.021634211516539513
2025-09-04,future_k_lt3,slice_shape_only,BTYD05_FRESH1,7237,0.8108332181843305,0.711999485752706,0.07571593674326499,1.4043998531356627,-0.058906277553058634,0.7748475967262239,-0.7163991373251402,-0.0001492171704269296,0.04528744467929594
2025-09-04,future_k_1,fixed_fold,STRONGEST,685,0.8948905109489051,0.38679863411044285,0.006614139664965193,1.3491735136254637,0.6019943760627574,0.7457177814029362,-0.11734465876764338,0.0,
2025-09-04,future_k_1,fixed_fold,CAP,685,0.8948905109489051,0.38679863411044285,0.006697920571253825,1.3576915736375714,0.6135537226619702,0.7399628421243432,-0.08171608833146897,0.008518060012107753,0.03701691005956725
2025-09-04,future_k_1,fixed_fold,UNC,685,0.8948905109489051,0.38679863411044285,0.0067029787621075134,1.3582041332416572,0.589231337374969,0.7403253579844118,-0.1758524590347353,0.009030619616193558,-0.12720569797052025
2025-09-04,future_k_1,fixed_fold,DIST,685,0.8948905109489051,0.38679863411044285,0.006614964992086454,1.349257687442022,0.6238244518374684,0.7451286931303244,-0.07727053594752385,8.417381655823064e-05,0.17664668866752267
2025-09-04,future_k_1,fixed_fold,ETX-AVG3,685,0.8948905109489051,0.38679863411044285,0.006635056420363553,1.3513051632279676,0.5871507428191203,0.7448114917527642,-0.1779746356962283,0.0021316496025038933,-0.06834948205626364
2025-09-04,future_k_1,fixed_fold,SEQ-AVG3,685,0.8948905109489051,0.38679863411044285,0.006631591329154817,1.3509522644100922,0.5987361580391878,0.7419680079753489,-0.06531329494292291,0.0017787507846285244,0.0006688853585094434
2025-09-04,future_k_1,fixed_fold,BTYD,685,0.8948905109489051,0.38679863411044285,0.007408656910222055,1.4279101074781664,0.681743936051911,0.7174642015588182,0.22339644322651336,0.07873659385270271,0.019334411517309878
2025-09-04,future_k_1,fixed_fold,FRESH,685,0.8948905109489051,0.38679863411044285,0.006676020463320054,1.3554701426432558,0.6203428214865534,0.7453326083016132,-0.11734445661741116,0.006296629017792155,0.20796941139753994
2025-09-04,future_k_1,fixed_fold,ZERO2D,685,0.8948905109489051,0.38679863411044285,0.006601610287988194,1.3478950165268961,0.5925538459047065,0.7456271524379191,-0.11271433687689565,-0.0012784970985675326,-0.3797634583539495
2025-09-04,future_k_1,fixed_fold,BTYD05,685,0.8948905109489051,0.38679863411044285,0.0066297564888140965,1.3507653595578306,0.6059820225369783,0.7446075765814754,-0.10030743519317234,0.001591845932366942,0.01933441151731102
2025-09-04,future_k_1,fixed_fold,SEQ_SLOT_25,685,0.8948905109489051,0.38679863411044285,0.006614467395226218,1.34920693894856,0.6032908643117311,0.7449700924415443,-0.10467780895937277,3.3425323096247794e-05,0.04567516931928394
2025-09-04,future_k_1,fixed_fold,SEQ_SLOT_50,685,0.8948905109489051,0.38679863411044285,0.006614139664965193,1.3491735136254637,0.6019943760627574,0.7457177814029362,-0.11734465876764334,0.0,0.09526486826253665
2025-09-04,future_k_1,fixed_fold,SEQ_SLOT_75,685,0.8948905109489051,0.38679863411044285,0.006615578692080465,1.3493202743363857,0.6006978577257597,0.7454232372666304,-0.13001153866393822,0.00014676071092201148,-0.04567516931928361
2025-09-04,future_k_1,fixed_fold,BTYD05_FRESH1,685,0.8948905109489051,0.38679863411044285,0.006692666531859116,1.3571589632258478,0.6243303717640495,0.744720862787747,-0.10030732923966469,0.007985449600384165,0.10851348468552982
2025-09-04,future_k_1,slice_shape_only,STRONGEST,685,0.8948905109489051,0.38679863411044285,0.0047168974727128336,1.1393557391705385,-0.1689916062729156,0.7457177814029362,-1.4289309174130456,0.0,
2025-09-04,future_k_1,slice_shape_only,CAP,685,0.8948905109489051,0.38679863411044285,0.004774825018749119,1.1463305232107333,-0.16595650717044974,0.7399628421243432,-1.3984971166627835,0.006974784040194804,0.03701691005956725
2025-09-04,future_k_1,slice_shape_only,UNC,685,0.8948905109489051,0.38679863411044285,0.00475964832996083,1.1445072785943984,-0.1900872354502047,0.7403253579844118,-1.5945842896519256,0.00515153942385993,-0.12720569797052025
2025-09-04,future_k_1,slice_shape_only,DIST,685,0.8948905109489051,0.38679863411044285,0.004704948415517323,1.1379116904124698,-0.18531707238075568,0.7451286931303244,-1.4324502960773613,-0.0014440487580686945,0.17664668866752267
2025-09-04,future_k_1,slice_shape_only,ETX-AVG3,685,0.8948905109489051,0.38679863411044285,0.004693949377067819,1.1365808301454492,-0.1803837267489428,0.7448114917527642,-1.5617000568929404,-0.002774909025089256,-0.06834948205626364
2025-09-04,future_k_1,slice_shape_only,SEQ-AVG3,685,0.8948905109489051,0.38679863411044285,0.00472457386345341,1.1402824695447655,-0.2020931183947858,0.7419680079753489,-1.527489539449502,0.0009267303742270805,0.0006688853585094434
2025-09-04,future_k_1,slice_shape_only,BTYD,685,0.8948905109489051,0.38679863411044285,0.004979694697723674,1.1706645969607736,-0.20957532536909268,0.7174642015588182,-1.4041320292943886,0.03130885779023518,0.019334411517309878
2025-09-04,future_k_1,slice_shape_only,FRESH,685,0.8948905109489051,0.38679863411044285,0.004713214590575223,1.138910856457937,-0.1689916062729157,0.7453326083016132,-1.4411845412677518,-0.0004448827126013466,0.20796941139753994
2025-09-04,future_k_1,slice_shape_only,ZERO2D,685,0.8948905109489051,0.38679863411044285,0.004718589527759118,1.1395600768500542,-0.16899160627291565,0.7456271524379191,-1.426659312443903,0.00020433767951577586,-0.3797634583539495
2025-09-04,future_k_1,slice_shape_only,BTYD05,685,0.8948905109489051,0.38679863411044285,0.004717722012195924,1.1394553176271696,-0.16540638371538807,0.7446075765814754,-1.4003364489514827,9.957845663111087e-05,0.01933441151731102
2025-09-04,future_k_1,slice_shape_only,SEQ_SLOT_25,685,0.8948905109489051,0.38679863411044285,0.004722176840222902,1.1399931704015818,-0.1689916062729157,0.7449700924415443,-1.4142063671389136,0.0006374312310433172,0.04567516931928394
2025-09-04,future_k_1,slice_shape_only,SEQ_SLOT_50,685,0.8948905109489051,0.38679863411044285,0.0047168974727128336,1.1393557391705385,-0.1689916062729156,0.7457177814029362,-1.4289309174130456,0.0,0.09526486826253665
2025-09-04,future_k_1,slice_shape_only,SEQ_SLOT_75,685,0.8948905109489051,0.38679863411044285,0.004712663764830149,1.138844303181061,-0.16540638371538802,0.7454232372666304,-1.4303658095250738,-0.00051143598947756,-0.04567516931928361
2025-09-04,future_k_1,slice_shape_only,BTYD05_FRESH1,685,0.8948905109489051,0.38679863411044285,0.004714372650283017,1.1390507658278122,-0.16540638371538816,0.744720862787747,-1.4128171162940337,-0.00030497334272627796,0.10851348468552982
2025-09-04,future_k_2,fixed_fold,STRONGEST,6552,0.8020451770451771,0.7459986590394813,0.07829980941990754,1.5009624238588053,0.4431131451547127,0.7752449295637228,-0.11734465876764338,0.0,
2025-09-04,future_k_2,fixed_fold,CAP,6552,0.8020451770451771,0.7459986590394813,0.07937387482454668,1.5112219690601807,0.45125535912562553,0.770764855147684,-0.08171608833146897,0.010259545201375397,0.007378822370199019
2025-09-04,future_k_2,fixed_fold,UNC,6552,0.8020451770451771,0.7459986590394813,0.07919523857036781,1.5095204577392864,0.4391261754292235,0.7719116133476434,-0.1758524590347353,0.008558033880481153,-0.060247345827333404
2025-09-04,future_k_2,fixed_fold,DIST,6552,0.8020451770451771,0.7459986590394813,0.07830395489120295,1.5010021564860976,0.4567990959309416,0.7744516915637125,-0.07727053594752385,3.9732627292288214e-05,0.08059787828860308
2025-09-04,future_k_2,fixed_fold,ETX-AVG3,6552,0.8020451770451771,0.7459986590394813,0.07868177918998175,1.504619040441305,0.4373488645819829,0.776175496846635,-0.1779746356962283,0.0036566165824996055,-0.027178826029780914
2025-09-04,future_k_2,fixed_fold,SEQ-AVG3,6552,0.8020451770451771,0.7459986590394813,0.07830155321743651,1.5009791375648325,0.4334293180488912,0.7736649092137532,-0.06531329494292291,1.6713706027182695e-05,0.003642350700647843
2025-09-04,future_k_2,fixed_fold,BTYD,6552,0.8020451770451771,0.7459986590394813,0.08508312171848222,1.5646282789925547,0.5013376799619499,0.7547219778938,0.22339644322651336,0.06366585513374945,0.01120205876117258
2025-09-04,future_k_2,fixed_fold,FRESH,6552,0.8020451770451771,0.7459986590394813,0.07872183861592834,1.505002016688923,0.45933993621069014,0.7753617181419172,-0.11734445661741116,0.004039592830117789,0.07055855147928856
2025-09-04,future_k_2,fixed_fold,ZERO2D,6552,0.8020451770451771,0.7459986590394813,0.07819278047766173,1.499936231351471,0.4353718056149494,0.7752447828444035,-0.11271433687689565,-0.001026192507334267,-0.14301927315169088
2025-09-04,future_k_2,fixed_fold,BTYD05,6552,0.8020451770451771,0.7459986590394813,0.0783812289351011,1.5017426037921657,0.44602454036983763,0.7751708363074562,-0.10030743519317234,0.0007801799333604365,0.011202058761172798
2025-09-04,future_k_2,fixed_fold,SEQ_SLOT_25,6552,0.8020451770451771,0.7459986590394813,0.0782620894497682,1.500600845213742,0.44266569952884044,0.7749268420793942,-0.10467780895937277,-0.0003615786450632541,0.020753745436022535
2025-09-04,future_k_2,fixed_fold,SEQ_SLOT_50,6552,0.8020451770451771,0.7459986590394813,0.07829980941990754,1.5009624238588053,0.4431131451547127,0.7752449295637228,-0.11734465876764334,0.0,-0.0021597668841033917
2025-09-04,future_k_2,fixed_fold,SEQ_SLOT_75,6552,0.8020451770451771,0.7459986590394813,0.07835474763419696,1.501488898550374,0.44356056069256056,0.7755047694782734,-0.13001153866393822,0.0005264746915687457,-0.020753745436022545
2025-09-04,future_k_2,fixed_fold,BTYD05_FRESH1,6552,0.8020451770451771,0.7459986590394813,0.0788137557059624,1.5058803946022636,0.46225123522909045,0.7752692849707332,-0.10030732923966469,0.004917970743458344,0.04166412580282058
2025-09-04,future_k_2,slice_shape_only,STRONGEST,6552,0.8020451770451771,0.7459986590394813,0.07062621448797736,1.4255171020968682,-0.05215954821938383,0.7752449295637228,-0.6814285662395138,0.0,
2025-09-04,future_k_2,slice_shape_only,CAP,6552,0.8020451770451771,0.7459986590394813,0.07158025709513298,1.4351129864018926,-0.05918310604144727,0.770764855147684,-0.6586515816005504,0.009595884305024338,0.007378822370199019
2025-09-04,future_k_2,slice_shape_only,UNC,6552,0.8020451770451771,0.7459986590394813,0.0713249200023521,1.4325510722603298,-0.06294402927056818,0.7719116133476434,-0.766215891034046,0.007033970163461634,-0.060247345827333404
2025-09-04,future_k_2,slice_shape_only,DIST,6552,0.8020451770451771,0.7459986590394813,0.07043968277296261,1.4236333826122936,-0.04409629823979276,0.7744516915637125,-0.6303812725564664,-0.001883719484574664,0.08059787828860308
2025-09-04,future_k_2,slice_shape_only,ETX-AVG3,6552,0.8020451770451771,0.7459986590394813,0.07080659976346297,1.4273363863076334,-0.05660815182937446,0.776175496846635,-0.761019095944272,0.0018192842107651597,-0.027178826029780914
2025-09-04,future_k_2,slice_shape_only,SEQ-AVG3,6552,0.8020451770451771,0.7459986590394813,0.07097437288331646,1.4290263911560308,-0.057393716605281815,0.7736649092137532,-0.6246089349230323,0.0035092890591625903,0.003642350700647843
2025-09-04,future_k_2,slice_shape_only,BTYD,6552,0.8020451770451771,0.7459986590394813,0.07535751483557489,1.4724913468162917,-0.059701322454194926,0.7547219778938,-0.4136358064591405,0.046974244719423464,0.01120205876117258
2025-09-04,future_k_2,slice_shape_only,FRESH,6552,0.8020451770451771,0.7459986590394813,0.07059754838436061,1.4252277749071347,-0.051228358499845826,0.7753617181419172,-0.6934283432179551,-0.00028932718973351257,0.07055855147928856
2025-09-04,future_k_2,slice_shape_only,ZERO2D,6552,0.8020451770451771,0.7459986590394813,0.07068420900362328,1.4261022616579428,-0.05506508216563427,0.7752447828444035,-0.6770771802769691,0.000585159561074633,-0.14301927315169088
2025-09-04,future_k_2,slice_shape_only,BTYD05,6552,0.8020451770451771,0.7459986590394813,0.07063427924099068,1.4255984891233018,-0.05237092553412146,0.7751708363074562,-0.6669826589451292,8.138702643356588e-05,0.011202058761172798
2025-09-04,future_k_2,slice_shape_only,SEQ_SLOT_25,6552,0.8020451770451771,0.7459986590394813,0.07064873160256348,1.4257443263233964,-0.052786026683841226,0.7749268420793942,-0.6669058346618963,0.00022722422652821095,0.020753745436022535
2025-09-04,future_k_2,slice_shape_only,SEQ_SLOT_50,6552,0.8020451770451771,0.7459986590394813,0.07062621448797736,1.4255171020968682,-0.052159548219383844,0.7752449295637228,-0.6814285662395138,0.0,-0.0021597668841033917
2025-09-04,future_k_2,slice_shape_only,SEQ_SLOT_75,6552,0.8020451770451771,0.7459986590394813,0.07061744785742198,1.4254286266653104,-0.05249902118401677,0.7755047694782734,-0.6974501445598285,-8.847543155776627e-05,-0.020753745436022545
2025-09-04,future_k_2,slice_shape_only,BTYD05_FRESH1,6552,0.8020451770451771,0.7459986590394813,0.07061244513341167,1.4253781352320207,-0.051744447069663954,0.7752692849707332,-0.6794244924696704,-0.00013896686484748955,0.04166412580282058
2025-09-04,future_k_3,fixed_fold,STRONGEST,181281,0.3834102856890684,2.666834718787289,3.0369628474509724,1.7771333100231965,-0.018290077143532157,0.8358034533437373,-0.11734465876764338,0.0,
2025-09-04,future_k_3,fixed_fold,CAP,181281,0.3834102856890684,2.666834718787289,3.071625807701323,1.7872463616990992,-0.018628038310769226,0.8329491840644302,-0.08171608833146897,0.010113051675902707,-0.01024043394433156
2025-09-04,future_k_3,fixed_fold,UNC,181281,0.3834102856890684,2.666834718787289,3.052392566196611,1.7816420788286667,-0.018243322617259892,0.8347625255546701,-0.1758524590347353,0.004508768805470131,-0.011228753923998025
2025-09-04,future_k_3,fixed_fold,DIST,181281,0.3834102856890684,2.666834718787289,3.048509394003335,1.7805084394641848,-0.018867214027108142,0.835211582202295,-0.07727053594752385,0.003375129440988278,-0.013049592350885585
2025-09-04,future_k_3,fixed_fold,ETX-AVG3,181281,0.3834102856890684,2.666834718787289,3.0450086347579357,1.7794858213483746,-0.018096840393056084,0.8348047996421384,-0.1779746356962283,0.0023525113251781082,0.005041697550832754
2025-09-04,future_k_3,fixed_fold,SEQ-AVG3,181281,0.3834102856890684,2.666834718787289,3.0414479389474978,1.7784450917689625,-0.017939546203134354,0.835451365081278,-0.06531329494292291,0.0013117817457659608,0.022286100979940857
2025-09-04,future_k_3,fixed_fold,BTYD,181281,0.3834102856890684,2.666834718787289,3.204602363123393,1.8255231385716033,-0.020695820716491235,0.8230284677589941,0.22339644322651336,0.04838982854840679,0.035904870464343264
2025-09-04,future_k_3,fixed_fold,FRESH,181281,0.3834102856890684,2.666834718787289,3.0356207533615773,1.7767405914103829,-0.0189458911566614,0.8358601278213883,-0.11734445661741116,-0.0003927186128136473,0.02270311466376956
2025-09-04,future_k_3,fixed_fold,ZERO2D,181281,0.3834102856890684,2.666834718787289,3.0372089778903257,1.7772053223859285,-0.017974610989755564,0.8358034345510776,-0.11271433687689565,7.201236273202127e-05,-0.007910003805374644
2025-09-04,future_k_3,fixed_fold,BTYD05,181281,0.3834102856890684,2.666834718787289,3.0345527937819785,1.776428026994897,-0.018410371047936688,0.8359316026124618,-0.10030743519317234,-0.0007052830282994194,0.03590487046434325
