model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
D1-depth-raw,0,300000,0.24506333333333333,205011,0.24450395344640044,0.9862394879311598,0.9751062587761642,0.09797705789215927,0.02494863947339277,0.00971641140497333,0.24505705142112427
D1-depth-raw,1,300000,0.24484,203909,0.24538397030047718,0.9860313223222075,0.9748880624352565,0.0994224607958093,0.025466860271737952,0.010221321902420028,0.24510728994544165
D1-depth-raw,2,300000,0.24495,204569,0.24495891361838792,0.986174438360534,0.9750939813583613,0.09856599858407289,0.025212071625843536,0.009866234719955319,0.24452590648810582
D1-depth-raw,3,300000,0.24503,204621,0.24462787299446292,0.9857832824751886,0.9747278825269942,0.0987527318816321,0.025106487738328714,0.009828229661027225,0.24555028667686804
D1-depth-raw,4,300000,0.24486333333333332,202506,0.24528162128529524,0.9863887068703873,0.9749826377644439,0.09936165139007118,0.02552859185585804,0.009445025718645108,0.24479707196591088
