model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
D1-production,0,450000,0.2450622222222222,205011,0.24450395344640044,0.9986266416101482,0.9962005711097067,0.0737002905366953,0.016985585459188227,0.04159346418833158,0.24441032984273067
D1-production,1,450000,0.2448422222222222,203909,0.24538397030047718,0.9986409790150184,0.9962344358003535,0.07351581746772952,0.01694418112683796,0.041374900768077975,0.24557233832443012
D1-production,2,450000,0.24494666666666667,204569,0.24495891361838792,0.9986424766626139,0.9961982622447154,0.07414507752600266,0.017195174887827895,0.041680244644836724,0.24501777733745234
D1-production,3,450000,0.24503111111111112,204621,0.24462787299446292,0.9982800828756133,0.9953670369046724,0.07599169308218552,0.017797002359384008,0.04069531926954508,0.24456023096812168
D1-production,4,450000,0.24487111111111112,202506,0.24528162128529524,0.9986407280552484,0.9962211240174117,0.0742192303556693,0.01720305264219788,0.04222247704581459,0.24498829880473996
