model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability
p07_early,0,180000,0.50035,48071,0.4985958270058871,0.5165152031734411,0.5119898543905699,0.692771904537696,0.2498122434555201,0.0016449719350632899,0.5002407989409504
p07_early,1,180000,0.4996888888888889,47948,0.5012513556352716,0.5178136989297222,0.5168076623545832,0.6926859810134559,0.2497694018154343,0.0017340877715318044,0.49951726786373973
p07_early,2,180000,0.49975,48128,0.5009973404255319,0.5126103064944096,0.5139162089969527,0.6929515029488633,0.24990212004894605,0.005084720712051015,0.49964303813411537
p07_early,3,180000,0.5003333333333333,48093,0.49865884848106795,0.5175734940505561,0.5137714738620114,0.6926669519531717,0.24975988677414046,0.0015017608341720634,0.4999392798326026
p07_early,4,180000,0.49987777777777775,47760,0.5005025125628141,0.5126630181089324,0.5152921006334201,0.6929103652647395,0.2498816653507194,0.003789896771336721,0.4997205872406912
