model,feature,gain,split,gain_share
p07_early,w60_lgmv_mean,123.88843393325806,13.4,0.005384839700176146
p07_early,w90_lgmv_mean,120.94226245880127,12.6,0.005256783669314313
p07_early,dlog_gmv_60_180,120.49885301589966,12.4,0.005237510774373564
p07_early,w60_cart2ord,119.69053354263306,13.0,0.005202376979782083
p07_early,w14_gmv_max,119.22495756149291,12.8,0.005182140611082462
p07_early,w30_gmv_per_day,118.57812633514405,12.4,0.0051540259408394485
p07_early,w60_ponly_share,116.56721620559692,13.4,0.005066621262652094
p07_early,rec_any,115.93723783493041,12.6,0.005039239105715274
p07_early,w60_aov,115.50839204788208,12.2,0.005020599223475781
p07_early,w60_gmv_max,115.34308748245239,12.4,0.005013414221952349
p07_early,w14_aov,111.99181184768676,12.2,0.004867750244199261
p07_early,dlog_buyd_7_30,111.86426992416382,11.4,0.004862206604721236
p07_early,w90_cart2ord,110.65501184463501,12.6,0.0048096459200175
p07_early,w30_carts,109.94943227767945,11.0,0.004778977739436396
p07_early,w180_carts,109.10889406204224,11.0,0.004742443549686956
p07_early,w7_lgmv_std,109.05172214508056,11.8,0.0047399585589705815
p07_early,w180_gmv_max,108.87887039184571,11.0,0.004732445517167458
p07_early,w14_buyday_rate,107.88689804077148,11.4,0.004689329207371991
p07_early,trend_gmv_7_14,107.1670262336731,11.2,0.0046580398112368426
p07_early,w60_buyday_rate,105.38678216934204,11.0,0.0045806610874184655
p07_early,w60_gmv_per_day,104.24853868484497,9.6,0.004531187068664716
p07_early,w14_gmv_per_day,104.14874029159546,10.6,0.004526849308206195
p07_early,gap_mean,102.19890613555908,10.4,0.004442099311464445
p07_early,w90_aov,101.83920783996582,10.6,0.00442646494108214
p07_early,dlog_gmv_7_30,100.99053802490235,10.8,0.0043895773094654806
p07_early,gap_max,100.97648200988769,11.0,0.004388966361491773
p07_early,w180_buyday_rate,99.6171661376953,11.2,0.004329883379801938
p07_early,w90_days_search,99.0534704208374,10.8,0.004305382213885264
p07_early,w30_searches,98.9261121749878,10.6,0.0042998465580001855
p07_early,w30_aov,95.80072784423828,10.0,0.004164000998505947
p07_early,dlog_gmv_30_90,94.82326850891113,10.0,0.004121515500327699
p07_early,w90_gmv_per_day,94.48896036148071,10.0,0.004106984718662112
p07_early,w7_gmv_cat,94.35598793029786,10.2,0.004101205040901006
p07_early,w14_cart2ord,94.03800268173218,9.4,0.004087383737844828
p07_early,trend_gmv_14_30,93.61132774353027,9.4,0.004068838212057185
p07_early,dlog_buyd_30_90,93.06367835998535,10.0,0.004045034503763654
p07_early,dlog_buyd_14_30,90.80367593765259,9.4,0.003946802970924778
p07_early,w90_days_presence_only,90.4509178161621,9.8,0.003931470256829895
p07_early,w60_days_search,90.3751319885254,9.8,0.003928176208140986
p07_early,w180_aov,88.94371604919434,9.8,0.003865959380202655
p07_early,w180_days_present,88.59442434310913,9.6,0.0038507773346625265
p07_early,w30_buyday_rate,88.52674369812011,9.4,0.0038478355796293918
p07_early,w180_searches,88.44815807342529,9.6,0.003844419837107795
p07_early,w180_days_search,87.83749179840088,9.2,0.0038178770849160797
p07_early,trend_gmv_30_90,85.33304491043091,8.8,0.0037090207163176315
p07_early,w180_gmv_cat,84.84154033660889,8.6,0.0036876573552845843
p07_early,w90_carts,83.58680219650269,8.8,0.0036331198691314463
p07_early,w180_cat_gmv_share,83.46177005767822,9.2,0.003627685318031199
p07_early,w7_carts,83.17921752929688,8.8,0.00361540410642889
p07_early,w30_cart2ord,82.91469802856446,9.0,0.0036039067045827897
p07_early,dlog_gmv_14_30,82.3660698890686,8.6,0.0035800604544333797
p07_early,w14_orders,82.02798957824707,8.4,0.0035653657148054627
p07_early,w90_searches,78.54548206329346,7.8,0.0034139977127465573
p07_early,w60_searches,76.00838241577148,8.2,0.0033037220843320494
p07_early,w90_days_present,75.57233638763428,7.6,0.0032847692419328773
p07_early,w180_days_cart,74.97727794647217,8.0,0.0032589048878833224
p07_early,trend_gmv_7_30,74.59920015335084,7.8,0.003242471648350635
p07_early,w60_orders,73.11105213165283,6.8,0.003177788947209259
p07_early,gap_std,72.09979600906372,8.0,0.003133834463783489
p07_early,w90_days_cart,71.13176412582398,7.6,0.0030917587320108695
p07_early,w7_ponly_share,70.30183153152466,7.0,0.0030556855180685514
p07_early,w180_gmv,69.94376001358032,6.6,0.003040121855956495
p07_early,w7_cart2ord,67.75262613296509,7.4,0.0029448837103593505
p07_early,w90_gmv,66.54371557235717,7.2,0.002892338130646633
p07_early,w7_gmv,66.06655416488647,6.6,0.0028715981986871704
p07_early,w14_days_search,65.72439203262329,6.4,0.0028567260417374724
p07_early,w30_gmv,65.51134185791015,6.6,0.002847465766161281
p07_early,w60_carts,64.20333185195923,6.6,0.0027906128059239548
p07_early,w30_days_presence_only,63.97344255447388,7.0,0.0027806206139457134
p07_early,w30_days_search,63.133864116668704,6.4,0.002744128141163785
p07_early,w60_gmv,62.35191020965576,6.0,0.0027101403320640306
p07_early,w60_days_cart,59.96370611190796,5.6,0.0026063364834771332
p07_early,w180_gmv_per_day,58.85082244873047,6.4,0.0025579647352767807
p07_early,w7_gmv_per_day,57.91648054122925,6.0,0.0025173533461638844
p07_early,w90_orders,57.09159622192383,5.6,0.0024814995566725946
p07_early,w14_days_present,57.053972244262695,6.6,0.0024798642217009914
p07_early,w30_days_cat,57.00741567611694,6.4,0.0024778406295988403
p07_early,w30_days_present,56.36102809906006,6.4,0.002449745242675863
p07_early,w180_orders,56.25373573303223,6.2,0.002445081754941215
p07_early,w90_days_cat,54.69178810119629,6.0,0.002377191336518157
p07_early,w14_gmv_cat,54.54125785827637,5.2,0.00237064850437138
p07_early,w7_buyday_rate,52.23261013031006,5.8,0.002270302591967873
p07_early,dlog_buyd_7_14,51.98171796798706,5.2,0.0022593975055667666
p07_early,w180_days_buy,50.65691213607788,4.8,0.002201814510833516
p07_early,w60_days_cat,49.17159414291382,4.6,0.0021372548175429816
p07_early,w60_days_presence_only,46.258544540405275,4.8,0.0020106384365770153
p07_early,w7_days_present,43.657595825195315,4.6,0.0018975875935311668
p07_early,w7_days_search,42.119571685791016,4.6,0.0018307370152911087
p07_early,w90_cat_gmv_share,38.96679372787476,4.0,0.0016937007853975756
p07_early,w60_cat_gmv_share,38.36958208084106,4.2,0.0016677428417521897
p07_early,w14_cat_gmv_share,38.291561698913576,4.2,0.00166435166763942
p07_early,w60_gmv_cat,37.97204580307007,4.2,0.0016504638346420122
p07_early,w14_gmv,37.470187950134275,3.8,0.00162865046591552
p07_early,w60_days_buy,36.645256233215335,3.2,0.0015927946162758947
p07_early,w14_days_cart,36.50266399383545,3.8,0.001586596811305953
p07_early,w30_days_cart,33.84737987518311,3.6,0.0014711842672659725
p07_early,w30_cat_gmv_share,32.068061923980714,3.6,0.0013938457971709155
p07_early,w90_days_buy,28.96424436569214,3.0,0.0012589376424760217
p07_early,w7_cat_gmv_share,28.833316040039062,3.0,0.0012532468122389223
p07_early,w7_days_cart,26.729317951202393,2.6,0.0011617960441715333
p07_early,w14_days_cat,25.854506015777588,2.8,0.001123772139191015
p07_early,w14_days_buy,24.917501831054686,2.6,0.0010830450335772232
p07_early,w90_presence_rate,23.91292600631714,2.4,0.0010393809108569525
p07_early,w90_gmv_cat,20.68603982925415,2.4,0.000899123549919131
p07_early,w30_orders,19.945490264892577,2.2,0.0008669353902377306
p07_early,w7_orders,17.97976417541504,2.2,0.0007814946468993078
p07_early,w30_gmv_cat,17.77463827133179,2.0,0.0007725788015958061
p07_early,w60_presence_rate,17.42947988510132,1.6,0.0007575764117680047
p07_early,w7_days_presence_only,17.403792095184325,2.0,0.0007564598859829639
p07_early,w30_days_buy,17.30680208206177,1.8,0.000752244192422221
p07_early,w90_lgmv,14.841218185424804,1.8,0.0006450770128138463
p07_early,w7_presence_rate,14.489622020721436,1.6,0.0006297948034419503
p07_early,w7_lgmv,13.9819580078125,1.4,0.000607729068616894
p07_early,w60_lgmv,12.597319984436036,1.2,0.0005475454537148944
p07_early,w14_lgmv,11.996636009216308,1.4,0.0005214365845143574
p07_early,w7_days_cat,11.845080184936524,1.2,0.0005148491752343729
p07_early,w30_lgmv,11.821734046936035,1.2,0.0005138344298964944
p07_early,w30_presence_rate,10.539738082885743,1.2,0.0004581121760628346
p07_early,w180_lgmv,9.02899398803711,1.0,0.00039244733132736727
p07_early,w180_presence_rate,8.034639835357666,1.0,0.00034922749596914604
p07_early,w14_presence_rate,6.414662075042725,0.8,0.0002788147844657799
p07_early,w14_gmv30eq,5.089612007141113,0.4,0.00022122117395810648
p07_early,w7_days_buy,4.678598022460937,0.6,0.00020335635517102152
p07_early,w60_gmv30eq,4.069528007507325,0.4,0.00017688298479589856
p07_early,w7_gmv30eq,1.706954002380371,0.2,7.419315416759714e-05
p07_early,w180_gmv30eq,0.0,0.0,0.0
p07_early,w30_gmv30eq,0.0,0.0,0.0
p07_early,w90_gmv30eq,0.0,0.0,0.0
