model,feature,gain,split,gain_share,task
p28_late,w7_aov,143.49419059753419,10.8,0.0035424680767724213,p28_late
p28_late,w60_ponly_share,141.74639568328857,11.6,0.0034993199349370075,p28_late
p28_late,trend_srch_7_14,139.0947120666504,10.8,0.0034338573226700927,p28_late
p28_late,w60_aov,136.1285415649414,9.8,0.0033606309135115553,p28_late
p28_late,trend_pres_7_14,133.15668067932128,10.2,0.0032872640247749545,p28_late
p28_late,w60_days_search,132.96636238098145,9.4,0.0032825656011420045,p28_late
p28_late,w180_gmv_per_day,132.94789772033693,9.4,0.003282109760591183,p28_late
p28_late,w30_days_search,132.91549015045166,9.8,0.003281309708817057,p28_late
p28_late,w90_aov,127.8229881286621,10.0,0.0031555901534262303,p28_late
p28_late,w180_lgmv_std,124.35736122131348,9.6,0.003070033570026143,p28_late
p28_late,dlog_gmv_30_60,117.83518333435059,9.0,0.0029090193376074954,p28_late
p28_late,w30_days_presence_only,113.31336650848388,8.4,0.0027973883950031856,p28_late
p28_late,w180_aov,113.0752691268921,8.6,0.0027915104401540053,p28_late
p28_late,w180_orders,111.93992824554444,8.6,0.0027634820662408815,p28_late
p28_late,w60_srch2cart,109.92640361785888,8.0,0.0027137738049818803,p28_late
p28_late,w60_gmv_max,108.39841957092285,8.0,0.0026760521753775844,p28_late
p28_late,w90_days_present,107.12964916229248,7.8,0.0026447298016242606,p28_late
p28_late,w60_cart2ord,106.04286365509033,8.0,0.002617900123366689,p28_late
p28_late,w60_searches,104.9865098953247,7.8,0.002591821719382768,p28_late
p28_late,gap_max,104.63129825592041,8.2,0.002583052542819955,p28_late
p28_late,w180_days_present,103.75672016143798,6.8,0.0025614616688797126,p28_late
p28_late,w90_ponly_share,103.66962585449218,8.2,0.002559311555340347,p28_late
p28_late,trend_gmv_30_60,102.81406707763672,7.2,0.0025381902148721913,p28_late
p28_late,w90_gmv_max,102.06170043945312,7.8,0.0025196163981434753,p28_late
p28_late,gap_std,102.04144763946533,7.0,0.00251911641346031,p28_late
p28_late,w180_searches,101.58915824890137,7.4,0.002507950660192782,p28_late
p28_late,w14_days_presence_only,100.47819519042969,7.6,0.0024805241061788457,p28_late
p28_late,w180_srch2cart,99.25533561706543,7.4,0.0024503351418522796,p28_late
p28_late,w30_buyday_rate,99.04644622802735,7.4,0.0024451782502097506,p28_late
p28_late,w7_searches,92.37964363098145,6.4,0.0022805936403671244,p28_late
p28_late,w30_gmv,92.06503200531006,6.6,0.0022728267639808303,p28_late
p28_late,w7_lgmv_std,91.25645942687989,6.8,0.002252865380632035,p28_late
p28_late,w90_days_search,85.96434574127197,6.6,0.0021222179745464635,p28_late
p28_late,w7_days_present,85.13822212219239,5.2,0.0021018233053555326,p28_late
p28_late,w60_days_cart,84.97595138549805,6.2,0.0020978172971531078,p28_late
p28_late,w30_gmv_per_day,84.0893123626709,6.4,0.0020759286728059705,p28_late
p28_late,w90_searches,81.9640998840332,6.0,0.0020234631525602904,p28_late
p28_late,w30_searches,80.78850212097169,6.6,0.0019944409494353503,p28_late
p28_late,w180_days_buy,76.89514236450195,5.6,0.0018983248447258022,p28_late
p28_late,w90_days_cart,73.56305179595947,5.4,0.0018160648980420856,p28_late
p28_late,w180_gmv_max,73.26819591522217,5.6,0.0018087857354473426,p28_late
p28_late,w90_orders,73.0769552230835,5.2,0.001804064540505164,p28_late
p28_late,w14_days_present,68.26727828979492,4.8,0.001685327141277963,p28_late
p28_late,w7_gmv_per_day,66.98280029296875,4.6,0.001653616991340008,p28_late
p28_late,w90_buyday_rate,66.86791973114013,5.0,0.001650780913299323,p28_late
p28_late,w14_buyday_rate,66.59729747772217,5.0,0.001644100010820935,p28_late
p28_late,w14_gmv,63.80889186859131,4.4,0.001575262117005818,p28_late
p28_late,dlog_buyd_7_30,63.78259410858154,4.0,0.0015746128992574387,p28_late
p28_late,rec_search,62.53634967803955,4.2,0.0015438466285626704,p28_late
p28_late,w60_gmv,61.309902572631835,4.6,0.0015135690981576768,p28_late
p28_late,trend_gmv_7_30,59.840063667297365,4.6,0.001477282908602105,p28_late
p28_late,w60_gmv_per_day,58.9177583694458,4.6,0.0014545137842140589,p28_late
p28_late,w30_days_present,57.00734634399414,4.4,0.0014073510831634915,p28_late
p28_late,w30_days_cart,56.145019912719725,3.8,0.001386062668337594,p28_late
p28_late,w90_gmv_per_day,54.776743698120114,4.4,0.0013522837760337168,p28_late
p28_late,gap_mean,54.56092014312744,4.0,0.0013469556993318422,p28_late
p28_late,w14_gmv_per_day,53.72916603088379,4.2,0.0013264220290969864,p28_late
p28_late,rec_any,53.453093910217284,4.0,0.0013196065847206288,p28_late
p28_late,w60_gmv_cat,51.80057029724121,3.8,0.001278810423421671,p28_late
p28_late,w180_gmv,51.694709587097165,4.0,0.0012761970201562976,p28_late
p28_late,w90_days_cat,51.422298431396484,3.8,0.0012694719547107357,p28_late
p28_late,dlog_gmv_7_14,50.00034370422363,4.0,0.001234367890869199,p28_late
p28_late,w60_orders,48.720363807678225,3.6,0.001202768786379038,p28_late
p28_late,w7_days_cat,48.022026252746585,3.6,0.001185528795792275,p28_late
p28_late,w180_cat_gmv_share,46.806043815612796,3.8,0.001155509608621527,p28_late
p28_late,trend_gmv_7_14,45.54265995025635,3.2,0.0011243202134752998,p28_late
p28_late,w90_days_presence_only,44.89922962188721,3.4,0.0011084357279195893,p28_late
p28_late,w14_days_search,44.29810409545898,3.4,0.0010935956289675863,p28_late
p28_late,w60_days_cat,43.03445835113526,3.6,0.0010623997687660301,p28_late
p28_late,w14_days_cat,38.99321403503418,3.0,0.0009626328101134749,p28_late
p28_late,w30_cat_gmv_share,38.19388370513916,3.0,0.0009428995918928779,p28_late
p28_late,w7_gmv,37.20463981628418,2.4,0.0009184779419165396,p28_late
p28_late,w180_days_cart,37.02072944641113,2.8,0.0009139377120190801,p28_late
p28_late,w14_orders,36.58115997314453,2.4,0.0009030859777426865,p28_late
p28_late,w90_gmv,36.346934127807614,2.8,0.0008973036002373263,p28_late
p28_late,w60_days_presence_only,32.48737983703613,2.4,0.000802022057418805,p28_late
p28_late,w7_days_search,32.329939651489255,2.4,0.0007981353019412595,p28_late
p28_late,w180_gmv_cat,30.741752052307127,2.6,0.0007589274159174388,p28_late
p28_late,w30_days_cat,30.126400184631347,2.4,0.000743736108602861,p28_late
p28_late,w90_days_buy,30.06239585876465,2.2,0.0007421560217699797,p28_late
p28_late,w90_presence_rate,29.48994560241699,2.2,0.0007280238346047202,p28_late
p28_late,w7_days_cart,29.31595973968506,2.2,0.0007237286128820078,p28_late
p28_late,w60_cat_gmv_share,28.902820205688478,2.4,0.0007135293594882563,p28_late
p28_late,w30_lgmv,28.231959915161134,2.0,0.0006969677052967435,p28_late
p28_late,w90_gmv_cat,27.874239921569824,2.2,0.0006881366045222553,p28_late
p28_late,w90_cat_gmv_share,24.07265968322754,2.0,0.0005942862780418754,p28_late
p28_late,dlog_buyd_7_14,22.835939788818358,1.8,0.0005637551413623312,p28_late
p28_late,w14_days_cart,22.318168258666994,1.6,0.0005509728181965992,p28_late
p28_late,w14_presence_rate,21.017920112609865,1.4,0.000518873347617969,p28_late
p28_late,w30_gmv_cat,20.99318027496338,1.6,0.0005182625905920417,p28_late
p28_late,w30_days_buy,18.090760040283204,1.4,0.0004466099962680626,p28_late
p28_late,w60_days_buy,17.36294021606445,1.2,0.000428642171353335,p28_late
p28_late,w7_presence_rate,17.196059799194337,1.0,0.0004245223631092582,p28_late
p28_late,w60_presence_rate,16.559379959106444,1.2,0.0004088045281276189,p28_late
p28_late,w14_gmv_cat,14.324940299987793,1.0,0.00035364249593007233,p28_late
p28_late,w7_buyday_rate,13.878118133544922,1.0,0.00034261171305289173,p28_late
p28_late,w7_lgmv,13.586899948120116,0.8,0.0003354223549266354,p28_late
p28_late,w90_lgmv,12.655422019958497,1.0,0.0003124267840886104,p28_late
p28_late,w180_lgmv,11.719000053405761,0.8,0.0002893091588447734,p28_late
p28_late,w7_orders,10.99061985015869,0.8,0.0002713274997475577,p28_late
p28_late,w180_presence_rate,10.654180145263672,0.8,0.00026302174946326836,p28_late
p28_late,w14_lgmv,9.807376098632812,0.8,0.00024211653866706854,p28_late
p28_late,w60_lgmv,7.3280597686767575,0.6,0.00018090919003144505,p28_late
p28_late,w14_cat_gmv_share,5.784079933166504,0.6,0.00014279266938556047,p28_late
p28_late,w14_days_buy,4.595159912109375,0.4,0.0001134415771713587,p28_late
p28_late,w7_days_buy,4.205908012390137,0.4,0.00010383204229864784,p28_late
p28_late,w180_gmv30eq,3.5279399871826174,0.2,8.709491812401001e-05,p28_late
p28_late,w7_cat_gmv_share,2.709659957885742,0.2,6.689388510954597e-05,p28_late
p28_late,w14_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w30_presence_rate,0.0,0.0,0.0,p28_late
p28_late,w30_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w7_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w7_gmv_cat,0.0,0.0,0.0,p28_late
p28_late,w60_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w90_gmv30eq,0.0,0.0,0.0,p28_late
