seed,rmsle_cal_base,rmsle_cal_buytrue,rmsle_cal_buyshuf,buytrue_minus_buyshuf,buytrue_minus_base,activity_auc_base,activity_auc_buytrue,activity_auc_buyshuf,auxiliary_bce_buytrue,auxiliary_bce_buyshuf,auxiliary_auc_buytrue,auxiliary_auc_buyshuf,true_shuf_var_delta_z,true_shuf_correlation,true_shuf_mean_delta_z,true_shuf_offset_difference,true_base_var_delta_z,true_base_correlation,true_base_mean_delta_z,true_base_offset_difference,base_prediction_sha256,buytrue_prediction_sha256,buyshuf_prediction_sha256
42,1.7469774307598942,1.7462873104798173,1.7460673168759882,0.00021999360382918276,-0.0006901202800768669,0.8426424012215215,0.8428938462305751,0.8430183717967487,0.4698941562743877,0.6697629487817446,0.8460034977518652,0.4718971093696489,0.02278805113883142,0.9953687017340868,-0.03501019010788838,0.03423592559945438,0.023740248329593615,0.9951992917683198,-0.015855467500254163,0.014805976478398666,699af4ca3f029568e908c7e7a6b1860867c6ea17542929ddcf81be9657e52c37,6ebfb69c7712224c7d29afbaa51c4b897613212c710cfc709c2f689c6dd2f0ca,be016501704d829a591c14a1a04c587a0b86c81883edbc6de0d30cee8a228bf5
43,1.7458727837417722,1.7453777892299838,1.7455534511603599,-0.00017566193037610311,-0.0004949945117884713,0.8432433888505251,0.8431570197479378,0.8429378219972021,0.4698805318055314,0.6670094595176946,0.8458516414757347,0.6159301379495115,0.021277896646745148,0.9957648488442727,0.04925756160845918,-0.04926285430102581,0.023398660255141993,0.9955368579820127,0.08586537175617753,-0.0841561243276204,e8872e7c35ffbf94dfe5fd1d0816c59e4e796fbb0bf6cd360a7b61dfc9165a96,75568c65517253c1369f2938cd8845f912ebc261a6b4cd028a97e8e2dc1613c2,7ad4851410a29b759139049232beb5b5e4bb4293793787f9cc03c036ea8a4860
44,1.7468029581774747,1.7481039172167472,1.7468399089195898,0.0012640082971573374,0.00130095903927252,0.8427428513822278,0.8427098865288724,0.8428196832756896,0.47009849300132694,0.6686806618270033,0.8458154543685882,0.5216863892691607,0.025560187571662302,0.9947229588885803,-0.022560074482794484,0.022640556316400447,0.022627495542405954,0.9954341162480811,-0.06585226831233275,0.06579108129799319,79c7a9649ba6f155656b37c70e012bdea89617a57329f0e8cf6f3cc48c99a072,63618625a5bc42bd49a4475d85c36aac9cc720831a2d114cfc6cceaf04edb22c,136c7a828f1a42276be5bd08f5956f33bcb077753c8ce2991bddb15f3cbd3a21
