name,group,path,sha256,leaderboard_score,rows,unique_user_id,same_order,finite,predict_nonnegative,source_evidence
exp_013_dense8_logens_scale130.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_013_dense8_logens_scale130.csv,52a9b7ad598d34d0013cf92b62a0d80f88571baa5c273b7bda3f557ee745d393,1.656279619331512,250000,250000,True,True,True,canonical score_registry + Z_meta
exp_015_dense8_logens_wrec0525_scale120.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_015_dense8_logens_wrec0525_scale120.csv,3882292ed34a873f1f4e99cf9d18ac0b0aaaed79656d0ffc515ae6633cf680da,1.654929901858313,250000,250000,True,True,True,canonical score_registry + Z_meta
exp_016_post_order_wrec050_scale120.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_016_post_order_wrec050_scale120.csv,85dce8e0db3cbfe44fb090cfae44b8f57e52f40707314834158281fd8930a252,1.6547788658437297,250000,250000,True,True,True,canonical score_registry + Z_meta
exp_017_dist_post_order_wrec050_scale120.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_017_dist_post_order_wrec050_scale120.csv,9d8e15f416f86538cb92a85a944d3c2ed3fd8344c371502e1c90d857cd38ec8b,1.6546318190731422,250000,250000,True,True,True,canonical score_registry + Z_meta
exp_019_behavior_v1_dist_wrec050_scale120.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_019_behavior_v1_dist_wrec050_scale120.csv,854925cf9a78a937a503b75e9c9d0c2e043ff7e62a351b445c4fbadad8e83837,1.654502353530087,250000,250000,True,True,True,canonical score_registry + Z_meta
exp_020_behavior_v1_slim_dist_wrec050_scale120.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\exp_020_behavior_v1_slim_dist_wrec050_scale120.csv,206d657fb28e514a1dde91414b0667da5fe8ad6d550c0cd0a8424d85bd82c73f,1.6547357224929944,250000,250000,True,True,True,canonical score_registry + Z_meta
experimental_submission_1.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\experimental_submission_1.csv,1b950d09c6aefb69fec179b7323d47108b69930deb2c73d3907988f14e58fad6,1.667424590457357,250000,250000,True,True,True,canonical score_registry + Z_meta
experimental_submission_2.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\experimental_submission_2.csv,319b777d624f9cd3d7c295829a06db514c89291c5da59c4f3f67ab1c23954b89,1.6682180280505314,250000,250000,True,True,True,canonical score_registry + Z_meta
last (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\last (1).csv,7ef5b2c58925bd28c5bc7eb83b9cfd4785c608a0c8b2a6d7a3277730cba8e722,1.64921756224069,250000,250000,True,True,True,canonical score_registry + Z_meta
p15_d.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\p15_d.csv,4de687601df7ff52533b100558638255c25b40c5324aa7596029d06161b0e900,1.6492297154362745,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_BLEND_20_v1_catboost_ridge_80_STRONGEST_CURRENT.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_BLEND_20_v1_catboost_ridge_80_STRONGEST_CURRENT.csv,5d853876c5fa17ba8c130c82f9e7beac191e7a141667114f1a328fcd1cdea082,1.6495783351468134,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_BTYD05.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_BTYD05.csv,c3cfb4d90f50ceff8f5d8f8aaca072664966fb91018eb0a3fa01195dc38c2932,1.6499310738914448,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_HOLIDAY-YOY.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_HOLIDAY-YOY.csv,41c551a62a663d29382d3d82274f075f223ffe8e0989ecef4c71efd53e9456aa,1.6507341725950275,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_LEVEL_MINUS_006.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_LEVEL_MINUS_006.csv,1b40f67d119d0dcc4798a4da5612707b8d44f1dfe3fa20b28c28b836c2c8c0f1,1.6507403632701605,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_RIDGE15.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_RIDGE15.csv,4f2f4c65ebc1568be78ffaea011996919e98da4ba5beffd0ec83efb9bcfe9397,1.6502464747481933,250000,250000,True,True,True,canonical score_registry + Z_meta
